Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,N steps
24,1,24.0,1.6687974725694705,1.069090063007973,0.6406349965055257,10.00218814611435,5
38,2,14.0,4.339419313839504,0.5509801311046257,0.12697093579949995,1.3122982063463755,5
49,3,11.0,5.005924614993009,0.07196977036735573,0.014376918532053492,1.254135717045177,5
76,4,27.0,4.473136124787508,0.11181208600634668,0.02499635219834903,1.0033811893728044,5
121,5,45.0,4.481558714972602,0.13620430990369375,0.030392173474966165,1.028452169895172,5
129,6,8.0,4.581393659114838,0.043152754917702145,0.009419132719985387,1.0671276599168777,5
145,7,16.0,4.470126003026962,0.07792701243157338,0.017432844707018284,1.1881129946559668,5
176,8,31.0,4.435585975646973,0.07117723709479029,0.016046862237724613,1.1685651406165092,5
188,9,12.0,4.4887622992197675,0.10746900243166113,0.023941789577572706,1.005910595258077,5
200,10,12.0,4.567279060681661,0.04377250030301757,0.009583933830503577,1.1617516552408536,5
247,11,47.0,4.450196529956574,0.062129780974305035,0.013961131953628868,1.0822303200021703,5
257,12,10.0,4.37031922340393,0.03460325648237264,0.007917786942671215,0.9678441345691681,5
276,13,19.0,4.500486122934442,0.03036979819808895,0.0067481150632427685,1.135854766557091,5
292,14,16.0,4.50526487827301,0.0639425852610461,0.0141928581312531,0.9327829452231526,5
320,15,28.0,4.475175499916077,0.10408901041740545,0.023259201883670807,1.1419720266546523,5
332,16,12.0,4.448490540186564,0.03353285771313909,0.0075380305769365,1.1446388984719913,5
346,17,14.0,4.3835915837969095,0.0339739528383528,0.00775025505659124,1.1380240746906825,5
358,18,12.0,4.432293732961019,0.06544891683482372,0.01476637623271872,1.1982273310422897,5
370,19,12.0,4.4372637669245405,0.025462276616631564,0.0057382833101849665,1.064185805618763,5
403,20,33.0,4.423044768246737,0.07362683942763842,0.016646189058769932,1.219265151204485,5
424,21,21.0,4.424452895209903,0.07896612686610441,0.01784765907477429,1.157125024568467,5
487,22,63.0,4.4360467290121415,0.13403235235028801,0.030214368905021778,1.2378969173582772,5
502,23,15.0,4.574773248036703,0.08124034358671789,0.017758332311133187,1.0498663405577342,5
516,24,14.0,4.4209385599408835,0.08543335193620306,0.019324709171562312,0.9650329032114574,5
531,25,15.0,4.5339864730834964,0.05095051755415747,0.011237465717339643,1.109133036931356,5
560,26,29.0,4.469474151216704,0.06518552386114981,0.014584606970689083,1.1322473996672138,5
573,27,13.0,4.471594260289119,0.097155585006966,0.02172728099903327,0.9291983911624322,5
601,28,28.0,4.4705871513911655,0.11557104062642659,0.025851423249955655,1.1176669661487852,5
612,29,11.0,4.477522589943626,0.052696914091882645,0.01176921233412384,1.0450623035430908,5
624,30,12.0,4.428590019543965,0.0528127627112233,0.011925412485272615,1.046584849556287,5
642,31,18.0,4.535708003573948,0.1077199981462086,0.02374932382360808,1.139284303618802,5
660,32,18.0,4.400777498881022,0.06662503387329746,0.01513937795997141,1.3773100988732443,5
672,33,12.0,4.43359378973643,0.08449964584210981,0.019058950785640915,0.952882431447506,5
687,34,15.0,4.450710868835449,0.12270486840570223,0.02756972358391112,1.2683244466781616,5
698,35,11.0,4.51258035139604,0.058540031961330626,0.012972629272566929,1.0435544848442078,5
715,36,17.0,4.392807034885182,0.07798717556654847,0.01775338068511058,1.2853873021462385,5
743,37,28.0,4.470258951187134,0.03335903159339952,0.0074624382966764395,1.1815341508814268,5
776,38,33.0,4.444290233380867,0.09483007713288447,0.021337507712844664,1.2565632426377498,5
828,39,52.0,4.486949755595281,0.14159871048187683,0.03155789973027925,1.0293046872203166,5
866,40,38.0,4.444177062887895,0.057084340641976566,0.01284474939548927,1.1612673684170371,5
887,41,21.0,4.4788679622468495,0.03806699403840724,0.00849924453216315,1.110510989314034,5
901,42,14.0,4.442069087709699,0.0612349052966373,0.013785221275837834,1.0006508571760995,5
910,43,9.0,4.576468626658122,0.04336157226751395,0.009474897744284965,1.020135995414522,5
923,44,13.0,4.441984249995305,0.0901821765719995,0.020302227900086504,0.9686156648855943,5
946,45,23.0,4.463649666827658,0.06316482094229518,0.014150936040459194,1.3223940263623777,5
976,46,30.0,4.5240746657053625,0.10272922221688682,0.02270723403298871,0.970725154876709,5
991,47,15.0,4.48548256556193,0.06082381040720579,0.013560148661415193,0.99875408411026,5
1010,48,19.0,4.673031330108643,0.5366959377115046,0.11484963395249204,8.136972085425729,5
1037,49,27.0,7.6603117342348455,0.7526906696719409,0.09825849074889167,7.8959455931628195,5
