Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,N steps
22,1,22.0,1.2387548488649456,0.8085968882548805,0.6527497260622528,10.672613273967396,5
46,2,24.0,4.183484375476837,0.7677210716657971,0.1835123554341688,1.6178085009257,5
63,3,17.0,4.3596252553603225,0.13542839593248568,0.03106422868937448,1.0379144672085256,5
79,4,16.0,4.28226712346077,0.07623276947225244,0.017801965004612775,1.1964243352413177,5
88,5,9.0,4.292979081471761,0.049222900612837635,0.011465907398729406,1.3280399706628587,5
102,6,14.0,4.281419685908726,0.08188495717475418,0.01912565531574936,1.0897536320345742,5
122,7,20.0,4.2857520341873165,0.03312451850369697,0.007728986240795938,1.2622603431344033,5
141,8,19.0,4.250950687809994,0.06680051496510282,0.01571425308617662,1.1713633145156659,5
160,9,19.0,4.354045667146382,0.07241622052411441,0.01663193867499686,1.146149423561598,5
207,10,47.0,4.3102710196312435,0.06871652031204219,0.015942505703022147,1.214799516378565,5
220,11,13.0,4.318002150608943,0.04394580628996562,0.010177347013078304,1.0676810420476472,5
307,12,87.0,4.286007612601094,0.07187803035052603,0.016770392600143954,1.1142811665589782,5
351,13,44.0,4.392018903385509,0.046974777897748524,0.010695486274327932,1.0064916319467805,5
371,14,20.0,4.35429368019104,0.1082677819003223,0.024864602585917488,1.2105479836463928,5
396,15,25.0,4.338074188232422,0.056733787364547275,0.0130781044543786,1.04791743516922,5
408,16,12.0,4.398099859555562,0.046614934894146844,0.010598880512653341,1.0242052699128787,5
429,17,21.0,4.4054328600565595,0.0394214482667222,0.008948371140586645,0.9851898579370408,5
468,18,39.0,4.4101846156976166,0.040558606323262414,0.00919657788902942,0.9947597323319851,5
483,19,15.0,4.304523690541585,0.0331584852182564,0.007703171733289839,1.0017740984757741,5
514,20,31.0,4.376033521467639,0.1104974857563054,0.025250603135061594,1.034073919057846,5
551,21,37.0,4.37823452820649,0.06012816873639111,0.013733428017393612,0.9844659663535453,5
588,22,37.0,4.425808481267981,0.04444989858171424,0.010043339825897635,0.8675337884877179,5
658,23,70.0,4.411986146654401,0.09267205612692506,0.021004611765881916,0.968912951861109,5
669,24,11.0,4.382404457439076,0.0363504033283911,0.008294625400603259,1.211161109534177,5
677,25,8.0,4.249970495700836,0.06386706364166618,0.015027648711037525,1.0144325010478497,5
702,26,25.0,4.391907749176025,0.04676460766994806,0.010647902993573048,1.000152473449707,5
729,27,27.0,4.488247341579861,0.0386880282905997,0.008619852104002257,0.8172473832964897,5
741,28,12.0,4.28104555606842,0.08218085824833747,0.019196445628065176,1.1934247339765232,5
754,29,13.0,4.370276414431059,0.1322906548635658,0.030270546372474238,0.8486709514489541,5
801,30,47.0,4.440621832583813,0.15338303807221293,0.03454089176131572,0.9188749561918542,5
826,31,25.0,4.370154933929443,0.10341826161084434,0.023664667082605097,1.0268410515785218,5
852,32,26.0,4.298427233329186,0.034925722782262685,0.008125232994862697,1.1029526522526374,5
867,33,15.0,4.440331554412841,0.0894499098476445,0.020144871785249544,0.967022713025411,5
921,34,54.0,4.383968521047522,0.06761439471328183,0.01542310223913875,0.9557713728260111,5
937,35,16.0,4.413487613201141,0.08277165593911785,0.01875425132984181,1.0112889613956213,5
954,36,17.0,4.39735569673426,0.048825486821883105,0.011103374434354683,0.9159426583963282,5
