Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,N steps
32,1,32.0,2.358739629853517,1.415654431522414,0.600174098745409,7.229134352877736,5
107,2,75.0,4.507957159678141,0.20696267813988478,0.045910524614360244,1.031107224225998,5
124,3,17.0,4.494711483226103,0.03621075100113171,0.008056301530424652,1.0203758925199509,5
149,4,25.0,4.404885292053223,0.060755958792768974,0.013792858329904243,1.06973038315773,5
165,5,16.0,4.556855201721191,0.0373548842503539,0.008197513986453731,0.7091142814606428,5
178,6,13.0,4.562062630286584,0.03907407626803838,0.008565002156838822,0.8524752694826859,5
203,7,25.0,4.482893028259277,0.031213696789442195,0.006962846669032069,0.9983661437034607,5
213,8,10.0,4.53629961013794,0.08161208887184583,0.017990894756919323,1.0591598808765412,5
227,9,14.0,4.45275582586016,0.0293168355152144,0.006583975556205382,0.8751380166837147,5
243,10,16.0,4.5602312088012695,0.06698844771425272,0.01468970423801422,1.0857239291071892,5
273,11,30.0,4.499391508102417,0.048643703877464424,0.010811173864258708,0.843339134256045,5
287,12,14.0,4.5595040661948065,0.06549290384794107,0.014364041109979539,1.0279319137334824,5
316,13,29.0,4.5249919398077605,0.07324980026426904,0.016187829998075307,0.8298898359824871,5
339,14,23.0,4.4511513502701465,0.05443147822397148,0.01222862894128908,1.0784209513145944,5
350,15,11.0,4.4022533676841045,0.020217366493171643,0.004592504066572479,0.9014159793203528,5
388,16,38.0,4.450013775574534,0.08400298579839896,0.018877017023964937,1.0401074462815334,5
401,17,13.0,4.468940478104812,0.12621296453426764,0.02824225678382542,1.0715377972676203,5
430,18,29.0,4.443260176428433,0.05758927335815113,0.012961040108266257,1.1164337550771648,5
454,19,24.0,4.408820748329163,0.07357706607923602,0.01668860456781328,1.1050047216316063,5
482,20,28.0,4.466862252780369,0.1757839367092008,0.03935288951428607,1.0184331355350358,5
499,21,17.0,4.505875026478487,0.1176351113896949,0.026107051504628886,1.2044158420142006,5
524,22,25.0,4.3750173950195315,0.07651069573632266,0.017488089492723284,1.2194757056236267,5
544,23,20.0,4.376806044578553,0.08030884013979382,0.018348731774228494,1.301581159234047,5
574,24,30.0,4.413577620188395,0.11737776030976525,0.02659469718462886,1.0725312093893686,5
645,25,71.0,4.504261574275057,0.0916742513567333,0.02035278143709669,1.0075463102736943,5
658,26,13.0,4.47989977323092,0.12868316016819042,0.028724562307648163,0.9332099522535617,5
667,27,9.0,4.4879255294799805,0.11800602031131212,0.02629411284482378,1.1353478961520724,5
681,28,14.0,4.473050219672067,0.07227366690484326,0.016157580030510335,0.8631692741598401,5
708,29,27.0,4.476392180831344,0.07315089593230947,0.016341485056996074,0.9836585185042134,5
733,30,25.0,4.519822387695313,0.05633645966099348,0.012464308291043226,0.8332109498977661,5
744,31,11.0,4.449274800040505,0.07287816436093156,0.01637978493939464,0.9829265908761458,5
760,32,16.0,4.5240518450737,0.0383187485742583,0.00847000650887414,1.0412067845463753,5
781,33,21.0,4.422893001919701,0.0367517271395853,0.008309431660144995,1.0559796719324022,5
795,34,14.0,4.437065635408674,0.051527194799087676,0.011612898936605835,1.0614641542945589,5
807,35,12.0,4.497734189033508,0.04735611136417662,0.010528881737751758,0.9433885738253593,5
853,36,46.0,4.493306584980177,0.07600321985119406,0.016914763863487708,1.0365715350793756,5
882,37,29.0,4.52313678017978,0.16146405212519718,0.03569736224487545,1.0212003020890827,5
911,38,29.0,4.505868665103255,0.08391167473633342,0.018622752009220075,1.0469318638587821,5
