Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,14.0
1200,3,10.0
1600,4,17.0
2000,5,13.0
2400,6,26.0
2800,7,12.0
3200,8,33.0
3600,9,11.0
4000,10,24.0
4400,11,10.0
4800,12,38.0
5200,13,32.0
5600,14,36.0
6000,15,46.0
6400,16,22.0
6800,17,28.0
7200,18,20.0
7600,19,74.0
8000,20,8.0
8400,21,104.0
8800,22,26.0
9200,23,29.0
9600,24,27.0
10000,25,21.0
10400,26,95.0
10800,27,311.0
11200,28,48.0
11600,29,60.0
12000,30,45.0
12400,31,82.0
12800,32,182.0
13200,33,70.0
13600,34,34.0
14000,35,57.0
14400,36,73.0
14800,37,48.0
15200,38,292.0
15600,39,84.0
16000,40,268.0
16400,41,93.0
16800,42,109.0
17200,43,165.0
17600,44,85.0
18000,45,69.0
18400,46,81.0
18800,47,42.0
19200,48,30.0
19600,49,102.0
20000,50,134.0
20400,51,16.0
20800,52,147.0
21200,53,200.0
21600,54,61.0
22000,55,81.0
22400,56,63.0
22800,57,310.0
23200,58,114.0
23600,59,53.0
24000,60,96.0
24400,61,391.0
24800,62,100.0
25200,63,162.0
25600,64,136.0
26000,65,302.0
26400,66,58.0
26800,67,78.0
27200,68,128.0
27600,69,84.0
28000,70,137.0
28400,71,119.0
28800,72,150.0
29200,73,133.0
29600,74,111.0
30000,75,131.0
30400,76,84.0
30800,77,128.0
31200,78,123.0
31600,79,230.0
32000,80,188.0
32400,81,152.0
32800,82,127.0
33200,83,210.0
33600,84,129.0
34000,85,156.0
34400,86,90.0
34800,87,121.0
35200,88,172.0
35600,89,85.0
36000,90,124.0
36400,91,122.0
36800,92,124.0
37200,93,103.0
37600,94,101.0
38000,95,224.0
38400,96,254.0
38800,97,566.0
39200,98,236.0
39600,99,198.0
40000,100,166.0
