Epoch time step,Epoch number,Episode reward
400,1,9.0
800,2,11.0
1200,3,10.0
1600,4,9.0
2000,5,11.0
2400,6,53.0
2800,7,60.0
3200,8,189.0
3600,9,174.0
4000,10,57.0
4400,11,11.0
4800,12,169.0
5200,13,27.0
5600,14,54.0
6000,15,47.0
6400,16,142.0
6800,17,20.0
7200,18,29.0
7600,19,40.0
8000,20,38.0
8400,21,87.0
8800,22,41.0
9200,23,53.0
9600,24,39.0
10000,25,79.0
10400,26,78.0
10800,27,69.0
11200,28,101.0
11600,29,47.0
12000,30,72.0
12400,31,63.0
12800,32,15.0
13200,33,100.0
13600,34,107.0
14000,35,66.0
14400,36,55.0
14800,37,135.0
15200,38,78.0
15600,39,110.0
16000,40,66.0
16400,41,35.0
16800,42,132.0
17200,43,97.0
17600,44,125.0
18000,45,73.0
18400,46,67.0
18800,47,58.0
19200,48,98.0
19600,49,125.0
20000,50,120.0
20400,51,82.0
20800,52,160.0
21200,53,167.0
21600,54,163.0
22000,55,203.0
22400,56,195.0
22800,57,66.0
23200,58,206.0
23600,59,73.0
24000,60,285.0
24400,61,124.0
24800,62,115.0
25200,63,163.0
25600,64,159.0
26000,65,143.0
26400,66,156.0
26800,67,141.0
27200,68,31.0
27600,69,120.0
28000,70,105.0
28400,71,159.0
28800,72,217.0
29200,73,452.0
29600,74,171.0
30000,75,24.0
30400,76,324.0
30800,77,196.0
31200,78,116.0
31600,79,261.0
32000,80,110.0
32400,81,137.0
32800,82,115.0
33200,83,1000.0
33600,84,102.0
34000,85,1000.0
34400,86,127.0
34800,87,108.0
35200,88,21.0
35600,89,128.0
36000,90,131.0
36400,91,142.0
36800,92,125.0
37200,93,191.0
37600,94,168.0
38000,95,156.0
38400,96,155.0
38800,97,105.0
39200,98,153.0
39600,99,166.0
40000,100,171.0
