Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,11.0
1200,3,10.0
1600,4,10.0
2000,5,25.0
2400,6,27.0
2800,7,22.0
3200,8,17.0
3600,9,12.0
4000,10,198.0
4400,11,100.0
4800,12,61.0
5200,13,14.0
5600,14,67.0
6000,15,19.0
6400,16,75.0
6800,17,9.0
7200,18,40.0
7600,19,107.0
8000,20,20.0
8400,21,23.0
8800,22,78.0
9200,23,52.0
9600,24,104.0
10000,25,115.0
10400,26,139.0
10800,27,33.0
11200,28,43.0
11600,29,75.0
12000,30,28.0
12400,31,71.0
12800,32,99.0
13200,33,92.0
13600,34,180.0
14000,35,83.0
14400,36,44.0
14800,37,60.0
15200,38,51.0
15600,39,56.0
16000,40,149.0
16400,41,135.0
16800,42,44.0
17200,43,68.0
17600,44,144.0
18000,45,72.0
18400,46,248.0
18800,47,167.0
19200,48,90.0
19600,49,106.0
20000,50,72.0
20400,51,75.0
20800,52,87.0
21200,53,101.0
21600,54,132.0
22000,55,93.0
22400,56,374.0
22800,57,191.0
23200,58,193.0
23600,59,145.0
24000,60,116.0
24400,61,249.0
24800,62,115.0
25200,63,108.0
25600,64,166.0
26000,65,164.0
26400,66,204.0
26800,67,116.0
27200,68,433.0
27600,69,186.0
28000,70,116.0
28400,71,104.0
28800,72,158.0
29200,73,162.0
29600,74,144.0
30000,75,414.0
30400,76,148.0
30800,77,14.0
31200,78,101.0
31600,79,150.0
32000,80,162.0
32400,81,168.0
32800,82,107.0
33200,83,18.0
33600,84,113.0
34000,85,142.0
34400,86,307.0
34800,87,371.0
35200,88,138.0
35600,89,154.0
36000,90,156.0
36400,91,137.0
36800,92,636.0
37200,93,129.0
37600,94,119.0
38000,95,307.0
38400,96,228.0
38800,97,154.0
39200,98,212.0
39600,99,14.0
40000,100,115.0
