Epoch time step,Epoch number,Episode reward
400,1,8.0
800,2,10.0
1200,3,8.0
1600,4,8.0
2000,5,13.0
2400,6,17.0
2800,7,8.0
3200,8,8.0
3600,9,113.0
4000,10,39.0
4400,11,31.0
4800,12,11.0
5200,13,9.0
5600,14,61.0
6000,15,109.0
6400,16,230.0
6800,17,10.0
7200,18,63.0
7600,19,34.0
8000,20,48.0
8400,21,185.0
8800,22,10.0
9200,23,192.0
9600,24,72.0
10000,25,178.0
10400,26,64.0
10800,27,182.0
11200,28,8.0
11600,29,17.0
12000,30,75.0
12400,31,18.0
12800,32,92.0
13200,33,128.0
13600,34,16.0
14000,35,81.0
14400,36,8.0
14800,37,23.0
15200,38,49.0
15600,39,130.0
16000,40,90.0
16400,41,111.0
16800,42,94.0
17200,43,66.0
17600,44,91.0
18000,45,164.0
18400,46,190.0
18800,47,151.0
19200,48,111.0
19600,49,148.0
20000,50,160.0
20400,51,56.0
20800,52,172.0
21200,53,159.0
21600,54,128.0
22000,55,16.0
22400,56,245.0
22800,57,61.0
23200,58,254.0
23600,59,124.0
24000,60,19.0
24400,61,149.0
24800,62,95.0
25200,63,120.0
25600,64,29.0
26000,65,11.0
26400,66,136.0
26800,67,104.0
27200,68,241.0
27600,69,152.0
28000,70,183.0
28400,71,175.0
28800,72,28.0
29200,73,138.0
29600,74,154.0
30000,75,93.0
30400,76,153.0
30800,77,127.0
31200,78,163.0
31600,79,176.0
32000,80,153.0
32400,81,25.0
32800,82,132.0
33200,83,23.0
33600,84,168.0
34000,85,243.0
34400,86,243.0
34800,87,237.0
35200,88,164.0
35600,89,126.0
36000,90,292.0
36400,91,100.0
36800,92,104.0
37200,93,151.0
37600,94,84.0
38000,95,227.0
38400,96,137.0
38800,97,101.0
39200,98,108.0
39600,99,20.0
40000,100,14.0
