Epoch time step,Epoch number,Episode reward
400,1,12.0
800,2,11.0
1200,3,11.0
1600,4,158.0
2000,5,11.0
2400,6,20.0
2800,7,101.0
3200,8,46.0
3600,9,27.0
4000,10,28.0
4400,11,95.0
4800,12,56.0
5200,13,165.0
5600,14,25.0
6000,15,49.0
6400,16,25.0
6800,17,25.0
7200,18,44.0
7600,19,55.0
8000,20,25.0
8400,21,53.0
8800,22,46.0
9200,23,287.0
9600,24,119.0
10000,25,30.0
10400,26,69.0
10800,27,75.0
11200,28,39.0
11600,29,104.0
12000,30,73.0
12400,31,71.0
12800,32,11.0
13200,33,55.0
13600,34,9.0
14000,35,19.0
14400,36,153.0
14800,37,65.0
15200,38,88.0
15600,39,93.0
16000,40,136.0
16400,41,93.0
16800,42,66.0
17200,43,32.0
17600,44,98.0
18000,45,95.0
18400,46,66.0
18800,47,85.0
19200,48,25.0
19600,49,144.0
20000,50,82.0
20400,51,116.0
20800,52,120.0
21200,53,143.0
21600,54,34.0
22000,55,113.0
22400,56,174.0
22800,57,89.0
23200,58,110.0
23600,59,125.0
24000,60,141.0
24400,61,126.0
24800,62,111.0
25200,63,251.0
25600,64,113.0
26000,65,310.0
26400,66,120.0
26800,67,138.0
27200,68,170.0
27600,69,101.0
28000,70,213.0
28400,71,193.0
28800,72,105.0
29200,73,240.0
29600,74,157.0
30000,75,206.0
30400,76,239.0
30800,77,623.0
31200,78,110.0
31600,79,146.0
32000,80,103.0
32400,81,95.0
32800,82,186.0
33200,83,102.0
33600,84,137.0
34000,85,122.0
34400,86,106.0
34800,87,135.0
35200,88,117.0
35600,89,219.0
36000,90,96.0
36400,91,164.0
36800,92,135.0
37200,93,1000.0
37600,94,123.0
38000,95,217.0
38400,96,151.0
38800,97,125.0
39200,98,138.0
39600,99,95.0
40000,100,126.0
