Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,51.0
1200,3,8.0
1600,4,95.0
2000,5,10.0
2400,6,28.0
2800,7,12.0
3200,8,10.0
3600,9,12.0
4000,10,51.0
4400,11,87.0
4800,12,81.0
5200,13,9.0
5600,14,44.0
6000,15,65.0
6400,16,14.0
6800,17,110.0
7200,18,86.0
7600,19,55.0
8000,20,80.0
8400,21,8.0
8800,22,23.0
9200,23,42.0
9600,24,208.0
10000,25,128.0
10400,26,28.0
10800,27,30.0
11200,28,107.0
11600,29,51.0
12000,30,59.0
12400,31,132.0
12800,32,68.0
13200,33,68.0
13600,34,55.0
14000,35,103.0
14400,36,40.0
14800,37,105.0
15200,38,55.0
15600,39,104.0
16000,40,69.0
16400,41,33.0
16800,42,160.0
17200,43,112.0
17600,44,142.0
18000,45,102.0
18400,46,81.0
18800,47,59.0
19200,48,24.0
19600,49,87.0
20000,50,225.0
20400,51,73.0
20800,52,131.0
21200,53,20.0
21600,54,87.0
22000,55,69.0
22400,56,135.0
22800,57,42.0
23200,58,409.0
23600,59,260.0
24000,60,312.0
24400,61,13.0
24800,62,129.0
25200,63,98.0
25600,64,21.0
26000,65,237.0
26400,66,138.0
26800,67,153.0
27200,68,144.0
27600,69,174.0
28000,70,131.0
28400,71,392.0
28800,72,194.0
29200,73,163.0
29600,74,136.0
30000,75,159.0
30400,76,312.0
30800,77,117.0
31200,78,129.0
31600,79,169.0
32000,80,149.0
32400,81,258.0
32800,82,81.0
33200,83,297.0
33600,84,106.0
34000,85,414.0
34400,86,262.0
34800,87,108.0
35200,88,272.0
35600,89,164.0
36000,90,402.0
36400,91,137.0
36800,92,108.0
37200,93,177.0
37600,94,186.0
38000,95,138.0
38400,96,16.0
38800,97,24.0
39200,98,23.0
39600,99,13.0
40000,100,172.0
