Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss
1000,1,-1000.0,-2.024200315780938,1.8127570486623006,-0.8955423208512532,24.79263296508789
2000,2,-1000.0,-10.508479930639266,5.70837870173388,-0.5432164061226522,22.965900045871734
3000,3,-1000.0,-21.787416959762574,6.5244513533482795,-0.299459608516134,41.0786147851944
4000,4,-1000.0,-34.65279251098633,7.008753682945432,-0.20225653331469245,62.103599431991576
5000,5,-1000.0,-50.45098106765747,4.4577301168045835,-0.08835764979131978,63.3012593832016
6000,6,-1000.0,-61.68788617324829,6.761018576276224,-0.109600425556618,53.45605532693863
6396,7,-395.0,-70.30525327932955,5.8362472533081196,-0.08301296106736358,48.64990272786882
7396,8,-1000.0,-77.32905414581299,8.066600390937982,-0.10431526002797684,47.95976019263267
8349,9,-952.0,-80.50356843514056,5.493290782357763,-0.06823661222897903,41.92176432724639
8875,10,-525.0,-82.39818252447441,7.113747607011045,-0.08633379267677509,45.60292299845373
9469,11,-593.0,-85.0121683319811,5.672108371914741,-0.06672113514108458,47.69567162701578
10002,12,-532.0,-84.25596182789185,7.457370963369206,-0.08850852570649237,54.82543673613729
10257,13,-254.0,-86.1452262579226,6.647248094337133,-0.07716327860623384,53.7605842739928
10723,14,-465.0,-86.48518260251811,5.3580855436936865,-0.06195379812423128,53.79970026681352
11349,15,-625.0,-79.27328631367546,11.83145533738049,-0.1492489574680272,57.69327366504425
11739,16,-389.0,-85.0407288477971,5.81147622496212,-0.06833756370272055,74.23796324607653
12074,17,-334.0,-84.18372912051073,4.455371263665977,-0.05292437517573047,71.8780973470033
12552,18,-477.0,-85.47974020666658,5.109564577183508,-0.059775153326741305,64.887576500741
13345,19,-792.0,-85.5377475069871,9.012646643776009,-0.10536455432193624,81.99359740976428
13702,20,-356.0,-82.45487673676648,7.650211611181815,-0.09278058392597899,77.87012173147762
13911,21,-208.0,-85.42636878638747,3.0969563710120314,-0.03625293237918273,76.26630641284741
14376,22,-464.0,-81.41980635120022,5.407920190760961,-0.06642020453148918,84.49640995866508
14675,23,-298.0,-82.16176186756147,6.964014955927966,-0.08475980550603857,87.83962709369467
14936,24,-260.0,-83.53325226297781,4.409231866234258,-0.0527841517812954,90.78010169756367
15194,25,-257.0,-81.46683351383653,7.23846887669234,-0.08885172731628191,92.81300470625708
15703,26,-508.0,-81.59245686259392,5.454139081992099,-0.0668461190129029,96.87241367600521
15990,27,-286.0,-82.07022902857551,3.812260918373367,-0.04645120360327007,91.93473670457713
16578,28,-587.0,-80.92933667111559,3.6628575701595376,-0.0452599480092717,88.32031210750138
16966,29,-387.0,-81.73950218908566,2.949242871899405,-0.036080998696040575,94.26754036760822
17336,30,-369.0,-77.92697480691446,7.590861364866145,-0.0974099326154338,103.68779768814912
17789,31,-452.0,-78.46252553405088,5.165641817767846,-0.06583578316665425,99.33516514643402
18481,32,-691.0,-78.12729301342385,4.596279410056922,-0.058830649735518006,100.7914967485246
18633,33,-151.0,-81.50487623716656,2.1894662745005014,-0.026863009620792428,98.12445604958032
19633,34,-1000.0,-82.15857783508301,3.366175181395189,-0.04097168269090679,97.69718830752373
20109,35,-475.0,-80.48961568880482,2.959676918981197,-0.036770916268554804,102.44777694319477
20520,36,-410.0,-78.5760303320966,3.3724778336945747,-0.04291993142744691,99.47770726158672
