Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,N steps
1000,1,-1000.0,-1.9869351902669297,2.025444100446238,-1.0193810600204503,31.088255970954894,7
1859,2,-858.0,-9.998724528880002,5.190078384851449,-0.5190740448804835,29.588315884919883,7
2859,3,-1000.0,-18.71325288391113,5.364053470701916,-0.2866446311594337,50.87397360801697,7
3859,4,-1000.0,-33.536121406555175,10.563881947568028,-0.3150001104630766,73.48177715587616,7
4859,5,-1000.0,-48.876815017700196,4.668075281121596,-0.09550694494784705,85.98639289665222,7
5859,6,-1000.0,-61.79526014328003,4.704280462775278,-0.0761268817684045,74.2943451309204,7
6859,7,-1000.0,-75.63246073913574,3.248914154184433,-0.04295661046108598,66.61449678230285,7
7859,8,-1000.0,-83.41383157348633,3.1262851585345026,-0.03747921776954092,53.31985579586029,7
8315,9,-455.0,-86.85977693189655,6.000724582156069,-0.06908519448375984,42.957505658007506,7
9259,10,-943.0,-87.21735934887903,8.56294402250264,-0.09817935427567719,49.06685262489117,7
10143,11,-883.0,-92.98633987979112,5.760808487304904,-0.06195327716686384,53.33175176975414,7
11132,12,-988.0,-88.05948058418606,10.228680972261861,-0.1161564990436561,34.86455200656239,7
11990,13,-857.0,-84.11666787420953,13.454353050093461,-0.15994871634969524,47.881383134907495,7
12990,14,-1000.0,-87.01374173355103,8.694210636835034,-0.09991767350331854,53.863826441049575,7
13673,15,-682.0,-83.88986186506459,14.211394129376414,-0.16940538240765254,54.78127570836471,7
14673,16,-1000.0,-88.60469736480712,6.522676755130034,-0.07361547354848,59.714311562418935,7
15286,17,-612.0,-85.55188436959347,7.85927689576182,-0.09186561995302041,59.90401391959696,7
15928,18,-641.0,-88.96002287582445,5.412470608200851,-0.060841605400168246,54.60977953431019,7
16689,19,-760.0,-87.87447021323968,5.824463729544733,-0.06628163692379434,59.05814554374885,7
17160,20,-470.0,-88.3761653535685,4.824453057882356,-0.054589979533294516,67.00657839886449,7
17733,21,-572.0,-88.62462441542594,3.6964582053411137,-0.04170915509908452,67.25492508790047,7
18287,22,-553.0,-87.49074312065483,5.6761896631812165,-0.06487760259795051,80.73012568847368,8
18593,23,-305.0,-84.96567824619268,6.52081232346596,-0.07674642818211315,67.05658145667681,8
19090,24,-496.0,-85.84641798545178,4.775887169152383,-0.05563292308785374,81.61713883046893,9
19715,25,-624.0,-87.42899554443359,2.690069795029324,-0.030768622906826873,86.10969736633301,9
20127,26,-411.0,-88.34404136139213,2.9216909527322206,-0.033071737580810404,91.64563948436849,10
20522,27,-394.0,-88.34543982397152,3.2134169974058335,-0.03637332049971763,106.04037928038005,10
20776,28,-253.0,-88.33705628763033,3.6089649038260525,-0.040854484578646856,104.06373840805114,10
20992,29,-215.0,-88.85223787802236,3.0828882454301625,-0.03469679907964047,117.98419383830495,10
21310,30,-317.0,-87.20216767892897,4.192952819606713,-0.04808312604160039,127.58352376754928,11
21643,31,-332.0,-88.84355915058124,2.5326838490669705,-0.028507230836782624,127.43061157532999,11
21960,32,-316.0,-86.855932602747,3.876405291542948,-0.04463028805726448,145.9241200174067,11
22237,33,-276.0,-86.27650099110517,3.351321267735704,-0.03884396364290683,132.20512278932097,11
22412,34,-174.0,-87.59173178536551,2.245632536689882,-0.02563749444060054,141.3377872480665,11
22641,35,-228.0,-85.9201667152638,2.9227946920593424,-0.03401756309139127,143.2751947490409,11
22808,36,-166.0,-86.25598706456715,2.382574270198924,-0.027622132112585317,139.90224713765218,11
22980,37,-171.0,-86.66472745496174,2.40385749339611,-0.027737437871080323,140.10060592238293,11
23193,38,-212.0,-85.79009042659276,2.5740521468440476,-0.030004073128312693,167.52938074349237,12
23351,39,-157.0,-85.48728971843478,1.7520008378511676,-0.0204942845143605,169.06684892087043,12
23847,40,-495.0,-83.55862203721077,2.059667026135087,-0.024649365630010814,170.9993208762138,12
24252,41,-404.0,-82.0617534496166,2.857233517819271,-0.034818090007953884,187.32513872958995,13
24772,42,-519.0,-80.86290968381442,2.5329605676927294,-0.03132413337087385,187.23623170623412,13
25115,43,-342.0,-79.3228316237558,1.894167420990964,-0.023879220928160787,192.0602685689231,13
25673,44,-557.0,-78.91063494665221,1.7926926130339966,-0.022718010243434898,186.97716480899456,13
26160,45,-486.0,-78.80153909796807,1.6640770563270886,-0.021117316684110266,191.3566039298839,14
26545,46,-384.0,-79.3808697589032,1.3744558465753929,-0.017314698752355716,188.99870056796382,14
26834,47,-288.0,-79.59097334917854,1.7100557007411936,-0.02148554828245285,209.24511059427758,14
27336,48,-501.0,-79.17360670538062,1.5541002066965626,-0.0196290187016445,220.3880931172238,15
28336,49,-1000.0,-79.76170793914795,1.688088482611605,-0.02116414663411529,217.25135592317582,16
29336,50,-1000.0,-80.52302108764648,1.604478424130985,-0.019925710715505404,226.25341525030137,17
29637,51,-300.0,-80.99426652268318,1.483999538021599,-0.018322278869035643,242.23046023346657,17
30133,52,-495.0,-81.0295474452357,1.6159197723970824,-0.019942352183186154,227.64951265435064,18
30677,53,-543.0,-81.32730116563685,1.643383533977499,-0.02020703392862465,239.3100003880613,18
31302,54,-624.0,-82.16150123291015,1.535707959097147,-0.018691332753813076,232.80817274551393,19
32080,55,-777.0,-83.32165627369231,0.7816211933665277,-0.009380768797959122,228.9251342683954,20
32722,56,-641.0,-84.71600941928376,0.7921566860047634,-0.009350731832564886,225.18737872515882,20
33694,57,-971.0,-85.69555604408798,0.5997184569372335,-0.006998244537076054,195.3015685076576,21
34217,58,-522.0,-86.03378675180001,1.1510789370528878,-0.013379382455565398,206.68795049076553,22
35217,59,-1000.0,-86.74332718658447,1.0903936195131336,-0.01257034581078153,196.6489858365059,23
36217,60,-1000.0,-89.13752063751221,0.35754360430278703,-0.0040111459433203045,174.44365647435188,24
36829,61,-611.0,-89.03984552271226,1.1839431993815979,-0.013296779575831565,151.05737168337006,24
37126,62,-296.0,-89.97977573381931,1.62579538877303,-0.01806845344427734,163.88969817707434,25
37594,63,-467.0,-89.93506635356154,1.0377054361075084,-0.01153838517256416,162.88887536271005,25
38090,64,-495.0,-89.29209879905947,1.1954279507073924,-0.013387835729984924,183.25967646894915,25
38583,65,-492.0,-88.54424327672375,1.3536176293743305,-0.015287471881643666,182.9554005530011,25
39020,66,-436.0,-88.28472816589495,1.443737607559978,-0.016353197631724766,215.87034017870573,25
39358,67,-337.0,-87.48915966869106,1.4008031435880945,-0.016011162398778728,205.521605533961,25
