Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss
1000,1,-1000.0,-1.1732046997789294,0.8566349091511261,-0.7301666191011206,28.86181843185425
2000,2,-1000.0,-5.28753972530365,1.9006112200947736,-0.3594509580702254,20.394738684654236
3000,3,-1000.0,-13.655307077407837,3.4287370736200797,-0.25109190545357923,12.45664115381241
4000,4,-1000.0,-26.798638101577758,4.973744655743132,-0.1855969186527544,7.420190914392471
5000,5,-1000.0,-45.80780835723877,6.704528744057448,-0.14636213747165588,5.928795161008835
6000,6,-1000.0,-65.13611671829224,7.17317481841227,-0.11012592060769598,6.790178246736526
7000,7,-1000.0,-78.46718856430054,9.243215347891914,-0.11779720309868742,7.71304301404953
8000,8,-1000.0,-85.4583560333252,2.9165427325294933,-0.03412823353859233,6.727590108633041
9000,9,-1000.0,-89.69475758361817,2.8390446086645937,-0.031652291451012476,4.464406906962394
10000,10,-1000.0,-92.73034796905517,2.7388444975487083,-0.029535578777971173,2.7335550275444986
11000,11,-1000.0,-94.55934939575195,1.0151588163198413,-0.010735678944566078,1.1957623467743397
12000,12,-1000.0,-96.12381077575684,1.0292595348132634,-0.01070764388663678,0.3859813155531883
13000,13,-1000.0,-97.11254920959473,1.292905262955146,-0.013313472599351834,0.31190252577513455
14000,14,-1000.0,-97.83577130889893,0.9085822524363802,-0.009286810338191074,0.5016465705484152
15000,15,-1000.0,-98.14394911193848,2.5252490531153993,-0.025730053416081883,0.6856302162855864
16000,16,-1000.0,-98.56971453094482,1.7956369934845926,-0.01821692395102629,0.8178797760903835
17000,17,-1000.0,-98.8181502609253,2.461282447422958,-0.02490719003466511,0.7440343544483184
18000,18,-1000.0,-98.82862381744384,2.501484797636507,-0.02531133897257588,0.64717106705904
19000,19,-1000.0,-98.9110344543457,0.565320281022629,-0.005715442004436457,0.6082456986308098
20000,20,-1000.0,-98.89443437957763,1.9054551995269888,-0.019267567598530884,0.44757295306026934
21000,21,-1000.0,-99.13727376556396,0.9219372056450115,-0.009299602164017273,0.3200826359093189
22000,22,-1000.0,-99.10977995300293,1.5681306037374945,-0.015822158060295258,0.22415912790596484
23000,23,-1000.0,-99.09833207702637,0.8974967363044258,-0.009056628073284086,0.12309895552322268
24000,24,-1000.0,-99.26049172210693,0.26217347395726953,-0.002641267128630184,0.04154786968370899
25000,25,-1000.0,-99.38812825775146,0.08117759764924931,-0.0008167735832465294,0.005040683494531549
26000,26,-1000.0,-99.51478144836426,0.10987347250443409,-0.001104091984178699,0.0019383382627856918
27000,27,-1000.0,-99.58975680541992,0.07055389864057716,-0.0007084453351806704,0.0017322413626825438
28000,28,-1000.0,-99.65109178924561,0.018910691460873204,-0.00018976903435105217,0.0006622872661391739
29000,29,-1000.0,-99.68397632598877,0.02463280692138719,-0.00024710899212961203,0.0005403418937930838
30000,30,-1000.0,-99.71645945739746,0.020932684211715975,-0.00020992205625450618,0.0004516196441836655
31000,31,-1000.0,-99.74180504608154,0.017259408213272192,-0.00017304086491414712,0.00032695016227808084
32000,32,-1000.0,-99.78207073974609,0.021583732812225122,-0.00021630872813333684,0.0002508824821197777
33000,33,-1000.0,-99.81208644866943,0.013817677137663567,-0.0001384369130963875,0.00016605544572303188
34000,34,-1000.0,-99.83557108306884,0.013282498514589172,-0.00013304374753901475,0.00011974466752690205
35000,35,-1000.0,-99.86143321228028,0.011334508228198937,-0.00011350235885464036,8.890043119936309e-05
36000,36,-1000.0,-99.87244912719727,0.0064013620922146915,-6.409537513255467e-05,6.980131187901861e-05
37000,37,-1000.0,-99.88645042419434,0.010661146848885033,-0.00010673266297490442,4.569351153713796e-05
38000,38,-1000.0,-99.90317642974854,0.0090960329420165,-9.104848581479077e-05,3.8121553253404274e-05
39000,39,-1000.0,-99.91871924591065,0.00771518967869592,-7.72146574427962e-05,2.5415667232664417e-05
40000,40,-1000.0,-99.93891710662842,0.006891281771705802,-6.895493738793713e-05,1.805481233759565e-05
41000,41,-1000.0,-99.94304202270507,0.0046443950005062035,-4.6470418615545935e-05,1.2913067513181885e-05
42000,42,-1000.0,-99.95247118377685,0.004318708880599562,-4.320762487861857e-05,9.543404151600043e-06
43000,43,-1000.0,-99.96416918945313,0.004056643767371726,-4.058097816712238e-05,6.53353532948131e-06
44000,44,-1000.0,-99.97358667755127,0.0026248872930801194,-2.6255807962019722e-05,5.304610886355477e-06
45000,45,-1000.0,-99.975622756958,0.0030462481136175174,-3.046990885991263e-05,5.2910014375129325e-06
46000,46,-1000.0,-99.98138637542725,0.0020504047606651676,-2.0507864863625278e-05,3.2036783425724023e-06
47000,47,-1000.0,-99.98079607391358,0.0021527863453394127,-2.1531998442459946e-05,3.9341785175111e-06
48000,48,-1000.0,-99.98279191589356,0.002326768059995355,-2.3271685211117665e-05,3.102809595816325e-06
49000,49,-1000.0,-99.98591854095459,0.0024863909037593957,-2.4867410731851817e-05,3.6594289920799385e-06
