Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-882.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-767.0
3600,9,-603.0
4000,10,-857.0
4400,11,-472.0
4800,12,-1000.0
5200,13,-1000.0
5600,14,-439.0
6000,15,-805.0
6400,16,-714.0
6800,17,-1000.0
7200,18,-389.0
7600,19,-315.0
8000,20,-739.0
8400,21,-549.0
8800,22,-730.0
9200,23,-583.0
9600,24,-587.0
10000,25,-1000.0
10400,26,-462.0
10800,27,-319.0
11200,28,-510.0
11600,29,-303.0
12000,30,-309.0
12400,31,-218.0
12800,32,-117.0
13200,33,-262.0
13600,34,-286.0
14000,35,-181.0
14400,36,-179.0
14800,37,-144.0
15200,38,-178.0
15600,39,-125.0
16000,40,-146.0
16400,41,-131.0
16800,42,-139.0
17200,43,-207.0
17600,44,-412.0
18000,45,-314.0
18400,46,-308.0
18800,47,-185.0
19200,48,-83.0
19600,49,-631.0
20000,50,-357.0
20400,51,-118.0
20800,52,-186.0
21200,53,-375.0
21600,54,-147.0
22000,55,-174.0
22400,56,-101.0
22800,57,-172.0
23200,58,-238.0
23600,59,-201.0
24000,60,-490.0
24400,61,-193.0
24800,62,-117.0
25200,63,-212.0
25600,64,-146.0
26000,65,-125.0
26400,66,-138.0
26800,67,-203.0
27200,68,-187.0
27600,69,-153.0
28000,70,-134.0
28400,71,-120.0
28800,72,-246.0
29200,73,-140.0
29600,74,-229.0
30000,75,-125.0
30400,76,-248.0
30800,77,-168.0
31200,78,-128.0
31600,79,-120.0
32000,80,-155.0
32400,81,-156.0
32800,82,-140.0
33200,83,-225.0
33600,84,-135.0
34000,85,-105.0
34400,86,-166.0
34800,87,-158.0
35200,88,-145.0
35600,89,-172.0
36000,90,-107.0
36400,91,-153.0
36800,92,-134.0
37200,93,-116.0
37600,94,-141.0
38000,95,-95.0
38400,96,-87.0
38800,97,-184.0
39200,98,-143.0
39600,99,-138.0
40000,100,-95.0
