Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-251.0
2800,7,-277.0
3200,8,-507.0
3600,9,-786.0
4000,10,-374.0
4400,11,-106.0
4800,12,-310.0
5200,13,-1000.0
5600,14,-237.0
6000,15,-599.0
6400,16,-395.0
6800,17,-1000.0
7200,18,-335.0
7600,19,-316.0
8000,20,-1000.0
8400,21,-566.0
8800,22,-272.0
9200,23,-689.0
9600,24,-564.0
10000,25,-1000.0
10400,26,-265.0
10800,27,-561.0
11200,28,-402.0
11600,29,-637.0
12000,30,-449.0
12400,31,-448.0
12800,32,-259.0
13200,33,-398.0
13600,34,-244.0
14000,35,-423.0
14400,36,-120.0
14800,37,-172.0
15200,38,-213.0
15600,39,-603.0
16000,40,-531.0
16400,41,-370.0
16800,42,-337.0
17200,43,-646.0
17600,44,-1000.0
18000,45,-1000.0
18400,46,-571.0
18800,47,-606.0
19200,48,-505.0
19600,49,-1000.0
20000,50,-1000.0
20400,51,-1000.0
20800,52,-1000.0
21200,53,-285.0
21600,54,-1000.0
22000,55,-283.0
22400,56,-303.0
22800,57,-409.0
23200,58,-470.0
23600,59,-982.0
24000,60,-657.0
24400,61,-909.0
24800,62,-394.0
25200,63,-355.0
25600,64,-391.0
26000,65,-913.0
26400,66,-1000.0
26800,67,-390.0
27200,68,-400.0
27600,69,-699.0
28000,70,-1000.0
28400,71,-1000.0
28800,72,-1000.0
29200,73,-1000.0
29600,74,-1000.0
30000,75,-368.0
30400,76,-1000.0
30800,77,-1000.0
31200,78,-1000.0
31600,79,-1000.0
32000,80,-1000.0
32400,81,-1000.0
32800,82,-1000.0
33200,83,-1000.0
33600,84,-963.0
34000,85,-456.0
34400,86,-400.0
34800,87,-306.0
35200,88,-736.0
35600,89,-476.0
36000,90,-1000.0
36400,91,-852.0
36800,92,-1000.0
37200,93,-734.0
37600,94,-263.0
38000,95,-523.0
38400,96,-298.0
38800,97,-689.0
39200,98,-311.0
39600,99,-1000.0
40000,100,-217.0
