Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-867.0
3600,9,-778.0
4000,10,-548.0
4400,11,-1000.0
4800,12,-430.0
5200,13,-461.0
5600,14,-703.0
6000,15,-237.0
6400,16,-250.0
6800,17,-129.0
7200,18,-133.0
7600,19,-228.0
8000,20,-200.0
8400,21,-421.0
8800,22,-302.0
9200,23,-204.0
9600,24,-212.0
10000,25,-242.0
10400,26,-276.0
10800,27,-296.0
11200,28,-193.0
11600,29,-166.0
12000,30,-583.0
12400,31,-306.0
12800,32,-656.0
13200,33,-363.0
13600,34,-326.0
14000,35,-291.0
14400,36,-943.0
14800,37,-1000.0
15200,38,-384.0
15600,39,-343.0
16000,40,-267.0
16400,41,-478.0
16800,42,-554.0
17200,43,-263.0
17600,44,-327.0
18000,45,-178.0
18400,46,-228.0
18800,47,-459.0
19200,48,-265.0
19600,49,-196.0
20000,50,-161.0
20400,51,-291.0
20800,52,-177.0
21200,53,-271.0
21600,54,-166.0
22000,55,-305.0
22400,56,-247.0
22800,57,-471.0
23200,58,-158.0
23600,59,-584.0
24000,60,-250.0
24400,61,-196.0
24800,62,-207.0
25200,63,-292.0
25600,64,-170.0
26000,65,-194.0
26400,66,-153.0
26800,67,-1000.0
27200,68,-952.0
27600,69,-283.0
28000,70,-1000.0
28400,71,-308.0
28800,72,-286.0
29200,73,-149.0
29600,74,-1000.0
30000,75,-1000.0
30400,76,-106.0
30800,77,-105.0
31200,78,-1000.0
31600,79,-605.0
32000,80,-212.0
32400,81,-103.0
32800,82,-224.0
33200,83,-124.0
33600,84,-125.0
34000,85,-216.0
34400,86,-151.0
34800,87,-279.0
35200,88,-140.0
35600,89,-357.0
36000,90,-105.0
36400,91,-119.0
36800,92,-292.0
37200,93,-437.0
37600,94,-286.0
38000,95,-143.0
38400,96,-1000.0
38800,97,-151.0
39200,98,-246.0
39600,99,-346.0
40000,100,-220.0
