Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-968.0
3600,9,-1000.0
4000,10,-506.0
4400,11,-304.0
4800,12,-332.0
5200,13,-524.0
5600,14,-408.0
6000,15,-341.0
6400,16,-201.0
6800,17,-283.0
7200,18,-396.0
7600,19,-273.0
8000,20,-358.0
8400,21,-279.0
8800,22,-518.0
9200,23,-337.0
9600,24,-649.0
10000,25,-168.0
10400,26,-335.0
10800,27,-268.0
11200,28,-363.0
11600,29,-277.0
12000,30,-305.0
12400,31,-283.0
12800,32,-355.0
13200,33,-1000.0
13600,34,-1000.0
14000,35,-451.0
14400,36,-391.0
14800,37,-173.0
15200,38,-676.0
15600,39,-840.0
16000,40,-356.0
16400,41,-266.0
16800,42,-305.0
17200,43,-1000.0
17600,44,-252.0
18000,45,-489.0
18400,46,-483.0
18800,47,-587.0
19200,48,-1000.0
19600,49,-946.0
20000,50,-585.0
20400,51,-827.0
20800,52,-346.0
21200,53,-200.0
21600,54,-241.0
22000,55,-383.0
22400,56,-572.0
22800,57,-407.0
23200,58,-239.0
23600,59,-565.0
24000,60,-859.0
24400,61,-570.0
24800,62,-440.0
25200,63,-822.0
25600,64,-953.0
26000,65,-1000.0
26400,66,-776.0
26800,67,-1000.0
27200,68,-287.0
27600,69,-1000.0
28000,70,-240.0
28400,71,-415.0
28800,72,-840.0
29200,73,-360.0
29600,74,-1000.0
30000,75,-461.0
30400,76,-1000.0
30800,77,-1000.0
31200,78,-630.0
31600,79,-655.0
32000,80,-504.0
32400,81,-377.0
32800,82,-451.0
33200,83,-301.0
33600,84,-575.0
34000,85,-318.0
34400,86,-179.0
34800,87,-359.0
35200,88,-311.0
35600,89,-387.0
36000,90,-319.0
36400,91,-301.0
36800,92,-180.0
37200,93,-179.0
37600,94,-304.0
38000,95,-149.0
38400,96,-1000.0
38800,97,-320.0
39200,98,-175.0
39600,99,-172.0
40000,100,-122.0
