Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-885.0
2800,7,-1000.0
3200,8,-518.0
3600,9,-449.0
4000,10,-356.0
4400,11,-430.0
4800,12,-593.0
5200,13,-319.0
5600,14,-910.0
6000,15,-496.0
6400,16,-1000.0
6800,17,-1000.0
7200,18,-1000.0
7600,19,-702.0
8000,20,-674.0
8400,21,-1000.0
8800,22,-669.0
9200,23,-609.0
9600,24,-547.0
10000,25,-474.0
10400,26,-1000.0
10800,27,-370.0
11200,28,-454.0
11600,29,-163.0
12000,30,-489.0
12400,31,-267.0
12800,32,-768.0
13200,33,-97.0
13600,34,-199.0
14000,35,-212.0
14400,36,-222.0
14800,37,-267.0
15200,38,-147.0
15600,39,-135.0
16000,40,-144.0
16400,41,-1000.0
16800,42,-138.0
17200,43,-309.0
17600,44,-327.0
18000,45,-95.0
18400,46,-152.0
18800,47,-141.0
19200,48,-99.0
19600,49,-154.0
20000,50,-126.0
20400,51,-184.0
20800,52,-161.0
21200,53,-98.0
21600,54,-134.0
22000,55,-152.0
22400,56,-156.0
22800,57,-263.0
23200,58,-154.0
23600,59,-346.0
24000,60,-264.0
24400,61,-141.0
24800,62,-178.0
25200,63,-148.0
25600,64,-202.0
26000,65,-227.0
26400,66,-102.0
26800,67,-324.0
27200,68,-206.0
27600,69,-189.0
28000,70,-267.0
28400,71,-306.0
28800,72,-357.0
29200,73,-369.0
29600,74,-723.0
30000,75,-372.0
30400,76,-704.0
30800,77,-901.0
31200,78,-244.0
31600,79,-293.0
32000,80,-229.0
32400,81,-189.0
32800,82,-236.0
33200,83,-140.0
33600,84,-224.0
34000,85,-144.0
34400,86,-237.0
34800,87,-278.0
35200,88,-169.0
35600,89,-165.0
36000,90,-186.0
36400,91,-189.0
36800,92,-107.0
37200,93,-153.0
37600,94,-125.0
38000,95,-138.0
38400,96,-148.0
38800,97,-146.0
39200,98,-201.0
39600,99,-179.0
40000,100,-206.0
