Epoch time step,Epoch number,Episode reward,N steps
3000,1,-1000.0,6
6000,2,-1000.0,6
9000,3,-1000.0,7
12000,4,-1000.0,7
15000,5,-1000.0,8
18000,6,-1000.0,10
21000,7,-1000.0,11
24000,8,-1000.0,13
27000,9,-1000.0,15
30000,10,-1000.0,17
33000,11,-1000.0,19
36000,12,-796.0,21
39000,13,-1000.0,23
42000,14,-248.0,25
45000,15,-204.0,28
48000,16,-1000.0,30
51000,17,-1000.0,30
54000,18,-1000.0,29
57000,19,-219.0,27
60000,20,-1000.0,25
63000,21,-1000.0,23
66000,22,-1000.0,20
69000,23,-1000.0,18
72000,24,-186.0,16
75000,25,-1000.0,16
78000,26,-1000.0,17
81000,27,-597.0,19
84000,28,-283.0,18
87000,29,-1000.0,19
90000,30,-270.0,17
93000,31,-1000.0,15
96000,32,-1000.0,13
99000,33,-1000.0,14
102000,34,-1000.0,16
105000,35,-1000.0,16
108000,36,-317.0,14
111000,37,-1000.0,15
114000,38,-1000.0,15
117000,39,-1000.0,13
120000,40,-1000.0,14
123000,41,-1000.0,14
126000,42,-1000.0,12
129000,43,-234.0,9
132000,44,-1000.0,11
135000,45,-1000.0,13
138000,46,-1000.0,13
141000,47,-225.0,15
144000,48,-1000.0,17
147000,49,-715.0,18
150000,50,-1000.0,19
153000,51,-1000.0,21
156000,52,-1000.0,21
159000,53,-1000.0,19
162000,54,-1000.0,17
165000,55,-1000.0,19
168000,56,-1000.0,19
171000,57,-1000.0,16
174000,58,-1000.0,14
177000,59,-411.0,12
180000,60,-606.0,14
183000,61,-1000.0,12
186000,62,-1000.0,14
189000,63,-1000.0,12
192000,64,-1000.0,12
195000,65,-1000.0,10
198000,66,-1000.0,8
201000,67,-1000.0,6
204000,68,-1000.0,4
207000,69,-1000.0,6
210000,70,-1000.0,6
213000,71,-1000.0,9
216000,72,-1000.0,11
219000,73,-1000.0,13
222000,74,-1000.0,15
225000,75,-1000.0,15
228000,76,-1000.0,13
231000,77,-1000.0,11
234000,78,-1000.0,8
237000,79,-1000.0,6
240000,80,-1000.0,4
243000,81,-1000.0,6
246000,82,-1000.0,6
249000,83,-1000.0,4
252000,84,-1000.0,2
255000,85,-1000.0,2
258000,86,-1000.0,4
261000,87,-1000.0,6
264000,88,-1000.0,8
267000,89,-1000.0,10
270000,90,-1000.0,12
273000,91,-1000.0,14
276000,92,-1000.0,17
279000,93,-1000.0,19
282000,94,-1000.0,21
285000,95,-1000.0,23
288000,96,-1000.0,25
291000,97,-1000.0,25
294000,98,-1000.0,27
297000,99,-1000.0,30
300000,100,-1000.0,29
