Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,1
800,2,-1000.0,1
1200,3,-1000.0,1
1600,4,-1000.0,1
2000,5,-1000.0,1
2400,6,-1000.0,1
2800,7,-1000.0,1
3200,8,-1000.0,1
3600,9,-1000.0,1
4000,10,-1000.0,1
4400,11,-1000.0,1
4800,12,-1000.0,1
5200,13,-1000.0,1
5600,14,-1000.0,1
6000,15,-508.0,1
6400,16,-1000.0,1
6800,17,-276.0,1
7200,18,-372.0,1
7600,19,-287.0,1
8000,20,-610.0,1
8400,21,-629.0,1
8800,22,-189.0,1
9200,23,-210.0,1
9600,24,-276.0,1
10000,25,-158.0,1
10400,26,-230.0,1
10800,27,-139.0,1
11200,28,-209.0,1
11600,29,-131.0,1
12000,30,-176.0,1
12400,31,-152.0,1
12800,32,-183.0,1
13200,33,-154.0,1
13600,34,-139.0,1
14000,35,-167.0,1
14400,36,-126.0,1
14800,37,-231.0,1
15200,38,-127.0,1
15600,39,-136.0,1
16000,40,-213.0,1
16400,41,-356.0,1
16800,42,-140.0,1
17200,43,-174.0,1
17600,44,-814.0,1
18000,45,-198.0,1
18400,46,-517.0,1
18800,47,-412.0,1
19200,48,-764.0,1
19600,49,-1000.0,1
20000,50,-1000.0,1
20400,51,-1000.0,1
20800,52,-145.0,1
21200,53,-214.0,1
21600,54,-1000.0,1
22000,55,-152.0,1
22400,56,-322.0,1
22800,57,-1000.0,1
23200,58,-126.0,1
23600,59,-119.0,1
24000,60,-1000.0,1
24400,61,-93.0,1
24800,62,-723.0,1
25200,63,-77.0,1
25600,64,-107.0,1
26000,65,-1000.0,1
26400,66,-105.0,1
26800,67,-124.0,1
27200,68,-267.0,1
27600,69,-135.0,1
28000,70,-141.0,1
28400,71,-159.0,1
28800,72,-104.0,1
29200,73,-274.0,1
29600,74,-194.0,1
30000,75,-382.0,1
30400,76,-123.0,1
30800,77,-437.0,1
31200,78,-188.0,1
31600,79,-335.0,1
32000,80,-424.0,1
32400,81,-162.0,1
32800,82,-313.0,1
33200,83,-106.0,1
33600,84,-121.0,1
34000,85,-224.0,1
34400,86,-307.0,1
34800,87,-197.0,1
35200,88,-243.0,1
35600,89,-253.0,1
36000,90,-138.0,1
36400,91,-217.0,1
36800,92,-111.0,1
37200,93,-221.0,1
37600,94,-253.0,1
38000,95,-135.0,1
38400,96,-213.0,2
38800,97,-126.0,2
39200,98,-181.0,2
39600,99,-130.0,2
40000,100,-204.0,2
