Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,15.0,12.0,10.0,8.0,56.0,16.0,10.0,18.142857142857142
2,13.0,25.0,20.0,10.0,17.0,10.0,10.0,15.0
3,10.0,12.0,8.0,10.0,10.0,15.0,10.0,10.714285714285714
4,9.0,11.0,9.0,12.0,8.0,8.0,12.0,9.857142857142858
5,12.0,105.0,8.0,8.0,10.0,19.0,10.0,24.571428571428573
6,17.0,10.0,8.0,10.0,10.0,10.0,10.0,10.714285714285714
7,8.0,18.0,10.0,12.0,12.0,8.0,13.0,11.571428571428571
8,14.0,31.0,18.0,10.0,14.0,8.0,9.0,14.857142857142858
9,11.0,88.0,26.0,10.0,14.0,72.0,62.0,40.42857142857143
10,9.0,160.0,12.0,14.0,11.0,253.0,115.0,82.0
11,8.0,10.0,9.0,8.0,13.0,13.0,17.0,11.142857142857142
12,13.0,12.0,10.0,10.0,61.0,11.0,9.0,18.0
13,40.0,23.0,10.0,167.0,15.0,11.0,15.0,40.142857142857146
14,92.0,172.0,134.0,106.0,12.0,14.0,51.0,83.0
15,11.0,13.0,17.0,10.0,420.0,15.0,216.0,100.28571428571429
16,106.0,77.0,126.0,23.0,59.0,13.0,10.0,59.142857142857146
17,60.0,23.0,83.0,106.0,61.0,10.0,9.0,50.285714285714285
18,19.0,149.0,30.0,16.0,16.0,61.0,13.0,43.42857142857143
19,19.0,10.0,91.0,91.0,52.0,9.0,110.0,54.57142857142857
20,114.0,23.0,18.0,76.0,18.0,36.0,10.0,42.142857142857146
21,102.0,78.0,45.0,99.0,34.0,131.0,115.0,86.28571428571429
22,55.0,95.0,117.0,95.0,122.0,19.0,241.0,106.28571428571429
23,18.0,92.0,26.0,37.0,256.0,190.0,142.0,108.71428571428571
24,82.0,103.0,91.0,23.0,97.0,16.0,108.0,74.28571428571429
25,73.0,22.0,53.0,23.0,77.0,80.0,137.0,66.42857142857143
26,30.0,114.0,142.0,38.0,65.0,12.0,88.0,69.85714285714286
27,68.0,84.0,93.0,39.0,156.0,53.0,89.0,83.14285714285714
28,33.0,189.0,101.0,37.0,73.0,12.0,111.0,79.42857142857143
29,124.0,103.0,189.0,80.0,61.0,150.0,245.0,136.0
30,118.0,31.0,74.0,69.0,92.0,10.0,89.0,69.0
31,66.0,225.0,133.0,174.0,181.0,18.0,123.0,131.42857142857142
32,100.0,37.0,77.0,191.0,22.0,10.0,136.0,81.85714285714286
33,134.0,124.0,185.0,67.0,50.0,19.0,123.0,100.28571428571429
34,15.0,270.0,143.0,130.0,105.0,85.0,263.0,144.42857142857142
35,17.0,91.0,100.0,188.0,112.0,69.0,231.0,115.42857142857143
36,116.0,135.0,91.0,68.0,98.0,111.0,297.0,130.85714285714286
37,79.0,73.0,59.0,134.0,65.0,202.0,203.0,116.42857142857143
38,68.0,25.0,33.0,52.0,95.0,26.0,118.0,59.57142857142857
39,39.0,372.0,118.0,70.0,102.0,98.0,74.0,124.71428571428571
40,67.0,76.0,63.0,63.0,215.0,195.0,105.0,112.0
41,88.0,49.0,99.0,78.0,113.0,78.0,120.0,89.28571428571429
42,67.0,92.0,15.0,62.0,99.0,20.0,91.0,63.714285714285715
43,60.0,107.0,104.0,47.0,79.0,222.0,12.0,90.14285714285714
44,72.0,88.0,17.0,93.0,277.0,91.0,112.0,107.14285714285714
45,110.0,42.0,15.0,78.0,125.0,105.0,14.0,69.85714285714286
46,89.0,58.0,103.0,77.0,150.0,124.0,246.0,121.0
47,172.0,120.0,22.0,112.0,205.0,227.0,101.0,137.0
48,95.0,144.0,198.0,76.0,100.0,155.0,99.0,123.85714285714286
49,110.0,85.0,112.0,207.0,100.0,159.0,101.0,124.85714285714286
50,109.0,78.0,240.0,185.0,124.0,229.0,146.0,158.71428571428572
