Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,12.0,9.0,8.0,8.0,10.0,8.0,11.0,9.428571428571429
2,11.0,11.0,15.0,8.0,51.0,10.0,13.0,17.0
3,11.0,43.0,8.0,13.0,8.0,8.0,10.0,14.428571428571429
4,158.0,14.0,8.0,9.0,10.0,8.0,24.0,33.0
5,11.0,147.0,8.0,10.0,10.0,13.0,13.0,30.285714285714285
6,20.0,47.0,15.0,12.0,10.0,17.0,10.0,18.714285714285715
7,101.0,20.0,38.0,32.0,27.0,8.0,22.0,35.42857142857143
8,46.0,147.0,11.0,14.0,37.0,16.0,27.0,42.57142857142857
9,27.0,74.0,10.0,17.0,72.0,251.0,67.0,74.0
10,28.0,62.0,61.0,22.0,309.0,15.0,48.0,77.85714285714286
11,95.0,10.0,19.0,58.0,19.0,43.0,17.0,37.285714285714285
12,56.0,47.0,45.0,11.0,41.0,31.0,38.0,38.42857142857143
13,165.0,40.0,44.0,14.0,104.0,20.0,30.0,59.57142857142857
14,25.0,27.0,133.0,71.0,10.0,10.0,28.0,43.42857142857143
15,49.0,18.0,43.0,11.0,20.0,11.0,23.0,25.0
16,25.0,32.0,58.0,126.0,42.0,23.0,26.0,47.42857142857143
17,25.0,47.0,73.0,31.0,46.0,173.0,82.0,68.14285714285714
18,44.0,43.0,41.0,52.0,118.0,143.0,158.0,85.57142857142857
19,55.0,314.0,62.0,36.0,8.0,12.0,77.0,80.57142857142857
20,25.0,257.0,115.0,93.0,19.0,22.0,120.0,93.0
21,53.0,75.0,18.0,16.0,51.0,88.0,26.0,46.714285714285715
22,46.0,58.0,31.0,61.0,156.0,100.0,162.0,87.71428571428571
23,287.0,57.0,55.0,44.0,8.0,59.0,36.0,78.0
24,119.0,22.0,47.0,18.0,24.0,15.0,180.0,60.714285714285715
25,30.0,60.0,141.0,42.0,59.0,76.0,243.0,93.0
26,69.0,32.0,34.0,53.0,118.0,59.0,17.0,54.57142857142857
27,75.0,78.0,55.0,20.0,57.0,236.0,25.0,78.0
28,39.0,92.0,22.0,95.0,41.0,167.0,54.0,72.85714285714286
29,104.0,20.0,162.0,55.0,61.0,134.0,96.0,90.28571428571429
30,73.0,69.0,186.0,81.0,53.0,128.0,47.0,91.0
31,71.0,102.0,55.0,17.0,86.0,58.0,211.0,85.71428571428571
32,11.0,97.0,318.0,151.0,46.0,85.0,87.0,113.57142857142857
33,55.0,115.0,120.0,62.0,42.0,59.0,95.0,78.28571428571429
34,9.0,22.0,74.0,21.0,32.0,14.0,186.0,51.142857142857146
35,19.0,29.0,84.0,75.0,59.0,104.0,92.0,66.0
36,153.0,118.0,61.0,61.0,124.0,59.0,30.0,86.57142857142857
37,65.0,10.0,96.0,141.0,59.0,28.0,68.0,66.71428571428571
38,88.0,86.0,97.0,73.0,58.0,53.0,95.0,78.57142857142857
39,93.0,61.0,30.0,102.0,19.0,107.0,60.0,67.42857142857143
40,136.0,91.0,180.0,81.0,133.0,31.0,115.0,109.57142857142857
41,93.0,171.0,161.0,225.0,105.0,75.0,91.0,131.57142857142858
42,66.0,86.0,56.0,39.0,189.0,88.0,30.0,79.14285714285714
43,22.0,158.0,30.0,56.0,105.0,84.0,69.0,74.85714285714286
44,80.0,161.0,204.0,83.0,58.0,59.0,39.0,97.71428571428571
45,113.0,99.0,23.0,95.0,82.0,78.0,59.0,78.42857142857143
46,82.0,71.0,81.0,155.0,62.0,160.0,32.0,91.85714285714286
47,96.0,71.0,226.0,122.0,24.0,89.0,96.0,103.42857142857143
48,68.0,54.0,231.0,209.0,126.0,56.0,199.0,134.71428571428572
49,228.0,40.0,15.0,224.0,97.0,201.0,36.0,120.14285714285714
50,225.0,112.0,59.0,268.0,64.0,195.0,87.0,144.28571428571428
51,162.0,70.0,119.0,39.0,132.0,29.0,125.0,96.57142857142857
52,105.0,32.0,99.0,197.0,150.0,181.0,64.0,118.28571428571429
53,80.0,79.0,116.0,68.0,154.0,63.0,24.0,83.42857142857143
54,129.0,59.0,184.0,69.0,78.0,172.0,122.0,116.14285714285714
55,170.0,103.0,18.0,73.0,135.0,332.0,97.0,132.57142857142858
56,191.0,41.0,85.0,101.0,86.0,149.0,224.0,125.28571428571429
57,80.0,55.0,168.0,59.0,685.0,165.0,100.0,187.42857142857142
58,227.0,42.0,80.0,45.0,44.0,122.0,190.0,107.14285714285714
59,58.0,105.0,116.0,162.0,155.0,127.0,100.0,117.57142857142857
60,76.0,20.0,238.0,25.0,62.0,190.0,101.0,101.71428571428571
61,102.0,77.0,132.0,39.0,113.0,110.0,22.0,85.0
62,113.0,73.0,60.0,59.0,118.0,105.0,103.0,90.14285714285714
63,138.0,36.0,80.0,119.0,353.0,161.0,138.0,146.42857142857142
64,18.0,224.0,210.0,210.0,192.0,100.0,134.0,155.42857142857142
65,210.0,146.0,144.0,82.0,195.0,193.0,115.0,155.0
66,121.0,95.0,53.0,114.0,150.0,140.0,553.0,175.14285714285714
67,55.0,25.0,200.0,82.0,151.0,196.0,17.0,103.71428571428571
68,209.0,252.0,186.0,92.0,262.0,111.0,154.0,180.85714285714286
69,77.0,18.0,123.0,104.0,165.0,177.0,220.0,126.28571428571429
70,234.0,138.0,78.0,123.0,123.0,125.0,146.0,138.14285714285714
71,100.0,117.0,32.0,126.0,127.0,156.0,14.0,96.0
72,115.0,252.0,121.0,106.0,190.0,123.0,120.0,146.71428571428572
73,327.0,156.0,129.0,22.0,277.0,148.0,108.0,166.71428571428572
74,142.0,478.0,124.0,111.0,186.0,126.0,172.0,191.28571428571428
75,330.0,269.0,227.0,122.0,173.0,188.0,127.0,205.14285714285714
76,1000.0,140.0,62.0,169.0,310.0,157.0,191.0,289.85714285714283
77,107.0,1000.0,102.0,276.0,149.0,170.0,188.0,284.57142857142856
78,1000.0,118.0,102.0,188.0,194.0,103.0,285.0,284.2857142857143
79,1000.0,103.0,95.0,153.0,515.0,314.0,228.0,344.0
80,78.0,341.0,106.0,281.0,115.0,204.0,213.0,191.14285714285714
81,34.0,1000.0,259.0,294.0,99.0,178.0,325.0,312.7142857142857
82,103.0,208.0,123.0,157.0,27.0,190.0,195.0,143.28571428571428
83,135.0,16.0,118.0,87.0,141.0,108.0,106.0,101.57142857142857
84,71.0,157.0,146.0,267.0,684.0,240.0,123.0,241.14285714285714
85,153.0,21.0,16.0,1000.0,112.0,211.0,421.0,276.2857142857143
86,174.0,244.0,149.0,1000.0,234.0,110.0,219.0,304.2857142857143
87,241.0,249.0,118.0,107.0,173.0,192.0,430.0,215.71428571428572
88,23.0,93.0,255.0,79.0,454.0,138.0,136.0,168.28571428571428
89,61.0,126.0,13.0,64.0,201.0,134.0,182.0,111.57142857142857
90,168.0,17.0,115.0,369.0,177.0,153.0,121.0,160.0
91,19.0,378.0,122.0,1000.0,164.0,152.0,158.0,284.7142857142857
92,196.0,120.0,187.0,94.0,131.0,82.0,106.0,130.85714285714286
93,203.0,36.0,103.0,103.0,376.0,182.0,111.0,159.14285714285714
94,275.0,24.0,267.0,100.0,318.0,131.0,160.0,182.14285714285714
95,18.0,15.0,99.0,80.0,164.0,191.0,619.0,169.42857142857142
96,1000.0,127.0,123.0,1000.0,101.0,109.0,183.0,377.57142857142856
97,149.0,423.0,365.0,167.0,234.0,218.0,191.0,249.57142857142858
98,1000.0,108.0,125.0,119.0,18.0,111.0,159.0,234.28571428571428
99,1000.0,1000.0,110.0,30.0,1000.0,171.0,154.0,495.0
100,1000.0,197.0,98.0,75.0,156.0,147.0,252.0,275.0
