Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,11.0,13.0,10.0,8.0,11.0,8.0,10.0,10.142857142857142
2,12.0,10.0,47.0,8.0,9.0,10.0,32.0,18.285714285714285
3,11.0,14.0,12.0,10.0,8.0,12.0,13.0,11.428571428571429
4,13.0,133.0,8.0,8.0,20.0,11.0,9.0,28.857142857142858
5,11.0,12.0,9.0,10.0,10.0,22.0,48.0,17.428571428571427
6,11.0,10.0,64.0,13.0,12.0,12.0,19.0,20.142857142857142
7,17.0,10.0,140.0,111.0,10.0,9.0,10.0,43.857142857142854
8,19.0,14.0,14.0,10.0,13.0,10.0,286.0,52.285714285714285
9,13.0,22.0,19.0,16.0,32.0,319.0,124.0,77.85714285714286
10,19.0,12.0,22.0,64.0,11.0,12.0,109.0,35.57142857142857
11,14.0,9.0,31.0,17.0,23.0,15.0,28.0,19.571428571428573
12,87.0,9.0,10.0,10.0,19.0,41.0,19.0,27.857142857142858
13,87.0,84.0,20.0,69.0,39.0,15.0,100.0,59.142857142857146
14,8.0,14.0,12.0,32.0,42.0,46.0,68.0,31.714285714285715
15,114.0,70.0,30.0,57.0,144.0,18.0,9.0,63.142857142857146
16,88.0,27.0,18.0,112.0,25.0,19.0,50.0,48.42857142857143
17,98.0,67.0,153.0,20.0,57.0,18.0,116.0,75.57142857142857
18,28.0,46.0,13.0,16.0,70.0,24.0,168.0,52.142857142857146
19,10.0,117.0,26.0,49.0,328.0,23.0,91.0,92.0
20,91.0,21.0,133.0,298.0,16.0,56.0,18.0,90.42857142857143
21,13.0,14.0,20.0,91.0,105.0,116.0,29.0,55.42857142857143
22,101.0,51.0,23.0,24.0,124.0,157.0,72.0,78.85714285714286
23,14.0,161.0,15.0,244.0,122.0,35.0,114.0,100.71428571428571
24,74.0,86.0,29.0,21.0,66.0,103.0,89.0,66.85714285714286
25,44.0,94.0,28.0,13.0,149.0,79.0,79.0,69.42857142857143
26,19.0,83.0,44.0,13.0,102.0,18.0,113.0,56.0
27,48.0,103.0,86.0,130.0,112.0,71.0,57.0,86.71428571428571
28,21.0,12.0,56.0,160.0,119.0,18.0,70.0,65.14285714285714
29,124.0,14.0,52.0,138.0,175.0,56.0,69.0,89.71428571428571
30,122.0,97.0,18.0,131.0,93.0,123.0,211.0,113.57142857142857
31,117.0,65.0,45.0,268.0,73.0,19.0,251.0,119.71428571428571
32,10.0,100.0,67.0,168.0,85.0,162.0,55.0,92.42857142857143
33,86.0,74.0,50.0,80.0,63.0,63.0,29.0,63.57142857142857
34,91.0,115.0,26.0,69.0,101.0,99.0,79.0,82.85714285714286
