Epoch time step,Epoch number,Episode reward,N steps
400,1,-247.0,7
800,2,-157.0,7
1200,3,-312.0,7
1600,4,-167.0,7
2000,5,-1000.0,7
2400,6,-403.0,7
2800,7,-202.0,7
3200,8,-299.0,7
3600,9,-590.0,7
4000,10,-428.0,7
4400,11,-679.0,7
4800,12,-411.0,7
5200,13,-447.0,7
5600,14,-1000.0,7
6000,15,-627.0,7
6400,16,-268.0,7
6800,17,-266.0,7
7200,18,-1000.0,7
7600,19,-346.0,7
8000,20,-201.0,7
8400,21,-259.0,7
8800,22,-390.0,7
9200,23,-255.0,7
9600,24,-1000.0,7
10000,25,-837.0,7
10400,26,-1000.0,7
10800,27,-737.0,7
11200,28,-1000.0,7
11600,29,-1000.0,7
12000,30,-405.0,7
12400,31,-430.0,7
12800,32,-676.0,8
13200,33,-548.0,8
13600,34,-325.0,8
14000,35,-463.0,8
14400,36,-339.0,8
14800,37,-305.0,8
15200,38,-370.0,8
15600,39,-97.0,8
16000,40,-199.0,8
16400,41,-138.0,8
16800,42,-146.0,8
17200,43,-276.0,8
17600,44,-151.0,8
18000,45,-218.0,8
18400,46,-105.0,8
18800,47,-142.0,8
19200,48,-284.0,8
19600,49,-207.0,8
20000,50,-313.0,7
20400,51,-258.0,7
20800,52,-690.0,7
21200,53,-222.0,7
21600,54,-248.0,7
22000,55,-322.0,7
22400,56,-756.0,7
22800,57,-440.0,8
23200,58,-196.0,8
23600,59,-178.0,8
24000,60,-233.0,8
24400,61,-177.0,8
24800,62,-188.0,8
25200,63,-283.0,8
25600,64,-158.0,8
26000,65,-134.0,8
26400,66,-277.0,8
26800,67,-196.0,8
27200,68,-369.0,8
27600,69,-156.0,8
28000,70,-571.0,8
28400,71,-193.0,8
28800,72,-276.0,8
29200,73,-172.0,8
29600,74,-555.0,9
30000,75,-203.0,9
30400,76,-155.0,9
30800,77,-278.0,9
31200,78,-263.0,9
31600,79,-156.0,9
32000,80,-157.0,9
32400,81,-151.0,10
32800,82,-174.0,10
33200,83,-227.0,10
33600,84,-102.0,10
34000,85,-171.0,10
34400,86,-108.0,10
34800,87,-195.0,10
35200,88,-206.0,10
35600,89,-159.0,10
36000,90,-102.0,10
36400,91,-302.0,10
36800,92,-246.0,10
37200,93,-132.0,10
37600,94,-1000.0,10
38000,95,-753.0,10
38400,96,-549.0,10
38800,97,-125.0,10
39200,98,-116.0,10
39600,99,-217.0,10
40000,100,-166.0,10
