Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,2,2,2,2,2,2,2,2.0
2,2,2,2,2,2,2,2,2.0
3,2,2,2,2,2,2,2,2.0
4,2,2,2,2,2,2,2,2.0
5,2,2,2,2,2,2,2,2.0
6,2,2,2,2,2,2,2,2.0
7,2,2,2,2,2,2,2,2.0
8,2,2,2,2,2,2,2,2.0
9,2,2,2,2,3,2,2,2.142857142857143
10,2,2,2,2,3,2,2,2.142857142857143
11,2,2,3,2,3,2,2,2.2857142857142856
12,2,2,3,2,3,2,2,2.2857142857142856
13,2,1,3,2,3,1,2,2.0
14,2,1,3,2,3,1,2,2.0
15,2,1,3,2,3,1,2,2.0
16,2,1,3,2,3,1,2,2.0
17,2,1,3,2,3,1,2,2.0
18,2,1,3,2,3,1,2,2.0
19,3,1,3,2,3,1,2,2.142857142857143
20,3,1,3,2,3,1,2,2.142857142857143
21,3,1,3,2,3,1,1,2.0
22,3,1,3,2,3,1,1,2.0
23,3,1,3,2,3,1,1,2.0
24,3,1,3,2,3,1,1,2.0
25,3,1,3,3,3,1,1,2.142857142857143
26,3,1,3,3,3,1,1,2.142857142857143
27,4,1,3,3,3,1,1,2.2857142857142856
28,4,1,3,3,3,1,1,2.2857142857142856
29,4,2,3,3,4,1,1,2.5714285714285716
30,4,2,3,3,4,1,1,2.5714285714285716
31,3,2,3,3,4,1,1,2.4285714285714284
32,3,2,3,3,4,1,1,2.4285714285714284
33,3,2,3,3,4,2,1,2.5714285714285716
34,3,2,3,3,4,2,1,2.5714285714285716
35,3,2,3,2,4,2,1,2.4285714285714284
36,3,2,3,2,4,2,1,2.4285714285714284
37,3,2,3,2,5,2,1,2.5714285714285716
38,3,2,3,2,5,2,1,2.5714285714285716
39,3,2,3,3,5,2,1,2.7142857142857144
40,3,2,3,3,5,2,1,2.7142857142857144
41,3,2,3,4,5,2,1,2.857142857142857
42,3,2,3,4,5,2,1,2.857142857142857
43,4,2,3,4,5,1,1,2.857142857142857
44,4,2,3,4,5,1,1,2.857142857142857
45,4,2,3,3,5,2,1,2.857142857142857
46,4,2,3,3,5,2,1,2.857142857142857
47,4,2,3,2,5,1,1,2.5714285714285716
48,4,2,3,2,5,1,1,2.5714285714285716
49,4,2,3,2,5,2,1,2.7142857142857144
50,4,2,3,2,5,2,1,2.7142857142857144
51,3,3,4,2,5,2,2,3.0
52,3,3,4,2,5,2,2,3.0
53,2,3,3,3,5,2,3,3.0
54,2,3,3,3,5,2,3,3.0
55,2,4,4,3,4,3,3,3.2857142857142856
56,2,4,4,3,4,3,3,3.2857142857142856
57,2,4,3,4,3,3,3,3.142857142857143
58,2,4,3,4,3,3,3,3.142857142857143
59,2,4,3,5,4,2,4,3.4285714285714284
60,2,4,3,5,4,2,4,3.4285714285714284
61,2,4,4,5,4,3,5,3.857142857142857
62,2,4,4,5,4,3,5,3.857142857142857
63,2,4,5,5,5,4,5,4.285714285714286
64,2,4,5,5,5,4,5,4.285714285714286
65,2,4,5,5,6,3,6,4.428571428571429
66,2,4,5,5,6,3,6,4.428571428571429
67,2,4,6,5,5,3,7,4.571428571428571
68,2,4,6,5,5,3,7,4.571428571428571
69,2,5,5,4,4,2,6,4.0
70,2,5,5,4,4,2,6,4.0
71,3,6,6,4,5,2,5,4.428571428571429
72,3,6,6,4,5,2,5,4.428571428571429
73,4,6,7,3,6,3,5,4.857142857142857
74,4,6,7,3,6,3,5,4.857142857142857
75,4,5,7,3,5,4,6,4.857142857142857
76,4,5,7,3,5,4,6,4.857142857142857
77,4,6,7,3,5,3,6,4.857142857142857
78,4,6,7,3,5,3,6,4.857142857142857
79,4,5,8,2,6,3,6,4.857142857142857
80,4,5,8,2,6,3,6,4.857142857142857
81,5,5,7,2,6,2,6,4.714285714285714
82,5,5,7,2,6,2,6,4.714285714285714
83,5,6,8,3,6,2,6,5.142857142857143
84,5,6,8,3,6,2,6,5.142857142857143
85,5,6,8,2,7,1,5,4.857142857142857
86,5,6,8,2,7,1,5,4.857142857142857
87,4,5,8,3,7,1,6,4.857142857142857
88,4,5,8,3,7,1,6,4.857142857142857
89,5,6,9,3,6,1,7,5.285714285714286
90,5,6,9,3,6,1,7,5.285714285714286
91,4,5,10,3,7,2,6,5.285714285714286
92,4,5,10,3,7,2,6,5.285714285714286
93,3,4,10,4,8,2,6,5.285714285714286
94,3,4,10,4,8,2,6,5.285714285714286
95,3,4,9,5,8,3,7,5.571428571428571
96,3,4,9,5,8,3,7,5.571428571428571
97,4,3,8,4,8,4,6,5.285714285714286
98,4,3,8,4,8,4,6,5.285714285714286
99,3,2,9,3,8,3,5,4.714285714285714
100,3,2,9,3,8,3,5,4.714285714285714
