Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,4,4,4,4,4,4,4,4.0
2,4,4,4,4,4,4,4,4.0
3,4,4,4,4,4,4,4,4.0
4,4,4,4,4,4,4,4,4.0
5,4,4,4,4,4,4,4,4.0
6,4,4,4,3,4,4,4,3.857142857142857
7,4,4,4,3,4,4,4,3.857142857142857
8,4,4,4,3,4,4,4,3.857142857142857
9,4,4,4,3,4,4,4,3.857142857142857
10,4,4,4,3,4,4,4,3.857142857142857
11,4,4,4,3,4,4,4,3.857142857142857
12,4,4,4,3,4,4,4,3.857142857142857
13,4,4,4,3,4,4,4,3.857142857142857
14,4,4,4,3,4,4,4,3.857142857142857
15,4,4,4,3,4,4,4,3.857142857142857
16,5,4,4,4,4,4,4,4.142857142857143
17,5,4,4,4,4,4,4,4.142857142857143
18,5,4,4,4,4,4,4,4.142857142857143
19,5,4,4,4,4,4,4,4.142857142857143
20,5,4,4,4,4,4,4,4.142857142857143
21,5,4,4,4,5,4,4,4.285714285714286
22,5,4,4,4,5,4,4,4.285714285714286
23,5,4,4,4,5,4,3,4.142857142857143
24,5,4,4,4,5,4,3,4.142857142857143
25,5,4,4,4,5,4,3,4.142857142857143
26,5,4,5,4,4,4,3,4.142857142857143
27,5,4,5,4,4,4,3,4.142857142857143
28,5,4,5,4,4,4,3,4.142857142857143
29,5,4,5,4,4,4,3,4.142857142857143
30,5,4,5,4,4,4,3,4.142857142857143
31,5,4,5,4,4,4,2,4.0
32,5,4,5,4,4,4,2,4.0
33,4,4,5,4,4,4,2,3.857142857142857
34,4,4,5,4,4,4,2,3.857142857142857
35,4,4,5,4,4,4,2,3.857142857142857
36,4,4,5,4,4,4,2,3.857142857142857
37,4,4,5,4,4,4,2,3.857142857142857
38,4,4,6,4,4,3,2,3.857142857142857
39,4,4,6,4,4,3,2,3.857142857142857
40,4,4,6,4,4,3,2,3.857142857142857
41,4,4,6,4,3,3,2,3.7142857142857144
42,4,4,6,4,3,3,2,3.7142857142857144
43,4,4,6,4,3,3,2,3.7142857142857144
44,4,4,6,4,3,3,2,3.7142857142857144
45,4,4,6,4,3,3,2,3.7142857142857144
46,4,4,6,4,2,3,2,3.5714285714285716
47,4,4,6,4,2,3,2,3.5714285714285716
48,4,4,5,4,2,3,1,3.2857142857142856
49,4,4,5,4,2,3,1,3.2857142857142856
50,4,4,5,4,2,3,1,3.2857142857142856
51,4,4,5,4,2,3,2,3.4285714285714284
52,4,4,5,4,2,3,2,3.4285714285714284
53,4,3,6,5,2,3,2,3.5714285714285716
54,4,3,6,5,2,3,2,3.5714285714285716
55,4,3,6,5,2,3,2,3.5714285714285716
56,4,3,6,5,1,3,2,3.4285714285714284
57,4,3,6,5,1,3,2,3.4285714285714284
58,5,3,6,5,2,3,3,3.857142857142857
59,5,3,6,5,2,3,3,3.857142857142857
60,5,3,6,5,2,3,3,3.857142857142857
61,6,2,6,6,2,4,4,4.285714285714286
62,6,2,6,6,2,4,4,4.285714285714286
63,7,3,7,5,1,4,4,4.428571428571429
64,7,3,7,5,1,4,4,4.428571428571429
65,7,3,7,5,1,4,4,4.428571428571429
66,7,3,6,5,2,4,4,4.428571428571429
67,7,3,6,5,2,4,4,4.428571428571429
68,7,3,6,4,2,4,4,4.285714285714286
69,7,3,6,4,2,4,4,4.285714285714286
70,7,3,6,4,2,4,4,4.285714285714286
71,8,2,7,5,1,5,4,4.571428571428571
72,8,2,7,5,1,5,4,4.571428571428571
73,9,2,8,5,2,6,4,5.142857142857143
74,9,2,8,5,2,6,4,5.142857142857143
75,9,2,8,5,2,6,4,5.142857142857143
76,9,2,8,5,2,6,4,5.142857142857143
77,9,2,8,5,2,6,4,5.142857142857143
78,9,2,8,4,2,6,5,5.142857142857143
79,9,2,8,4,2,6,5,5.142857142857143
80,9,2,8,4,2,6,5,5.142857142857143
81,9,3,7,4,2,6,5,5.142857142857143
82,9,3,7,4,2,6,5,5.142857142857143
83,9,4,7,4,3,6,4,5.285714285714286
84,9,4,7,4,3,6,4,5.285714285714286
85,9,4,7,4,3,6,4,5.285714285714286
86,10,4,7,5,4,7,4,5.857142857142857
87,10,4,7,5,4,7,4,5.857142857142857
88,9,3,8,6,5,8,3,6.0
89,9,3,8,6,5,8,3,6.0
90,9,3,8,6,5,8,3,6.0
91,8,3,9,6,5,8,2,5.857142857142857
92,8,3,9,6,5,8,2,5.857142857142857
93,8,4,9,6,5,8,3,6.142857142857143
94,8,4,9,6,5,8,3,6.142857142857143
95,8,4,9,6,5,8,3,6.142857142857143
96,9,4,9,5,5,7,4,6.142857142857143
97,9,4,9,5,5,7,4,6.142857142857143
98,9,5,9,6,6,7,4,6.571428571428571
99,9,5,9,6,6,7,4,6.571428571428571
100,9,5,9,6,6,7,4,6.571428571428571
