Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,3,3,3,3,3,3,3,3.0
2,3,3,3,3,3,3,3,3.0
3,3,3,3,3,3,3,3,3.0
4,3,3,3,3,3,3,3,3.0
5,3,3,3,3,3,3,3,3.0
6,3,3,3,3,3,3,3,3.0
7,3,3,3,3,3,3,3,3.0
8,3,3,3,3,3,3,3,3.0
9,3,3,3,3,3,3,3,3.0
10,4,3,3,3,3,3,3,3.142857142857143
11,4,3,3,3,3,3,3,3.142857142857143
12,4,3,3,3,3,3,3,3.142857142857143
13,4,3,3,3,3,3,3,3.142857142857143
14,4,3,3,3,3,3,3,3.142857142857143
15,4,3,3,3,3,3,3,3.142857142857143
16,4,3,3,3,3,3,3,3.142857142857143
17,4,3,3,3,3,3,3,3.142857142857143
18,4,3,3,3,3,3,3,3.142857142857143
19,4,3,3,4,3,3,3,3.2857142857142856
20,4,3,3,4,3,3,3,3.2857142857142856
21,4,3,3,4,3,3,3,3.2857142857142856
22,4,3,3,4,3,3,3,3.2857142857142856
23,4,3,3,4,3,3,3,3.2857142857142856
24,4,3,3,4,3,3,3,3.2857142857142856
25,4,3,3,4,2,3,3,3.142857142857143
26,4,3,3,4,2,3,3,3.142857142857143
27,4,3,3,4,2,3,3,3.142857142857143
28,4,3,3,4,2,3,3,3.142857142857143
29,4,3,3,4,2,3,3,3.142857142857143
30,4,3,3,4,2,3,3,3.142857142857143
31,4,3,3,4,2,3,4,3.2857142857142856
32,4,3,3,4,2,3,4,3.2857142857142856
33,4,3,3,4,2,3,4,3.2857142857142856
34,5,4,3,4,2,3,4,3.5714285714285716
35,5,4,3,4,2,3,4,3.5714285714285716
36,5,4,3,4,2,3,4,3.5714285714285716
37,5,4,3,5,2,4,4,3.857142857142857
38,5,4,3,5,2,4,4,3.857142857142857
39,5,4,3,5,2,4,4,3.857142857142857
40,5,4,3,5,3,4,4,4.0
41,5,4,3,5,3,4,4,4.0
42,5,4,3,5,3,4,4,4.0
43,5,4,3,6,3,5,4,4.285714285714286
44,5,4,3,6,3,5,4,4.285714285714286
45,5,4,3,6,3,5,4,4.285714285714286
46,6,4,3,5,3,5,4,4.285714285714286
47,6,4,3,5,3,5,4,4.285714285714286
48,6,4,3,5,3,5,4,4.285714285714286
49,6,4,2,4,3,6,4,4.142857142857143
50,6,4,2,4,3,6,4,4.142857142857143
51,6,4,2,4,3,6,4,4.142857142857143
52,6,4,2,4,3,6,3,4.0
53,6,4,2,4,3,6,3,4.0
54,6,4,2,4,3,6,3,4.0
55,6,4,2,5,3,7,3,4.285714285714286
56,6,4,2,5,3,7,3,4.285714285714286
57,6,4,2,5,3,7,3,4.285714285714286
58,6,3,2,5,3,7,3,4.142857142857143
59,6,3,2,5,3,7,3,4.142857142857143
60,6,3,2,5,3,7,3,4.142857142857143
61,6,4,2,5,3,8,3,4.428571428571429
62,6,4,2,5,3,8,3,4.428571428571429
63,6,4,2,5,3,8,3,4.428571428571429
64,6,3,1,5,2,7,3,3.857142857142857
65,6,3,1,5,2,7,3,3.857142857142857
66,6,3,1,5,2,7,3,3.857142857142857
67,5,4,1,6,3,8,3,4.285714285714286
68,5,4,1,6,3,8,3,4.285714285714286
69,5,4,1,6,3,8,3,4.285714285714286
70,4,4,1,6,3,8,3,4.142857142857143
71,4,4,1,6,3,8,3,4.142857142857143
72,4,4,1,6,3,8,3,4.142857142857143
73,4,5,1,6,3,8,4,4.428571428571429
74,4,5,1,6,3,8,4,4.428571428571429
75,4,5,1,6,3,8,4,4.428571428571429
76,4,5,1,6,4,8,5,4.714285714285714
77,4,5,1,6,4,8,5,4.714285714285714
78,4,5,1,6,4,8,5,4.714285714285714
79,4,6,1,7,4,8,5,5.0
80,4,6,1,7,4,8,5,5.0
81,4,6,1,7,4,8,5,5.0
82,4,7,2,7,4,8,4,5.142857142857143
83,4,7,2,7,4,8,4,5.142857142857143
84,4,7,2,7,4,8,4,5.142857142857143
85,4,8,1,8,4,7,4,5.142857142857143
86,4,8,1,8,4,7,4,5.142857142857143
87,4,8,1,8,4,7,4,5.142857142857143
88,3,7,1,8,4,7,4,4.857142857142857
89,3,7,1,8,4,7,4,4.857142857142857
90,3,7,1,8,4,7,4,4.857142857142857
91,3,8,1,8,3,6,4,4.714285714285714
92,3,8,1,8,3,6,4,4.714285714285714
93,3,8,1,8,3,6,4,4.714285714285714
94,4,8,1,7,2,7,3,4.571428571428571
95,4,8,1,7,2,7,3,4.571428571428571
96,4,8,1,7,2,7,3,4.571428571428571
97,3,9,1,7,3,8,2,4.714285714285714
98,3,9,1,7,3,8,2,4.714285714285714
99,3,9,1,7,3,8,2,4.714285714285714
100,4,9,2,7,4,7,3,5.142857142857143
