Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward,Episode reward std
1,-1000.0,-1000.0,-1000.0,-945.0,-1000.0,-1000.0,-1000.0,-992.1428571428571,19.24599083615354
2,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-360.0,-908.5714285714286,223.95334791160485
3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-229.0,-889.8571428571429,269.79379881226146
4,-1000.0,-1000.0,-1000.0,-883.0,-1000.0,-1000.0,-211.0,-870.5714285714286,272.27814410103144
5,-1000.0,-1000.0,-1000.0,-728.0,-1000.0,-1000.0,-139.0,-838.1428571428571,300.4569988588472
6,-1000.0,-1000.0,-1000.0,-271.0,-1000.0,-1000.0,-232.0,-786.1428571428571,338.2984432933351
7,-1000.0,-1000.0,-1000.0,-480.0,-731.0,-1000.0,-169.0,-768.5714285714286,306.68916658069156
8,-1000.0,-1000.0,-1000.0,-385.0,-977.0,-1000.0,-1000.0,-908.8571428571429,214.0109667226215
9,-1000.0,-1000.0,-1000.0,-148.0,-1000.0,-1000.0,-293.0,-777.2857142857143,354.2681447256399
10,-1000.0,-1000.0,-1000.0,-118.0,-1000.0,-436.0,-364.0,-702.5714285714286,354.8178032024151
11,-1000.0,-1000.0,-1000.0,-108.0,-1000.0,-636.0,-372.0,-730.8571428571429,341.316538702473
12,-1000.0,-1000.0,-1000.0,-110.0,-1000.0,-291.0,-1000.0,-771.5714285714286,364.40239027868125
13,-954.0,-1000.0,-1000.0,-174.0,-1000.0,-382.0,-393.0,-700.4285714285714,339.4457066381928
14,-725.0,-1000.0,-662.0,-219.0,-1000.0,-203.0,-395.0,-600.5714285714286,312.65264027253596
15,-1000.0,-1000.0,-810.0,-172.0,-1000.0,-196.0,-247.0,-632.1428571428571,375.66642823936564
16,-303.0,-621.0,-776.0,-215.0,-1000.0,-471.0,-378.0,-537.7142857142857,258.18582139100306
17,-870.0,-1000.0,-471.0,-335.0,-1000.0,-477.0,-272.0,-632.1428571428571,291.6080679715883
18,-624.0,-357.0,-628.0,-383.0,-341.0,-271.0,-441.0,-435.0,129.5740273798286
19,-718.0,-1000.0,-1000.0,-532.0,-379.0,-296.0,-827.0,-678.8571428571429,263.9818330174736
20,-923.0,-1000.0,-381.0,-251.0,-280.0,-434.0,-320.0,-512.7142857142857,290.1023042631263
21,-1000.0,-1000.0,-1000.0,-297.0,-164.0,-503.0,-340.0,-614.8571428571429,345.86720348853487
22,-768.0,-1000.0,-426.0,-212.0,-196.0,-184.0,-223.0,-429.85714285714283,303.5044968230894
23,-498.0,-1000.0,-565.0,-228.0,-198.0,-238.0,-268.0,-427.85714285714283,268.71462747756806
24,-216.0,-1000.0,-944.0,-131.0,-153.0,-279.0,-156.0,-411.2857142857143,357.8601938849122
25,-221.0,-957.0,-1000.0,-343.0,-194.0,-191.0,-194.0,-442.85714285714283,342.51899991989114
26,-228.0,-1000.0,-297.0,-129.0,-154.0,-378.0,-601.0,-398.14285714285717,286.6084579409081
27,-145.0,-813.0,-1000.0,-263.0,-270.0,-1000.0,-812.0,-614.7142857142857,346.05768069405275
28,-269.0,-705.0,-361.0,-201.0,-211.0,-355.0,-946.0,-435.42857142857144,261.4202184457906
29,-872.0,-717.0,-465.0,-271.0,-169.0,-993.0,-196.0,-526.1428571428571,311.5355648449552
30,-386.0,-1000.0,-426.0,-260.0,-197.0,-198.0,-538.0,-429.2857142857143,260.6380710518566
31,-346.0,-504.0,-337.0,-282.0,-506.0,-527.0,-535.0,-433.85714285714283,99.42036090894715
32,-255.0,-380.0,-98.0,-636.0,-155.0,-301.0,-483.0,-329.7142857142857,173.39444239381268
33,-93.0,-311.0,-112.0,-277.0,-160.0,-1000.0,-965.0,-416.85714285714283,365.48966316101337
34,-152.0,-205.0,-178.0,-1000.0,-940.0,-457.0,-476.0,-486.85714285714283,328.7701883302284
35,-105.0,-316.0,-206.0,-272.0,-357.0,-238.0,-450.0,-277.7142857142857,102.8295597936067
36,-267.0,-539.0,-114.0,-805.0,-593.0,-587.0,-449.0,-479.14285714285717,211.66174401046356
37,-700.0,-340.0,-192.0,-1000.0,-178.0,-577.0,-312.0,-471.2857142857143,280.21660717876006
38,-615.0,-318.0,-277.0,-1000.0,-150.0,-594.0,-287.0,-463.0,270.7661088731116
39,-1000.0,-119.0,-119.0,-1000.0,-248.0,-176.0,-621.0,-469.0,371.62115886247074
40,-1000.0,-389.0,-1000.0,-1000.0,-198.0,-598.0,-1000.0,-740.7142857142857,317.92304292782836
41,-487.0,-473.0,-148.0,-1000.0,-138.0,-714.0,-445.0,-486.42857142857144,281.1653591459543
42,-1000.0,-245.0,-118.0,-942.0,-201.0,-1000.0,-570.0,-582.2857142857143,369.01750414763114
43,-873.0,-307.0,-290.0,-1000.0,-207.0,-1000.0,-524.0,-600.1428571428571,324.41218427507073
44,-1000.0,-562.0,-143.0,-546.0,-211.0,-109.0,-1000.0,-510.14285714285717,352.35754104984596
45,-1000.0,-110.0,-252.0,-301.0,-164.0,-347.0,-414.0,-369.7142857142857,274.66484214439254
46,-1000.0,-141.0,-120.0,-298.0,-183.0,-527.0,-275.0,-363.42857142857144,289.17758120121925
47,-1000.0,-194.0,-1000.0,-825.0,-158.0,-726.0,-252.0,-593.5714285714286,352.0380893121235
48,-853.0,-212.0,-174.0,-194.0,-154.0,-446.0,-158.0,-313.0,239.72543818770197
49,-1000.0,-154.0,-432.0,-1000.0,-267.0,-289.0,-103.0,-463.57142857142856,352.8394443219008
50,-468.0,-257.0,-292.0,-475.0,-273.0,-375.0,-109.0,-321.2857142857143,119.77683330226412
51,-634.0,-204.0,-1000.0,-1000.0,-166.0,-797.0,-105.0,-558.0,366.02380874941537
52,-1000.0,-144.0,-1000.0,-216.0,-388.0,-342.0,-137.0,-461.0,351.73488392740995
53,-625.0,-117.0,-315.0,-1000.0,-138.0,-383.0,-124.0,-386.0,302.76723732927246
54,-1000.0,-235.0,-627.0,-234.0,-208.0,-140.0,-116.0,-365.7142857142857,303.1269014247118
55,-1000.0,-186.0,-292.0,-839.0,-174.0,-611.0,-122.0,-460.57142857142856,328.93327901082966
56,-1000.0,-204.0,-319.0,-510.0,-196.0,-146.0,-151.0,-360.85714285714283,286.4773382069207
57,-767.0,-200.0,-426.0,-667.0,-178.0,-230.0,-94.0,-366.0,242.12806528777287
58,-998.0,-1000.0,-1000.0,-462.0,-624.0,-702.0,-143.0,-704.1428571428571,302.69193607241226
59,-1000.0,-226.0,-802.0,-1000.0,-402.0,-552.0,-141.0,-589.0,327.767774934807
60,-1000.0,-600.0,-697.0,-143.0,-398.0,-551.0,-131.0,-502.85714285714283,286.6971665470771
61,-1000.0,-334.0,-761.0,-465.0,-262.0,-264.0,-162.0,-464.0,283.9552278592022
62,-1000.0,-101.0,-1000.0,-237.0,-397.0,-571.0,-265.0,-510.14285714285717,337.74987726398473
63,-891.0,-417.0,-543.0,-265.0,-373.0,-492.0,-322.0,-471.85714285714283,192.41950344526526
64,-1000.0,-212.0,-1000.0,-386.0,-260.0,-774.0,-165.0,-542.4285714285714,343.97668406982683
65,-1000.0,-177.0,-1000.0,-285.0,-508.0,-1000.0,-288.0,-608.2857142857143,351.2185783752311
66,-1000.0,-260.0,-619.0,-861.0,-402.0,-1000.0,-314.0,-636.5714285714286,296.58044302292336
67,-1000.0,-128.0,-513.0,-347.0,-1000.0,-153.0,-504.0,-520.7142857142857,333.6772239693899
68,-316.0,-683.0,-1000.0,-279.0,-526.0,-698.0,-305.0,-543.8571428571429,248.02847104511932
69,-323.0,-271.0,-1000.0,-461.0,-213.0,-239.0,-565.0,-438.85714285714283,257.4148561432795
70,-815.0,-124.0,-1000.0,-615.0,-231.0,-689.0,-433.0,-558.1428571428571,290.9916192074603
71,-1000.0,-1000.0,-722.0,-207.0,-214.0,-1000.0,-984.0,-732.4285714285714,342.89184348206743
72,-1000.0,-180.0,-488.0,-748.0,-389.0,-313.0,-418.0,-505.14285714285717,258.5334620903224
73,-808.0,-553.0,-354.0,-1000.0,-211.0,-308.0,-1000.0,-604.8571428571429,307.61962995669484
74,-413.0,-1000.0,-336.0,-281.0,-313.0,-903.0,-620.0,-552.2857142857143,273.8788649258303
75,-1000.0,-538.0,-343.0,-208.0,-221.0,-329.0,-365.0,-429.14285714285717,253.97380549487977
76,-1000.0,-651.0,-217.0,-257.0,-256.0,-768.0,-444.0,-513.2857142857143,279.07997537097003
77,-327.0,-1000.0,-148.0,-282.0,-489.0,-337.0,-227.0,-401.42857142857144,263.10283548608203
78,-434.0,-693.0,-187.0,-414.0,-275.0,-440.0,-605.0,-435.42857142857144,161.7024225835462
