Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-744.0
3600,9,-1000.0
4000,10,-886.0
4400,11,-1000.0
4800,12,-650.0
5200,13,-726.0
5600,14,-1000.0
6000,15,-874.0
6400,16,-766.0
6800,17,-1000.0
7200,18,-731.0
7600,19,-401.0
8000,20,-147.0
8400,21,-459.0
8800,22,-406.0
9200,23,-509.0
9600,24,-211.0
10000,25,-105.0
10400,26,-353.0
10800,27,-84.0
11200,28,-114.0
11600,29,-112.0
12000,30,-103.0
12400,31,-97.0
12800,32,-118.0
13200,33,-115.0
13600,34,-107.0
14000,35,-162.0
14400,36,-444.0
14800,37,-320.0
15200,38,-112.0
15600,39,-93.0
16000,40,-305.0
16400,41,-133.0
16800,42,-300.0
17200,43,-122.0
17600,44,-114.0
18000,45,-234.0
18400,46,-174.0
18800,47,-148.0
19200,48,-122.0
19600,49,-140.0
20000,50,-100.0
20400,51,-143.0
20800,52,-139.0
21200,53,-115.0
21600,54,-211.0
22000,55,-136.0
22400,56,-108.0
22800,57,-116.0
23200,58,-112.0
23600,59,-240.0
24000,60,-127.0
24400,61,-142.0
24800,62,-126.0
25200,63,-247.0
25600,64,-158.0
26000,65,-126.0
26400,66,-143.0
26800,67,-192.0
27200,68,-109.0
27600,69,-121.0
28000,70,-192.0
28400,71,-120.0
28800,72,-176.0
29200,73,-144.0
29600,74,-81.0
30000,75,-149.0
30400,76,-127.0
30800,77,-108.0
31200,78,-95.0
31600,79,-108.0
32000,80,-166.0
32400,81,-122.0
32800,82,-434.0
33200,83,-86.0
33600,84,-91.0
34000,85,-109.0
34400,86,-82.0
34800,87,-107.0
35200,88,-116.0
35600,89,-93.0
36000,90,-122.0
36400,91,-88.0
36800,92,-115.0
37200,93,-143.0
37600,94,-145.0
38000,95,-120.0
38400,96,-132.0
38800,97,-98.0
39200,98,-111.0
39600,99,-142.0
40000,100,-138.0
