Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-328.0
1600,4,-427.0
2000,5,-854.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-1000.0
4800,12,-1000.0
5200,13,-630.0
5600,14,-1000.0
6000,15,-389.0
6400,16,-272.0
6800,17,-235.0
7200,18,-266.0
7600,19,-215.0
8000,20,-265.0
8400,21,-200.0
8800,22,-185.0
9200,23,-247.0
9600,24,-187.0
10000,25,-219.0
10400,26,-234.0
10800,27,-161.0
11200,28,-184.0
11600,29,-158.0
12000,30,-165.0
12400,31,-160.0
12800,32,-190.0
13200,33,-156.0
13600,34,-172.0
14000,35,-192.0
14400,36,-185.0
14800,37,-116.0
15200,38,-164.0
15600,39,-177.0
16000,40,-166.0
16400,41,-142.0
16800,42,-119.0
17200,43,-140.0
17600,44,-227.0
18000,45,-305.0
18400,46,-144.0
18800,47,-142.0
19200,48,-234.0
19600,49,-174.0
20000,50,-218.0
20400,51,-310.0
20800,52,-211.0
21200,53,-644.0
21600,54,-194.0
22000,55,-189.0
22400,56,-630.0
22800,57,-790.0
23200,58,-736.0
23600,59,-675.0
24000,60,-498.0
24400,61,-1000.0
24800,62,-230.0
25200,63,-830.0
25600,64,-165.0
26000,65,-1000.0
26400,66,-1000.0
26800,67,-1000.0
27200,68,-1000.0
27600,69,-192.0
28000,70,-1000.0
28400,71,-1000.0
28800,72,-166.0
29200,73,-173.0
29600,74,-1000.0
30000,75,-271.0
30400,76,-188.0
30800,77,-185.0
31200,78,-109.0
31600,79,-158.0
32000,80,-206.0
32400,81,-273.0
32800,82,-167.0
33200,83,-478.0
33600,84,-244.0
34000,85,-157.0
34400,86,-207.0
34800,87,-243.0
35200,88,-134.0
35600,89,-216.0
36000,90,-125.0
36400,91,-135.0
36800,92,-145.0
37200,93,-221.0
37600,94,-174.0
38000,95,-165.0
38400,96,-203.0
38800,97,-121.0
39200,98,-226.0
39600,99,-153.0
40000,100,-128.0
