Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss
1000,1,-1000.0,-0.5833497331999242,0.7417473831392228,-1.2715311946238825,2.4437799636125566
2000,2,-1000.0,-4.4642580058574675,1.7538065632202937,-0.39285510849040484,1.3368642567396163
3000,3,-1000.0,-12.08455710363388,2.883944828018605,-0.23864712651747821,0.7785407802015543
4000,4,-1000.0,-23.55458120918274,4.025763964486314,-0.17091214353311757,0.6408215755522251
5000,5,-1000.0,-36.50656793785095,4.614381860097013,-0.12639867620403458,0.5301144758239389
6000,6,-1000.0,-47.67435604476929,5.361005860368012,-0.1124505143883576,0.45349040798842905
7000,7,-1000.0,-56.64163683700561,3.6806136903561546,-0.06498070846624093,0.4866690010428429
8000,8,-1000.0,-63.85185261535644,5.353482191781435,-0.08384223749983906,0.5026683966815472
9000,9,-1000.0,-69.41626992797852,3.404831418564709,-0.04904947243776314,0.5100212875753641
10000,10,-1000.0,-73.69457527923583,6.481191461486197,-0.08794665600457481,0.511300818964839
11000,11,-1000.0,-77.74601766204835,2.8985402609515147,-0.03728217017559775,0.5002124634832144
12000,12,-1000.0,-80.74965071105957,2.217549828504767,-0.027462036169539104,0.40212419560551643
13000,13,-1000.0,-83.18279341125488,5.409957387365198,-0.06503697658503033,0.3310231107324362
14000,14,-1000.0,-85.16020603942872,1.1851104872778064,-0.013916247298992051,0.26396428417414425
15000,15,-1000.0,-86.49824990081787,3.771717416581905,-0.04360455177887064,0.17891701475530863
16000,16,-1000.0,-87.91907350158691,1.046210715734256,-0.011899701328351376,0.1112250144816935
17000,17,-1000.0,-89.00819214630127,2.46182577714955,-0.02765841792520725,0.06334860064461827
18000,18,-1000.0,-90.02846225738526,2.3051377331649014,-0.025604544111557402,0.05268034373410046
19000,19,-1000.0,-90.96067774200439,2.20462702694639,-0.024237143804045375,0.0829640794210136
20000,20,-1000.0,-91.83783721160889,1.2905660761940656,-0.01405266190252714,0.14579737346246838
21000,21,-1000.0,-92.66407247161865,3.7581704728208867,-0.04055693185697129,0.2015481889434159
22000,22,-1000.0,-93.45329889678955,1.6865470239670313,-0.018046950122431366,0.2705293740257621
23000,23,-1000.0,-94.05455432128906,2.757871272631169,-0.029322038603365432,0.3076225727722049
24000,24,-1000.0,-94.95866965484619,6.0511836859378265,-0.06372439407515443,0.32975052783638237
25000,25,-1000.0,-95.37326783752441,3.266478122551877,-0.03424940967857545,0.372263339176774
26000,26,-1000.0,-95.88340193939209,3.6477859535171278,-0.038043977161165955,0.34934411585330966
27000,27,-1000.0,-96.3047646408081,1.3615612510426789,-0.014138046607776372,0.323754040017724
28000,28,-1000.0,-96.58241080474853,1.4350302358858535,-0.014858090866947995,0.25541595577448606
29000,29,-1000.0,-96.70956454467773,3.2477888420711394,-0.033582912479879184,0.19351664804667235
30000,30,-1000.0,-97.13039908599853,2.971166874281797,-0.03058946428966227,0.16949896440282464
31000,31,-1000.0,-97.45544122314453,2.2111742058801918,-0.022689079010142162,0.14115664291754365
32000,32,-1000.0,-97.81424635314941,2.0251060159154393,-0.020703589624398666,0.10679708815738559
33000,33,-1000.0,-97.96887653350831,1.4822522950168284,-0.015129828446178552,0.07574528311006724
34000,34,-1000.0,-98.00976828765869,0.48645942379151436,-0.004963376939773553,0.041478233727626504
35000,35,-1000.0,-98.13727289581298,0.8447461762396322,-0.00860780161617547,0.016436996850185095
36000,36,-1000.0,-98.2855923538208,0.6167236308920643,-0.006274812168521152,0.005021319463965483
37000,37,-1000.0,-98.37014459991455,0.30420044509418454,-0.0030924062003915035,0.0014811755110131343
38000,38,-1000.0,-98.55580293273925,0.37728428989631085,-0.003828128620227402,0.004351845604425762
39000,39,-1000.0,-98.73772428894043,0.6088331022257067,-0.006166165025680077,0.006832769094966352
40000,40,-1000.0,-98.80727709960938,0.45705963899999863,-0.004625768996136071,0.004880491555086337
41000,41,-1000.0,-98.90621268463134,0.1499775167443538,-0.001516360930961602,0.0017367043941630981
42000,42,-1000.0,-99.0438613433838,0.15550712303465,-0.001570083404720145,0.000258316045441461
43000,43,-1000.0,-99.14685919952393,0.1309815170887733,-0.0013210858936558451,0.0005576125450534164
44000,44,-1000.0,-99.23073690795898,0.14476016196792046,-0.0014588238128493602,0.00048500686117768056
45000,45,-1000.0,-99.30339273834228,0.07295554289219609,-0.0007346732158933281,0.00010755740596869146
46000,46,-1000.0,-99.3950228729248,0.08090551048484732,-0.0008139794946099456,0.00013940595664826107
47000,47,-1000.0,-99.46696075439453,0.058539947272567706,-0.0005885366037986776,6.473871735897774e-05
48000,48,-1000.0,-99.5367646408081,0.058463059617589276,-0.000587351415615739,4.379842397884204e-05
49000,49,-1000.0,-99.58929456329346,0.025856664743169114,-0.0002596329741720988,2.6986673955434526e-05
50000,50,-1000.0,-99.6473035812378,0.04067170813530329,-0.0004081566351882823,1.863977014613738e-05
51000,51,-1000.0,-99.69278115844726,0.020452193574869704,-0.00020515220196699999,1.3435353337627021e-05
52000,52,-1000.0,-99.72938871765136,0.03980935038936358,-0.0003991737129971762,1.2829531960505846e-05
53000,53,-1000.0,-99.7520825958252,0.024671218337284646,-0.000247325345950393,1.0896847324602277e-05
53868,54,-868.0,-99.77260986011699,0.03160214812667544,-0.0003167417207085414,8.599250617206782e-06
54868,55,-1000.0,-99.73551417541503,0.04032244379399348,-0.0004042937375654803,1.768595358076305
55868,56,-1000.0,-99.75803867340088,0.01677884636051863,-0.00016819543150252894,1.1775747795041611
56868,57,-1000.0,-99.78491770172118,0.02478345745014155,-0.0002483687717639322,1.6834320665214495
