Epoch time step,Epoch number,Episode reward
400,1,11.0
800,2,12.0
1200,3,11.0
1600,4,13.0
2000,5,11.0
2400,6,12.0
2800,7,8.0
3200,8,16.0
3600,9,84.0
4000,10,319.0
4400,11,132.0
4800,12,159.0
5200,13,13.0
5600,14,11.0
6000,15,14.0
6400,16,78.0
6800,17,25.0
7200,18,28.0
7600,19,34.0
8000,20,18.0
8400,21,144.0
8800,22,68.0
9200,23,101.0
9600,24,139.0
10000,25,100.0
10400,26,19.0
10800,27,74.0
11200,28,47.0
11600,29,77.0
12000,30,92.0
12400,31,66.0
12800,32,109.0
13200,33,91.0
13600,34,74.0
14000,35,72.0
14400,36,53.0
14800,37,77.0
15200,38,61.0
15600,39,89.0
16000,40,106.0
16400,41,67.0
16800,42,24.0
17200,43,43.0
17600,44,101.0
18000,45,88.0
18400,46,100.0
18800,47,58.0
19200,48,101.0
19600,49,85.0
20000,50,167.0
20400,51,126.0
20800,52,43.0
21200,53,142.0
21600,54,305.0
22000,55,108.0
22400,56,109.0
22800,57,64.0
23200,58,125.0
23600,59,115.0
24000,60,91.0
24400,61,111.0
24800,62,101.0
25200,63,88.0
25600,64,207.0
26000,65,84.0
26400,66,89.0
26800,67,144.0
27200,68,115.0
27600,69,156.0
28000,70,136.0
28400,71,106.0
28800,72,91.0
29200,73,95.0
29600,74,88.0
30000,75,93.0
30400,76,92.0
30800,77,94.0
31200,78,137.0
31600,79,86.0
32000,80,260.0
32400,81,188.0
32800,82,105.0
33200,83,178.0
33600,84,105.0
34000,85,168.0
34400,86,154.0
34800,87,172.0
35200,88,126.0
35600,89,173.0
36000,90,119.0
36400,91,129.0
36800,92,116.0
37200,93,31.0
37600,94,108.0
38000,95,108.0
38400,96,192.0
38800,97,111.0
39200,98,98.0
39600,99,139.0
40000,100,105.0
