Epoch time step,Epoch number,Episode reward
400,1,8.0
800,2,8.0
1200,3,10.0
1600,4,8.0
2000,5,10.0
2400,6,13.0
2800,7,111.0
3200,8,10.0
3600,9,16.0
4000,10,64.0
4400,11,17.0
4800,12,10.0
5200,13,69.0
5600,14,32.0
6000,15,57.0
6400,16,112.0
6800,17,20.0
7200,18,13.0
7600,19,21.0
8000,20,439.0
8400,21,72.0
8800,22,582.0
9200,23,63.0
9600,24,83.0
10000,25,15.0
10400,26,94.0
10800,27,21.0
11200,28,39.0
11600,29,34.0
12000,30,148.0
12400,31,82.0
12800,32,87.0
13200,33,24.0
13600,34,63.0
14000,35,135.0
14400,36,80.0
14800,37,124.0
15200,38,117.0
15600,39,408.0
16000,40,172.0
16400,41,219.0
16800,42,235.0
17200,43,121.0
17600,44,104.0
18000,45,164.0
18400,46,261.0
18800,47,121.0
19200,48,28.0
19600,49,123.0
20000,50,133.0
20400,51,121.0
20800,52,136.0
21200,53,57.0
21600,54,57.0
22000,55,73.0
22400,56,74.0
22800,57,166.0
23200,58,82.0
23600,59,112.0
24000,60,144.0
24400,61,125.0
24800,62,101.0
25200,63,118.0
25600,64,114.0
26000,65,151.0
26400,66,225.0
26800,67,162.0
27200,68,148.0
27600,69,140.0
28000,70,143.0
28400,71,182.0
28800,72,102.0
29200,73,296.0
29600,74,142.0
30000,75,133.0
30400,76,194.0
30800,77,128.0
31200,78,111.0
31600,79,249.0
32000,80,118.0
32400,81,132.0
32800,82,196.0
33200,83,157.0
33600,84,186.0
34000,85,221.0
34400,86,140.0
34800,87,192.0
35200,88,124.0
35600,89,195.0
36000,90,338.0
36400,91,190.0
36800,92,286.0
37200,93,179.0
37600,94,136.0
38000,95,125.0
38400,96,102.0
38800,97,134.0
39200,98,111.0
39600,99,253.0
40000,100,21.0
