Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,47.0
1200,3,12.0
1600,4,8.0
2000,5,9.0
2400,6,64.0
2800,7,140.0
3200,8,14.0
3600,9,19.0
4000,10,22.0
4400,11,31.0
4800,12,10.0
5200,13,20.0
5600,14,12.0
6000,15,30.0
6400,16,18.0
6800,17,153.0
7200,18,13.0
7600,19,26.0
8000,20,133.0
8400,21,20.0
8800,22,23.0
9200,23,15.0
9600,24,29.0
10000,25,28.0
10400,26,44.0
10800,27,86.0
11200,28,56.0
11600,29,52.0
12000,30,18.0
12400,31,45.0
12800,32,67.0
13200,33,50.0
13600,34,26.0
14000,35,24.0
14400,36,60.0
14800,37,58.0
15200,38,191.0
15600,39,74.0
16000,40,129.0
16400,41,62.0
16800,42,71.0
17200,43,164.0
17600,44,90.0
18000,45,125.0
18400,46,136.0
18800,47,82.0
19200,48,231.0
19600,49,87.0
20000,50,92.0
20400,51,114.0
20800,52,188.0
21200,53,170.0
21600,54,67.0
22000,55,121.0
22400,56,140.0
22800,57,172.0
23200,58,99.0
23600,59,199.0
24000,60,223.0
24400,61,211.0
24800,62,90.0
25200,63,227.0
25600,64,26.0
26000,65,113.0
26400,66,268.0
26800,67,192.0
27200,68,141.0
27600,69,98.0
28000,70,137.0
28400,71,325.0
28800,72,232.0
29200,73,92.0
29600,74,160.0
30000,75,105.0
30400,76,190.0
30800,77,115.0
31200,78,99.0
31600,79,157.0
32000,80,114.0
32400,81,80.0
32800,82,114.0
33200,83,154.0
33600,84,139.0
34000,85,202.0
34400,86,215.0
34800,87,133.0
35200,88,170.0
35600,89,123.0
36000,90,155.0
36400,91,103.0
36800,92,19.0
37200,93,140.0
37600,94,178.0
38000,95,143.0
38400,96,143.0
38800,97,140.0
39200,98,97.0
39600,99,125.0
40000,100,125.0
