Epoch time step,Epoch number,Episode reward
400,1,11.0
800,2,9.0
1200,3,8.0
1600,4,20.0
2000,5,10.0
2400,6,12.0
2800,7,10.0
3200,8,13.0
3600,9,32.0
4000,10,11.0
4400,11,23.0
4800,12,19.0
5200,13,39.0
5600,14,42.0
6000,15,144.0
6400,16,25.0
6800,17,57.0
7200,18,70.0
7600,19,328.0
8000,20,16.0
8400,21,105.0
8800,22,124.0
9200,23,122.0
9600,24,66.0
10000,25,149.0
10400,26,102.0
10800,27,112.0
11200,28,119.0
11600,29,175.0
12000,30,93.0
12400,31,73.0
12800,32,85.0
13200,33,63.0
13600,34,101.0
14000,35,37.0
14400,36,14.0
14800,37,206.0
15200,38,121.0
15600,39,23.0
16000,40,562.0
16400,41,238.0
16800,42,89.0
17200,43,284.0
17600,44,112.0
18000,45,277.0
18400,46,378.0
18800,47,153.0
19200,48,75.0
19600,49,149.0
20000,50,415.0
20400,51,277.0
20800,52,152.0
21200,53,152.0
21600,54,170.0
22000,55,207.0
22400,56,125.0
22800,57,104.0
23200,58,165.0
23600,59,111.0
24000,60,411.0
24400,61,112.0
24800,62,124.0
25200,63,82.0
25600,64,149.0
26000,65,112.0
26400,66,126.0
26800,67,126.0
27200,68,158.0
27600,69,148.0
28000,70,151.0
28400,71,185.0
28800,72,187.0
29200,73,107.0
29600,74,124.0
30000,75,139.0
30400,76,887.0
30800,77,116.0
31200,78,155.0
31600,79,285.0
32000,80,137.0
32400,81,138.0
32800,82,158.0
33200,83,139.0
33600,84,143.0
34000,85,145.0
34400,86,110.0
34800,87,79.0
35200,88,189.0
35600,89,735.0
36000,90,388.0
36400,91,437.0
36800,92,1000.0
37200,93,118.0
37600,94,146.0
38000,95,96.0
38400,96,102.0
38800,97,36.0
39200,98,1000.0
39600,99,169.0
40000,100,951.0
