Epoch time step,Epoch number,Episode reward
400,1,8.0
800,2,10.0
1200,3,15.0
1600,4,15.0
2000,5,11.0
2400,6,185.0
2800,7,23.0
3200,8,14.0
3600,9,84.0
4000,10,75.0
4400,11,18.0
4800,12,31.0
5200,13,10.0
5600,14,17.0
6000,15,16.0
6400,16,77.0
6800,17,154.0
7200,18,186.0
7600,19,74.0
8000,20,153.0
8400,21,143.0
8800,22,59.0
9200,23,90.0
9600,24,42.0
10000,25,117.0
10400,26,73.0
10800,27,76.0
11200,28,77.0
11600,29,28.0
12000,30,73.0
12400,31,26.0
12800,32,21.0
13200,33,31.0
13600,34,47.0
14000,35,47.0
14400,36,71.0
14800,37,67.0
15200,38,115.0
15600,39,149.0
16000,40,164.0
16400,41,133.0
16800,42,98.0
17200,43,85.0
17600,44,95.0
18000,45,201.0
18400,46,86.0
18800,47,124.0
19200,48,126.0
19600,49,127.0
20000,50,105.0
20400,51,196.0
20800,52,210.0
21200,53,159.0
21600,54,136.0
22000,55,212.0
22400,56,192.0
22800,57,122.0
23200,58,84.0
23600,59,163.0
24000,60,107.0
24400,61,122.0
24800,62,108.0
25200,63,98.0
25600,64,342.0
26000,65,145.0
26400,66,140.0
26800,67,114.0
27200,68,221.0
27600,69,95.0
28000,70,185.0
28400,71,97.0
28800,72,98.0
29200,73,175.0
29600,74,262.0
30000,75,127.0
30400,76,104.0
30800,77,185.0
31200,78,152.0
31600,79,156.0
32000,80,183.0
32400,81,126.0
32800,82,149.0
33200,83,146.0
33600,84,150.0
34000,85,120.0
34400,86,160.0
34800,87,367.0
35200,88,389.0
35600,89,161.0
36000,90,159.0
36400,91,350.0
36800,92,140.0
37200,93,120.0
37600,94,156.0
38000,95,98.0
38400,96,114.0
38800,97,110.0
39200,98,116.0
39600,99,138.0
40000,100,169.0
