Epoch time step,Epoch number,Episode reward,N steps
3000,1,-1000.0,6
6000,2,-1000.0,6
9000,3,-1000.0,8
12000,4,-1000.0,11
15000,5,-1000.0,14
18000,6,-1000.0,17
21000,7,-1000.0,20
24000,8,-1000.0,23
27000,9,-1000.0,26
30000,10,-242.0,29
33000,11,-1000.0,30
36000,12,-1000.0,30
39000,13,-533.0,30
42000,14,-1000.0,30
45000,15,-858.0,30
48000,16,-1000.0,30
51000,17,-1000.0,28
54000,18,-1000.0,25
57000,19,-1000.0,25
60000,20,-1000.0,27
63000,21,-1000.0,30
66000,22,-1000.0,29
69000,23,-1000.0,26
72000,24,-1000.0,25
75000,25,-1000.0,25
78000,26,-1000.0,22
81000,27,-1000.0,19
84000,28,-682.0,18
87000,29,-1000.0,15
90000,30,-192.0,16
93000,31,-803.0,15
96000,32,-1000.0,18
99000,33,-1000.0,15
102000,34,-1000.0,12
105000,35,-1000.0,9
108000,36,-1000.0,12
111000,37,-1000.0,9
114000,38,-172.0,12
117000,39,-246.0,15
120000,40,-1000.0,18
123000,41,-1000.0,17
126000,42,-495.0,17
129000,43,-1000.0,14
132000,44,-1000.0,11
135000,45,-682.0,8
138000,46,-235.0,5
141000,47,-1000.0,6
144000,48,-1000.0,7
147000,49,-1000.0,8
150000,50,-188.0,11
153000,51,-1000.0,14
156000,52,-650.0,15
159000,53,-1000.0,14
162000,54,-1000.0,11
165000,55,-1000.0,8
168000,56,-1000.0,5
171000,57,-1000.0,2
174000,58,-1000.0,2
177000,59,-166.0,1
180000,60,-766.0,1
183000,61,-1000.0,2
186000,62,-1000.0,1
189000,63,-1000.0,2
192000,64,-1000.0,1
195000,65,-455.0,1
198000,66,-287.0,1
201000,67,-1000.0,1
204000,68,-194.0,1
207000,69,-1000.0,1
210000,70,-1000.0,1
213000,71,-1000.0,1
216000,72,-191.0,1
219000,73,-496.0,2
222000,74,-1000.0,1
225000,75,-1000.0,1
228000,76,-184.0,1
231000,77,-190.0,3
234000,78,-1000.0,4
237000,79,-176.0,1
240000,80,-163.0,1
243000,81,-170.0,1
246000,82,-211.0,1
249000,83,-732.0,1
252000,84,-553.0,1
255000,85,-1000.0,2
258000,86,-1000.0,5
261000,87,-355.0,4
264000,88,-1000.0,5
267000,89,-228.0,4
270000,90,-154.0,1
273000,91,-212.0,1
276000,92,-1000.0,1
279000,93,-449.0,3
282000,94,-230.0,2
285000,95,-197.0,2
288000,96,-195.0,3
291000,97,-156.0,1
294000,98,-143.0,3
297000,99,-624.0,4
300000,100,-143.0,5
