Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-1000.0
4800,12,-1000.0
5200,13,-832.0
5600,14,-726.0
6000,15,-426.0
6400,16,-395.0
6800,17,-164.0
7200,18,-436.0
7600,19,-552.0
8000,20,-178.0
8400,21,-108.0
8800,22,-258.0
9200,23,-141.0
9600,24,-123.0
10000,25,-96.0
10400,26,-87.0
10800,27,-79.0
11200,28,-89.0
11600,29,-117.0
12000,30,-150.0
12400,31,-91.0
12800,32,-523.0
13200,33,-89.0
13600,34,-99.0
14000,35,-115.0
14400,36,-109.0
14800,37,-130.0
15200,38,-239.0
15600,39,-239.0
16000,40,-135.0
16400,41,-176.0
16800,42,-162.0
17200,43,-323.0
17600,44,-147.0
18000,45,-132.0
18400,46,-270.0
18800,47,-290.0
19200,48,-215.0
19600,49,-134.0
20000,50,-192.0
20400,51,-386.0
20800,52,-249.0
21200,53,-188.0
21600,54,-186.0
22000,55,-360.0
22400,56,-621.0
22800,57,-209.0
23200,58,-133.0
23600,59,-212.0
24000,60,-163.0
24400,61,-220.0
24800,62,-153.0
25200,63,-122.0
25600,64,-288.0
26000,65,-173.0
26400,66,-132.0
26800,67,-128.0
27200,68,-107.0
27600,69,-112.0
28000,70,-122.0
28400,71,-150.0
28800,72,-989.0
29200,73,-154.0
29600,74,-120.0
30000,75,-120.0
30400,76,-192.0
30800,77,-108.0
31200,78,-106.0
31600,79,-196.0
32000,80,-159.0
32400,81,-367.0
32800,82,-127.0
33200,83,-134.0
33600,84,-156.0
34000,85,-136.0
34400,86,-158.0
34800,87,-509.0
35200,88,-146.0
35600,89,-115.0
36000,90,-113.0
36400,91,-128.0
36800,92,-170.0
37200,93,-95.0
37600,94,-479.0
38000,95,-476.0
38400,96,-224.0
38800,97,-163.0
39200,98,-135.0
39600,99,-138.0
40000,100,-137.0
