Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-613.0
2000,5,-1000.0
2400,6,-193.0
2800,7,-167.0
3200,8,-147.0
3600,9,-210.0
4000,10,-220.0
4400,11,-142.0
4800,12,-296.0
5200,13,-401.0
5600,14,-1000.0
6000,15,-479.0
6400,16,-289.0
6800,17,-373.0
7200,18,-235.0
7600,19,-512.0
8000,20,-310.0
8400,21,-347.0
8800,22,-454.0
9200,23,-395.0
9600,24,-316.0
10000,25,-267.0
10400,26,-204.0
10800,27,-198.0
11200,28,-176.0
11600,29,-199.0
12000,30,-202.0
12400,31,-192.0
12800,32,-161.0
13200,33,-152.0
13600,34,-342.0
14000,35,-133.0
14400,36,-114.0
14800,37,-189.0
15200,38,-177.0
15600,39,-174.0
16000,40,-157.0
16400,41,-157.0
16800,42,-369.0
17200,43,-422.0
17600,44,-547.0
18000,45,-298.0
18400,46,-191.0
18800,47,-166.0
19200,48,-122.0
19600,49,-279.0
20000,50,-107.0
20400,51,-108.0
20800,52,-267.0
21200,53,-124.0
21600,54,-271.0
22000,55,-138.0
22400,56,-139.0
22800,57,-180.0
23200,58,-211.0
23600,59,-151.0
24000,60,-169.0
24400,61,-135.0
24800,62,-442.0
25200,63,-238.0
25600,64,-255.0
26000,65,-1000.0
26400,66,-1000.0
26800,67,-1000.0
27200,68,-524.0
27600,69,-319.0
28000,70,-224.0
28400,71,-239.0
28800,72,-180.0
29200,73,-346.0
29600,74,-393.0
30000,75,-302.0
30400,76,-220.0
30800,77,-276.0
31200,78,-928.0
31600,79,-316.0
32000,80,-251.0
32400,81,-219.0
32800,82,-223.0
33200,83,-151.0
33600,84,-249.0
34000,85,-248.0
34400,86,-141.0
34800,87,-203.0
35200,88,-236.0
35600,89,-297.0
36000,90,-205.0
36400,91,-148.0
36800,92,-163.0
37200,93,-338.0
37600,94,-134.0
38000,95,-166.0
38400,96,-153.0
38800,97,-1000.0
39200,98,-135.0
39600,99,-136.0
40000,100,-147.0
