Epoch time step,Epoch number,Episode reward
400,1,-388.0
800,2,-109.0
1200,3,-233.0
1600,4,-241.0
2000,5,-483.0
2400,6,-551.0
2800,7,-330.0
3200,8,-171.0
3600,9,-847.0
4000,10,-643.0
4400,11,-348.0
4800,12,-470.0
5200,13,-539.0
5600,14,-643.0
6000,15,-527.0
6400,16,-462.0
6800,17,-620.0
7200,18,-475.0
7600,19,-449.0
8000,20,-627.0
8400,21,-528.0
8800,22,-480.0
9200,23,-626.0
9600,24,-1000.0
10000,25,-766.0
10400,26,-555.0
10800,27,-491.0
11200,28,-327.0
11600,29,-266.0
12000,30,-425.0
12400,31,-182.0
12800,32,-136.0
13200,33,-376.0
13600,34,-216.0
14000,35,-378.0
14400,36,-165.0
14800,37,-260.0
15200,38,-412.0
15600,39,-246.0
16000,40,-1000.0
16400,41,-282.0
16800,42,-476.0
17200,43,-344.0
17600,44,-199.0
18000,45,-254.0
18400,46,-517.0
18800,47,-503.0
19200,48,-489.0
19600,49,-530.0
20000,50,-309.0
20400,51,-396.0
20800,52,-256.0
21200,53,-683.0
21600,54,-284.0
22000,55,-368.0
22400,56,-405.0
22800,57,-214.0
23200,58,-238.0
23600,59,-218.0
24000,60,-225.0
24400,61,-373.0
24800,62,-139.0
25200,63,-190.0
25600,64,-165.0
26000,65,-230.0
26400,66,-240.0
26800,67,-348.0
27200,68,-295.0
27600,69,-209.0
28000,70,-190.0
28400,71,-386.0
28800,72,-197.0
29200,73,-194.0
29600,74,-233.0
30000,75,-374.0
30400,76,-139.0
30800,77,-144.0
31200,78,-204.0
31600,79,-294.0
32000,80,-176.0
32400,81,-233.0
32800,82,-274.0
33200,83,-154.0
33600,84,-172.0
34000,85,-211.0
34400,86,-246.0
34800,87,-250.0
35200,88,-201.0
35600,89,-172.0
36000,90,-150.0
36400,91,-174.0
36800,92,-129.0
37200,93,-144.0
37600,94,-210.0
38000,95,-131.0
38400,96,-303.0
38800,97,-183.0
39200,98,-163.0
39600,99,-177.0
40000,100,-92.0
