Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-396.0
4000,10,-800.0
4400,11,-1000.0
4800,12,-413.0
5200,13,-328.0
5600,14,-195.0
6000,15,-1000.0
6400,16,-187.0
6800,17,-264.0
7200,18,-198.0
7600,19,-350.0
8000,20,-620.0
8400,21,-303.0
8800,22,-223.0
9200,23,-264.0
9600,24,-141.0
10000,25,-158.0
10400,26,-163.0
10800,27,-236.0
11200,28,-184.0
11600,29,-604.0
12000,30,-155.0
12400,31,-163.0
12800,32,-183.0
13200,33,-148.0
13600,34,-120.0
14000,35,-141.0
14400,36,-136.0
14800,37,-201.0
15200,38,-185.0
15600,39,-433.0
16000,40,-144.0
16400,41,-240.0
16800,42,-296.0
17200,43,-1000.0
17600,44,-285.0
18000,45,-161.0
18400,46,-291.0
18800,47,-244.0
19200,48,-296.0
19600,49,-189.0
20000,50,-926.0
20400,51,-1000.0
20800,52,-284.0
21200,53,-857.0
21600,54,-377.0
22000,55,-791.0
22400,56,-267.0
22800,57,-361.0
23200,58,-220.0
23600,59,-706.0
24000,60,-273.0
24400,61,-183.0
24800,62,-433.0
25200,63,-411.0
25600,64,-419.0
26000,65,-178.0
26400,66,-219.0
26800,67,-216.0
27200,68,-481.0
27600,69,-292.0
28000,70,-173.0
28400,71,-196.0
28800,72,-406.0
29200,73,-264.0
29600,74,-231.0
30000,75,-463.0
30400,76,-233.0
30800,77,-322.0
31200,78,-192.0
31600,79,-201.0
32000,80,-193.0
32400,81,-181.0
32800,82,-133.0
33200,83,-239.0
33600,84,-144.0
34000,85,-1000.0
34400,86,-118.0
34800,87,-152.0
35200,88,-231.0
35600,89,-256.0
36000,90,-138.0
36400,91,-329.0
36800,92,-193.0
37200,93,-465.0
37600,94,-441.0
38000,95,-134.0
38400,96,-373.0
38800,97,-293.0
39200,98,-140.0
39600,99,-391.0
40000,100,-140.0
