Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-796.0
1600,4,-1000.0
2000,5,-457.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-1000.0
4800,12,-1000.0
5200,13,-1000.0
5600,14,-302.0
6000,15,-1000.0
6400,16,-265.0
6800,17,-506.0
7200,18,-422.0
7600,19,-389.0
8000,20,-320.0
8400,21,-262.0
8800,22,-265.0
9200,23,-224.0
9600,24,-217.0
10000,25,-255.0
10400,26,-245.0
10800,27,-201.0
11200,28,-178.0
11600,29,-190.0
12000,30,-368.0
12400,31,-135.0
12800,32,-206.0
13200,33,-231.0
13600,34,-222.0
14000,35,-199.0
14400,36,-146.0
14800,37,-167.0
15200,38,-137.0
15600,39,-164.0
16000,40,-324.0
16400,41,-180.0
16800,42,-148.0
17200,43,-200.0
17600,44,-142.0
18000,45,-188.0
18400,46,-1000.0
18800,47,-214.0
19200,48,-141.0
19600,49,-193.0
20000,50,-233.0
20400,51,-146.0
20800,52,-1000.0
21200,53,-199.0
21600,54,-212.0
22000,55,-348.0
22400,56,-408.0
22800,57,-180.0
23200,58,-237.0
23600,59,-253.0
24000,60,-157.0
24400,61,-1000.0
24800,62,-428.0
25200,63,-232.0
25600,64,-273.0
26000,65,-170.0
26400,66,-231.0
26800,67,-207.0
27200,68,-163.0
27600,69,-214.0
28000,70,-222.0
28400,71,-159.0
28800,72,-175.0
29200,73,-152.0
29600,74,-231.0
30000,75,-144.0
30400,76,-769.0
30800,77,-322.0
31200,78,-186.0
31600,79,-465.0
32000,80,-158.0
32400,81,-194.0
32800,82,-487.0
33200,83,-136.0
33600,84,-119.0
34000,85,-220.0
34400,86,-147.0
34800,87,-210.0
35200,88,-236.0
35600,89,-142.0
36000,90,-147.0
36400,91,-150.0
36800,92,-138.0
37200,93,-219.0
37600,94,-138.0
38000,95,-1000.0
38400,96,-315.0
38800,97,-1000.0
39200,98,-1000.0
39600,99,-1000.0
40000,100,-1000.0
