Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-888.0
1600,4,-692.0
2000,5,-909.0
2400,6,-1000.0
2800,7,-647.0
3200,8,-560.0
3600,9,-577.0
4000,10,-795.0
4400,11,-394.0
4800,12,-545.0
5200,13,-365.0
5600,14,-432.0
6000,15,-228.0
6400,16,-310.0
6800,17,-372.0
7200,18,-292.0
7600,19,-324.0
8000,20,-435.0
8400,21,-316.0
8800,22,-425.0
9200,23,-237.0
9600,24,-295.0
10000,25,-412.0
10400,26,-540.0
10800,27,-306.0
11200,28,-150.0
11600,29,-1000.0
12000,30,-1000.0
12400,31,-636.0
12800,32,-218.0
13200,33,-924.0
13600,34,-216.0
14000,35,-507.0
14400,36,-164.0
14800,37,-242.0
15200,38,-407.0
15600,39,-288.0
16000,40,-613.0
16400,41,-290.0
16800,42,-271.0
17200,43,-1000.0
17600,44,-425.0
18000,45,-273.0
18400,46,-327.0
18800,47,-492.0
19200,48,-1000.0
19600,49,-1000.0
20000,50,-1000.0
20400,51,-374.0
20800,52,-430.0
21200,53,-1000.0
21600,54,-1000.0
22000,55,-282.0
22400,56,-159.0
22800,57,-333.0
23200,58,-266.0
23600,59,-202.0
24000,60,-137.0
24400,61,-302.0
24800,62,-149.0
25200,63,-186.0
25600,64,-318.0
26000,65,-256.0
26400,66,-181.0
26800,67,-468.0
27200,68,-107.0
27600,69,-211.0
28000,70,-128.0
28400,71,-178.0
28800,72,-124.0
29200,73,-143.0
29600,74,-121.0
30000,75,-141.0
30400,76,-125.0
30800,77,-76.0
31200,78,-117.0
31600,79,-120.0
32000,80,-112.0
32400,81,-154.0
32800,82,-146.0
33200,83,-213.0
33600,84,-813.0
34000,85,-145.0
34400,86,-156.0
34800,87,-127.0
35200,88,-353.0
35600,89,-130.0
36000,90,-251.0
36400,91,-211.0
36800,92,-166.0
37200,93,-126.0
37600,94,-121.0
38000,95,-119.0
38400,96,-252.0
38800,97,-136.0
39200,98,-663.0
39600,99,-182.0
40000,100,-145.0
