Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,Mean silhouette score
10,1,10.0,0.4744067873805761,0.32686702940771584,0.6890015870398968,0.4450497805140913,0.5020362
39,2,29.0,1.0939363734475498,0.16882766893911957,0.15433042820128354,0.03565569785985582,0.5046148
52,3,13.0,1.018225073814392,0.06695151381104454,0.06575315765917669,0.0026622683284446024,0.5148251
86,4,34.0,0.9975930504939136,0.024709607197634886,0.02476922547265243,0.0006681733121855787,0.5298055
107,5,21.0,0.9914266154879615,0.015585501635872724,0.01572027762054969,0.00014606876322345453,0.52392495
127,6,20.0,1.0162147641181947,0.014383615827841104,0.01415411026853391,8.315269969898509e-05,0.5156296
142,7,15.0,1.0219562729199727,0.010234631614968794,0.010014745137505748,9.08899421726043e-05,0.52444685
155,8,13.0,1.0243204740377574,0.011564692126995742,0.011290111268994762,7.213181127623942e-05,0.5109898
166,9,11.0,1.0293766476891257,0.014508676575067235,0.014094623778029294,7.789280557930893e-05,0.532799
185,10,19.0,0.9896963772020841,0.010867388595785867,0.010980527812487765,8.846941167767479e-05,0.52925694
221,11,36.0,1.0022933234771092,0.01738928057689146,0.017349492578245838,7.32378355981685e-05,0.5339664
231,12,10.0,1.0329332590103149,0.012556472200851442,0.012156131184005232,8.125543336063856e-05,0.5489125
257,13,26.0,1.0062988239985247,0.009291335093962624,0.00923317693748616,5.8900672824025744e-05,0.53092855
277,14,20.0,1.0174168229103089,0.016418499136287446,0.01613743626660558,6.397051611202187e-05,0.5455143
298,15,21.0,1.0145858497846694,0.01373255741452008,0.013535135954670183,6.009036206662477e-05,0.5407454
314,16,16.0,0.98744947463274,0.005779845840609575,0.0058533079302708225,4.7982500404941675e-05,0.5538891
325,17,11.0,1.0302186879244717,0.015095146067204575,0.014652370651143968,4.850397586282766e-05,0.5463035
366,18,41.0,0.9963121283345107,0.018998548423009774,0.01906887197566166,4.48215757232236e-05,0.5439302
389,19,23.0,1.0092880129814148,0.01145231931995536,0.011346928897060274,5.131850894426664e-05,0.55567896
407,20,18.0,0.9899942974249522,0.004034909668882777,0.004075689808898772,4.008627557696956e-05,0.54766005
438,21,31.0,1.0224735236937,0.031594706224078256,0.03090026831202625,4.028084064092611e-05,0.546457
460,22,22.0,1.0087507367134094,0.012169500390869312,0.012063932097356893,3.5667750415251994e-05,0.5509251
480,23,20.0,1.0123620599508285,0.010580350861003313,0.010451153080072174,3.0882364080753176e-05,0.55097723
488,24,8.0,1.0433886498212814,0.016820148338214543,0.016120693224998768,3.300713740372885e-05,0.5755855
513,25,25.0,1.0240026092529297,0.028222756478179862,0.027561215394529145,3.597610453653033e-05,0.5527188
569,26,56.0,1.019029432109424,0.020332797109588206,0.01995310093006701,3.15566938086574e-05,0.5410144
619,27,50.0,1.0348708939552307,0.03797736971573679,0.036697688511258604,3.275740946264705e-05,0.5495348
652,28,33.0,0.99883971972899,0.010622538424285477,0.010634877863254812,3.536002860169957e-05,0.5446975
661,29,9.0,1.0416107045279608,0.014413365273480942,0.013837574067571454,3.451385338040483e-05,0.54109836
677,30,16.0,1.0227601081132889,0.018119701316493268,0.017716472487296298,3.9714089467679514e-05,0.52583355
690,31,13.0,1.0267686110276442,0.014626106982415172,0.01424479364223707,4.4499575254191696e-05,0.53791887
705,32,15.0,0.9891041040420532,0.006671807413399355,0.006745303538964685,5.03173276229063e-05,0.56030643
727,33,22.0,1.005967690186067,0.016249164539722714,0.01615276981382694,3.654112445226267e-05,0.563157
744,34,17.0,1.0196482328807606,0.014010430188174073,0.013740454537533118,3.59766186460654e-05,0.55590415
757,35,13.0,1.0192532997864943,0.012435702135017638,0.012200796541568791,4.356313659697592e-05,0.56247306
771,36,14.0,1.0237115366118295,0.016921156155301303,0.016529222881775007,4.922935902738702e-05,0.55341935
804,37,33.0,1.011626828800548,0.014471960135205766,0.014305631012539162,3.2999877531079676e-05,0.54825556
830,38,26.0,0.9868861505618463,0.021929612933110416,0.022221015991181578,3.625355618798774e-05,0.54844546
844,39,14.0,1.0293716745717185,0.0280021901734033,0.027203187017025624,2.409457600346546e-05,0.5615577
864,40,20.0,0.9982542425394059,0.011829484466672568,0.01185017199283839,3.3821800866462584e-05,0.55560774
876,41,12.0,0.9810612797737122,0.008428567805913272,0.008591275570326629,3.509872343935664e-05,0.5517526
