Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,Mean silhouette score
1000,1,-1000.0,-1.5110672034174204,1.3478149825599555,-0.8919623028755739,1.0484149923473596,0.26561028
2000,2,-1000.0,-6.992374320745468,2.4359353868336093,-0.34837027811948007,3.714818664729595,0.3191676
3000,3,-1000.0,-15.735533837795257,2.8506871482599445,-0.1811624046343356,5.633036050856114,0.31344786
4000,4,-1000.0,-23.660971349716185,3.540286331384876,-0.14962557027175227,5.6816359777450565,0.30872187
5000,5,-1000.0,-32.57718448829651,2.611252460340615,-0.08015586679317602,6.441153239130974,0.31050006
6000,6,-1000.0,-37.3248341255188,4.56925360910787,-0.12241859116485382,6.723419742107391,0.31737295
7000,7,-1000.0,-41.941552627563475,4.9788608138098205,-0.118709501720682,7.708242635726929,0.32914135
8000,8,-1000.0,-49.41475778007507,4.485177851909361,-0.09076595845862602,8.574100859522819,0.34848672
8549,9,-548.0,-48.852263858843806,8.459562706183874,-0.17316623709859919,8.325249908183224,0.34091812
8897,10,-347.0,-49.63083889840663,6.840244676509382,-0.13782246740804102,9.067156776614572,0.35332724
9314,11,-416.0,-54.239440460571,5.200873285769065,-0.0958872960636422,9.641368230755667,0.35496718
9749,12,-434.0,-54.47897469970002,8.691592391307456,-0.15954030778327616,9.922576431844426,0.34971854
10037,13,-287.0,-51.65842726495531,8.568432698709358,-0.16586708408217685,11.308989549676577,0.34538803
10336,14,-298.0,-50.5939452576398,9.285634373540114,-0.1835325220489296,9.017877965069136,0.3547822
10686,15,-349.0,-54.9825089100429,7.516331213505544,-0.1367040421127934,8.325553581374033,0.3679242
11122,16,-435.0,-54.99667345274479,7.247339855677815,-0.13177778583108307,9.028348274187211,0.39382276
11381,17,-258.0,-54.31669397243662,6.807116531316329,-0.12532273291100243,12.192929573500939,0.38570336
11730,18,-348.0,-56.9340602579636,5.672996960555359,-0.09964153153404957,12.391446599987653,0.37966797
12229,19,-498.0,-61.28248591604596,6.729257456818399,-0.10980718807714746,8.643448654300942,0.36777464
