Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,Mean silhouette score
1000,1,-1000.0,-0.7000291124284267,0.845364969262943,-1.2076140181232475,3.351120540499687,0.29298732
1954,2,-953.0,-4.627395435949041,2.603288017191493,-0.5625817056755557,6.6361653294328375,0.33340582
2954,3,-1000.0,-10.897314291954041,3.23482179808769,-0.29684578341253304,9.662372153043746,0.36667705
3954,4,-1000.0,-15.712410351753235,2.44774821596746,-0.1557843870653705,9.931850253105164,0.38016456
4954,5,-1000.0,-22.638459783554076,2.7167404904517105,-0.12000553555438044,10.518559510469437,0.39726228
5954,6,-1000.0,-30.857850484848022,2.7245822846776155,-0.08829462330875748,9.319440854787826,0.38466376
6954,7,-1000.0,-37.8298775062561,2.2717425156614164,-0.06005154299761419,8.185600961983203,0.36688834
7954,8,-1000.0,-44.503102020263675,2.123676468031857,-0.04771974023439714,7.493056417822838,0.35595188
8954,9,-1000.0,-51.25746309661865,1.9106604488412944,-0.037275751342585206,6.798040764808655,0.35890213
9954,10,-1000.0,-57.32953631210327,1.751635170092211,-0.030553799712529858,5.187236789941788,0.35536855
10954,11,-1000.0,-62.27347489547729,2.3100218398503,-0.037094795877820344,4.94078507244587,0.3656987
11462,12,-507.0,-65.2369832241629,1.903073685733668,-0.029171699727353353,3.861529236586075,0.36801004
12462,13,-1000.0,-68.22453389739991,1.704300960609423,-0.0249807637113718,4.605927008241415,0.376076
13248,14,-785.0,-70.61864907747614,2.385009325344221,-0.03377308057433403,4.0284062399512335,0.3715345
13870,15,-621.0,-72.73044859098084,2.7880179094586013,-0.03833357229979106,4.804949852000095,0.3734571
14870,16,-1000.0,-74.79699629974365,2.8578268188018217,-0.03820777518056051,6.4404508236944675,0.37329453
15384,17,-513.0,-76.21201082519056,1.59857557944228,-0.020975375956277728,5.02982735036644,0.37735066
15820,18,-435.0,-77.17843834413301,1.4441466847366398,-0.01871178940285492,4.482900883694854,0.3847813
16820,19,-1000.0,-79.17153234100341,1.5905128536755362,-0.020089453957073407,6.302794474899769,0.38971862
17309,20,-488.0,-79.39800420031713,2.348793543545064,-0.029582526251153332,5.759697947034075,0.39548868
18043,21,-733.0,-80.85779276335921,1.5233386592818245,-0.018839725983370238,5.214415917239007,0.39183825
18802,22,-758.0,-82.17052989452095,0.9669058272348836,-0.011767063306955209,6.453580523550275,0.3796714
19802,23,-1000.0,-83.88247843933105,0.5102117946680469,-0.006082459700294422,7.133498866021633,0.38981268
20802,24,-1000.0,-85.10523799896241,0.5706954252306012,-0.006705761462503155,6.312157340735197,0.39969742
21802,25,-1000.0,-86.04007768249512,0.5430736475635929,-0.006311868401230899,6.829731585651636,0.41107577
22802,26,-1000.0,-87.24968915557861,0.5904047052161855,-0.006766840213761793,6.152987470895052,0.41890568
23802,27,-1000.0,-87.98438478088379,0.6426937721779404,-0.00730463449597908,5.529304681167006,0.43041986
24802,28,-1000.0,-89.25328327941895,0.5813540891486889,-0.006513531690802731,9.017388442084194,0.42437142
25802,29,-1000.0,-89.62610987091064,0.7412542655660832,-0.008270517002620319,6.33420355540514,0.40547195
26802,30,-1000.0,-90.44887006378174,0.7159298493889413,-0.00791529898476443,5.87856273445487,0.37650976
27802,31,-1000.0,-91.18578648376464,0.6224033135087331,-0.006825661514906714,7.438230130285024,0.3439046
28802,32,-1000.0,-91.46944767761231,0.6222291545860013,-0.006802590049292443,10.814494160234927,0.31739178
29802,33,-1000.0,-91.87492303466797,0.729712431771093,-0.007942454890500907,4.809409867584705,0.28472427
30802,34,-1000.0,-91.68057168579102,0.8670804578109125,-0.009457624902063037,6.371425340771675,0.2647305
31485,35,-682.0,-91.87577559553512,1.3612312839151062,-0.01481599774360172,5.570961493000628,0.2615497
32329,36,-843.0,-92.24639073593356,1.463926735552351,-0.015869745405465437,4.629748314689686,0.27762857
33292,37,-962.0,-92.75798102009458,1.572646091135752,-0.016954294108612204,6.910490633550401,0.29349795
34065,38,-772.0,-92.91832427188928,1.4990112748556295,-0.016132568969596965,7.167024029006779,0.31866223
34486,39,-420.0,-93.1383310168486,1.251826606651851,-0.013440509326126934,5.6324551340519955,0.32876304
35063,40,-576.0,-93.60394218352266,1.1333270007369465,-0.01210768450878823,6.580387978906544,0.34099847
35237,41,-173.0,-93.57345506514626,1.127388667160323,-0.012048167574612158,9.860860171674313,0.35406172
35635,42,-397.0,-94.96613712406638,2.167574457757319,-0.022824709137379568,8.740765797245743,0.36112112
36024,43,-388.0,-93.84735140763702,1.5932647298274216,-0.016977194411240105,6.161349822343315,0.36794105
36289,44,-264.0,-94.03580826093565,1.583084512815242,-0.016834911530960773,9.821916143230672,0.37850454
36612,45,-322.0,-94.16161403124546,1.3943908931015687,-0.014808485468811854,8.12923502945125,0.3906269
36985,46,-372.0,-93.58387866800017,2.039259484589243,-0.021790713460635203,7.869927258058463,0.39404204
37400,47,-414.0,-93.94298323665757,2.03784251723428,-0.02169233344549667,13.767216892450689,0.39822057
37733,48,-332.0,-93.52322708450639,2.4617973746324493,-0.026322844617070375,13.806309715047613,0.4009889
38026,49,-292.0,-94.48876609411663,1.1632649908901591,-0.012311145959208267,7.131933906531985,0.41204178
38450,50,-423.0,-94.35955362499885,1.4700286840207908,-0.01557901269714499,11.549483859911561,0.43581548
38743,51,-292.0,-94.49748019065467,0.9997744706781023,-0.010579906137824986,16.447362238026315,0.44447237
38955,52,-211.0,-93.6313862710629,1.2653450563206248,-0.01351411216595096,12.123348260755247,0.4570881
39246,53,-290.0,-94.18948851909835,1.3582740788256715,-0.014420654578140754,12.757106264713908,0.46834
39446,54,-199.0,-94.07370704650879,0.8838107828511088,-0.009394875684171397,11.510414253026248,0.46825475
39696,55,-249.0,-93.65027230834961,1.5902174487870313,-0.016980382540171767,16.89791767168045,0.48137778
