Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,Mean silhouette score
1000,1,-1000.0,-0.8515168598312884,0.9172176557710034,-1.07715736356968,2.2807369398474693,0.23405232
2000,2,-1000.0,-4.525942472219467,2.2870352212811067,-0.5053169003625387,13.14373819333315,0.38848495
3000,3,-1000.0,-12.122097422122955,4.614323709578526,-0.3806539040972676,20.219754922866823,0.38769826
4000,4,-1000.0,-17.75496996498108,3.0960231965383387,-0.17437501739765054,18.687851353168487,0.35116175
5000,5,-1000.0,-26.818452722549438,4.606213041591348,-0.17175536147610637,15.38122464132309,0.3591967
6000,6,-1000.0,-37.250084411621096,3.98248817594967,-0.10691219198169745,13.18860797214508,0.34791905
7000,7,-1000.0,-45.95556398391724,3.4673058394106735,-0.07544909775504231,11.597550817728042,0.3255857
8000,8,-1000.0,-53.13589165496826,2.975279186827735,-0.05599377547190447,9.42439306473732,0.32747814
9000,9,-1000.0,-55.44660169410706,5.747826852862922,-0.10366418639275794,9.297334631323814,0.33806777
9540,10,-539.0,-59.23982144108525,7.097715677702757,-0.11981325238735781,9.03025879352181,0.3611726
9738,11,-197.0,-58.64120553719877,10.615984749261953,-0.18103285312795545,9.790716678205163,0.35137123
10222,12,-483.0,-59.08914963667058,9.950130696955279,-0.16839184111020364,10.532974255479072,0.3490724
10419,13,-196.0,-56.78251547256702,10.267091451318528,-0.18081431169210535,15.356124761746015,0.3642861
10872,14,-452.0,-60.24444975021396,9.069082794140686,-0.1505380633692065,12.498830125295036,0.37339863
11403,15,-530.0,-63.725835365539666,7.883938682972802,-0.12371652152929039,12.991212401237416,0.3938497
11727,16,-323.0,-54.398467010921905,14.079953781451447,-0.25882997362084725,15.165198806627297,0.4141734
11986,17,-258.0,-59.32060633478938,10.788289638598767,-0.18186411611696268,14.232550435084633,0.40647748
12332,18,-345.0,-63.26197574593428,9.01754465823974,-0.14254288696981265,12.96773312270986,0.42126837
12683,19,-350.0,-65.00975573504412,10.01724241476671,-0.1540882949259694,15.582812129262505,0.42546892
12957,20,-273.0,-62.926877613485296,10.32614673424865,-0.16409755458827577,15.144255746890158,0.43331978
