Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss
1000,1,-1000.0,-0.9620702785295434,0.9513973885365377,-0.98890633020145,2.0921465213298798
2000,2,-1000.0,-4.579304427921772,2.3280438853163563,-0.5083837342460531,4.557689750552178
3000,3,-1000.0,-10.501369364738464,2.7921941198499463,-0.2658885734679123,6.23526111793518
4000,4,-1000.0,-18.41313468456268,3.1776023358966152,-0.17257258963953995,4.903278463244439
5000,5,-1000.0,-28.650828107833863,3.5302337947032756,-0.12321576819407953,6.091573729276657
6000,6,-1000.0,-35.67236758041382,3.88425928549469,-0.10888706158173173,7.8353708029985425
6902,7,-901.0,-41.49823918945245,4.207297959956022,-0.10138497541421915,9.41182361711684
7342,8,-439.0,-46.92542822577737,6.142114188636675,-0.13089095658508346,10.404985411058773
7695,9,-352.0,-47.47996729021369,8.077934476603211,-0.1701335307842175,11.863829784960652
8123,10,-427.0,-47.49118170782784,7.201591147054792,-0.1516405970135667,14.255719884533748
8396,11,-272.0,-48.00753319569123,7.742266943312475,-0.16127191771660032,13.58979811947861
8672,12,-275.0,-54.65976784885793,5.9232364429076565,-0.1083655616556267,14.585925648177879
8927,13,-254.0,-53.6276980306588,6.843872505767963,-0.1276182412650892,15.67253792145673
9305,14,-377.0,-51.105731035666494,10.4358967877278,-0.2042020841154709,17.317062603733525
9474,15,-168.0,-51.55146806479911,7.609288649723322,-0.1476056635314169,15.603295031383897
9765,16,-290.0,-46.723111155926155,9.353992068322745,-0.2002005396666811,16.582101691629468
10233,17,-467.0,-54.63517960116395,8.9217748468075,-0.163297254844522,16.063299517346245
10542,18,-308.0,-51.718638219493876,7.760654786739181,-0.1500552809183213,17.52557134628296
10824,19,-281.0,-59.204795012237334,6.144541239642326,-0.10378452012834906,18.06242116461409
11239,20,-414.0,-57.304278757485996,8.570255424367117,-0.1495569896383616,19.56161832751998
11452,21,-212.0,-53.801234267687015,6.755607599778556,-0.1255660337858823,18.231181011513364
11684,22,-231.0,-60.612243471474486,6.4381384992713775,-0.10621844912078388,17.72003747060381
11992,23,-307.0,-57.95226558462366,7.828023684100689,-0.13507709500450799,21.600257413727896
12328,24,-335.0,-61.519964036487394,5.402764759580007,-0.08782132506409848,21.381747504075367
12619,25,-290.0,-61.78236836174509,6.4439283989683585,-0.1043004431497055,22.654936624146817
12937,26,-317.0,-57.69836064104764,8.821986751373956,-0.15289839526390006,23.282922770617144
13230,27,-292.0,-58.76899832507449,6.720383655687764,-0.11435253019822923,20.798025043344335
13422,28,-191.0,-60.5268225868543,6.706333443635444,-0.11079936393508914,22.728909704834223
13693,29,-270.0,-60.399676812090995,7.796908968164369,-0.12908858755024927,23.644635862529938
13868,30,-174.0,-58.96902359008789,8.390071970750665,-0.14227930971136094,31.29979783126286
14118,31,-249.0,-59.99927070617676,6.601909456170816,-0.11003316171126673,28.770874000549316
14403,32,-284.0,-61.304685960736194,8.595155024416743,-0.14020388310808216,28.0804908338346
14602,33,-198.0,-61.361542744852194,4.809694671492134,-0.0783828837467688,24.954863848398677
14729,34,-126.0,-61.711784392829955,6.889081774472533,-0.11163316443128078,42.90157383821142
14987,35,-257.0,-58.55827398078386,8.401258421368018,-0.14346834102598252,32.99243034641872
15205,36,-217.0,-64.90532196114917,4.86184784657891,-0.07490676726769956,33.50528371443442
15376,37,-170.0,-62.64515331335235,6.517748947415145,-0.1040423496900587,27.59525550178617
15685,38,-308.0,-60.33107768679128,8.44514426475844,-0.13998000016842724,31.88377484727446
15884,39,-198.0,-62.3487473300953,5.272509761195307,-0.0845648066236337,38.48514926433563
16380,40,-495.0,-67.06199207613545,4.538541128227316,-0.06767680153423883,34.54492682579063
16629,41,-248.0,-65.52084995560857,4.376972234462683,-0.06680273893620356,31.509083492210113
16934,42,-304.0,-64.25799097780322,6.453649808025247,-0.10043342018356201,38.69902567394444
17309,43,-374.0,-65.69402984619141,5.255786179670364,-0.08000401546343966,37.774156816164655
17601,44,-291.0,-63.08919877875341,6.271660465300324,-0.0994094169319588,40.524886071681976
18200,45,-598.0,-66.01169892503742,5.991204475539649,-0.09075973763897871,33.173715270620356
18694,46,-493.0,-64.47896118781827,4.678824290682845,-0.07256358049960016,38.66488949900214
19157,47,-462.0,-69.53953862035763,3.472463204655465,-0.04993509122361224,33.68560346079182
19806,48,-648.0,-69.3058487902437,4.130663125521586,-0.059600498336340506,33.381991834229055
20308,49,-501.0,-70.55593256551431,3.6059931618192613,-0.05110829140371629,32.44151312267163
20860,50,-551.0,-71.2372711914173,2.6231601875932204,-0.03682286173686647,32.75308790371038
21600,51,-739.0,-74.63123874148808,2.058163654202106,-0.027577776932408826,34.56564530577209
22114,52,-513.0,-73.07225764679073,3.0896981133937516,-0.042282778894398215,37.89782496057596
22677,53,-562.0,-75.10469281482865,2.6791724379652906,-0.035672503775107854,34.535757313295534
23095,54,-417.0,-76.29841718719337,3.719772281129421,-0.04875294165019431,39.13750292938292
23510,55,-414.0,-77.89704257091844,2.9972962789534447,-0.038477664620253954,31.20152841030833
23743,56,-232.0,-77.60895652934717,3.067749942401431,-0.03952829775827984,35.17305066299029
24222,57,-478.0,-78.44507855313805,3.2704160421269073,-0.0416905190541884,29.582249631401393
24648,58,-425.0,-78.32348469837171,4.400460972650548,-0.05618316127783358,31.637468680249693
24932,59,-283.0,-79.82443718171456,2.6990990764938854,-0.03381294214890086,39.73549892784844
25205,60,-272.0,-79.39864804893186,3.790936662534184,-0.047745607207290264,34.88434021693446
25443,61,-237.0,-80.05016772486583,2.6003679581683397,-0.03248422872898731,29.434623981098166
25697,62,-253.0,-78.35922802902581,4.509517520203611,-0.05754928466795507,33.424531050671746
25964,63,-266.0,-80.97778948951749,3.3445950350342444,-0.04130262206610616,32.68919958883011
26343,64,-378.0,-82.07583821480381,2.8955478209907333,-0.03527893085188706,36.46793920792501
26708,65,-364.0,-82.69431873478301,2.817962672527814,-0.03407685939786959,32.541542690829054
27369,66,-660.0,-83.79871745838159,2.265011640600593,-0.027029192203633725,29.705126443333956
27590,67,-220.0,-82.069933274213,3.543727857597432,-0.043179368085472764,38.40144698652207
27865,68,-274.0,-83.4041499189897,3.013644604442005,-0.03613302944001171,30.50526036224582
28035,69,-169.0,-83.12912979125977,4.084186883984302,-0.04913063440264371,35.478099170502496
28216,70,-180.0,-81.1180124862418,3.9053817533707793,-0.04814444577316487,47.04546305454897
28658,71,-441.0,-85.36750876310184,2.573410128137165,-0.030145077037195475,27.55818908563836
28951,72,-292.0,-83.57350666449746,3.760330452794127,-0.04499428829628778,35.43063736775629
29076,73,-124.0,-82.86208984375,3.649325853027978,-0.044040958415475374,46.46525378084183
29258,74,-181.0,-84.21217601901883,3.7827310154402243,-0.044919050834001925,34.90658641950442
29531,75,-272.0,-83.89964369889144,3.856133068089151,-0.04596125678350291,30.014558909795223
