Epoch time step,Epoch number,Episode reward,N steps
3000,1,-1000.0,1
6000,2,-1000.0,1
9000,3,-1000.0,1
12000,4,-1000.0,1
15000,5,-1000.0,1
18000,6,-1000.0,1
21000,7,-1000.0,1
24000,8,-1000.0,1
27000,9,-1000.0,2
30000,10,-1000.0,5
33000,11,-1000.0,8
36000,12,-186.0,11
39000,13,-254.0,14
42000,14,-1000.0,17
45000,15,-1000.0,20
48000,16,-172.0,23
51000,17,-1000.0,26
54000,18,-1000.0,29
57000,19,-1000.0,30
60000,20,-1000.0,27
63000,21,-1000.0,24
66000,22,-1000.0,21
69000,23,-1000.0,18
72000,24,-1000.0,15
75000,25,-238.0,13
78000,26,-1000.0,16
81000,27,-1000.0,19
84000,28,-193.0,16
87000,29,-1000.0,14
90000,30,-1000.0,15
93000,31,-1000.0,16
96000,32,-1000.0,15
99000,33,-1000.0,12
102000,34,-1000.0,12
105000,35,-1000.0,13
108000,36,-276.0,10
111000,37,-263.0,10
114000,38,-396.0,13
117000,39,-1000.0,16
120000,40,-1000.0,16
123000,41,-1000.0,13
126000,42,-1000.0,10
129000,43,-1000.0,7
132000,44,-1000.0,8
135000,45,-1000.0,11
138000,46,-1000.0,14
141000,47,-1000.0,17
144000,48,-1000.0,20
147000,49,-1000.0,21
150000,50,-1000.0,18
153000,51,-1000.0,18
156000,52,-1000.0,15
159000,53,-1000.0,12
162000,54,-1000.0,13
165000,55,-1000.0,14
168000,56,-506.0,17
171000,57,-1000.0,20
174000,58,-1000.0,17
177000,59,-1000.0,14
180000,60,-1000.0,11
183000,61,-603.0,8
186000,62,-1000.0,7
189000,63,-1000.0,10
192000,64,-1000.0,13
195000,65,-1000.0,12
198000,66,-1000.0,11
201000,67,-1000.0,12
204000,68,-1000.0,15
207000,69,-1000.0,16
210000,70,-1000.0,17
213000,71,-1000.0,16
216000,72,-1000.0,15
219000,73,-1000.0,12
222000,74,-1000.0,11
225000,75,-1000.0,10
228000,76,-1000.0,13
231000,77,-1000.0,12
234000,78,-1000.0,15
237000,79,-1000.0,18
240000,80,-904.0,21
243000,81,-1000.0,22
246000,82,-1000.0,21
249000,83,-1000.0,18
252000,84,-1000.0,17
255000,85,-1000.0,14
258000,86,-1000.0,11
261000,87,-1000.0,10
264000,88,-1000.0,11
267000,89,-1000.0,10
270000,90,-1000.0,7
273000,91,-835.0,10
276000,92,-1000.0,13
279000,93,-1000.0,16
282000,94,-1000.0,13
285000,95,-1000.0,12
288000,96,-1000.0,13
291000,97,-1000.0,14
294000,98,-1000.0,11
297000,99,-662.0,12
300000,100,-1000.0,15
