Epoch time step,Epoch number,Episode reward,N steps
3000,1,-1000.0,6
6000,2,-1000.0,6
9000,3,-1000.0,6
12000,4,-1000.0,6
15000,5,-947.0,6
18000,6,-1000.0,6
21000,7,-1000.0,6
24000,8,-1000.0,6
27000,9,-1000.0,7
30000,10,-1000.0,9
33000,11,-1000.0,12
36000,12,-1000.0,14
39000,13,-1000.0,17
42000,14,-1000.0,19
45000,15,-1000.0,22
48000,16,-1000.0,24
51000,17,-1000.0,24
54000,18,-1000.0,23
57000,19,-320.0,23
60000,20,-1000.0,25
63000,21,-1000.0,28
66000,22,-1000.0,30
69000,23,-1000.0,30
72000,24,-1000.0,30
75000,25,-1000.0,27
78000,26,-1000.0,25
81000,27,-1000.0,22
84000,28,-1000.0,20
87000,29,-1000.0,19
90000,30,-1000.0,18
93000,31,-1000.0,19
96000,32,-1000.0,21
99000,33,-1000.0,22
102000,34,-1000.0,20
105000,35,-1000.0,18
108000,36,-1000.0,16
111000,37,-1000.0,19
114000,38,-1000.0,21
117000,39,-1000.0,18
120000,40,-1000.0,16
123000,41,-1000.0,13
126000,42,-1000.0,15
129000,43,-1000.0,15
132000,44,-1000.0,13
135000,45,-1000.0,10
138000,46,-1000.0,12
141000,47,-1000.0,15
144000,48,-1000.0,13
147000,49,-1000.0,10
150000,50,-1000.0,8
153000,51,-1000.0,5
156000,52,-1000.0,7
159000,53,-1000.0,4
162000,54,-934.0,2
165000,55,-1000.0,1
168000,56,-178.0,1
171000,57,-1000.0,1
174000,58,-1000.0,3
177000,59,-1000.0,2
180000,60,-1000.0,4
183000,61,-202.0,7
186000,62,-1000.0,7
189000,63,-1000.0,10
192000,64,-1000.0,12
195000,65,-764.0,15
198000,66,-1000.0,13
201000,67,-1000.0,16
204000,68,-1000.0,16
207000,69,-431.0,17
210000,70,-1000.0,15
213000,71,-1000.0,12
216000,72,-1000.0,14
219000,73,-1000.0,17
222000,74,-1000.0,19
225000,75,-1000.0,16
228000,76,-1000.0,16
231000,77,-1000.0,17
234000,78,-1000.0,15
237000,79,-1000.0,14
240000,80,-1000.0,16
243000,81,-1000.0,13
246000,82,-1000.0,15
249000,83,-247.0,18
252000,84,-1000.0,18
255000,85,-1000.0,15
258000,86,-1000.0,13
261000,87,-1000.0,14
264000,88,-1000.0,16
267000,89,-1000.0,17
270000,90,-1000.0,15
273000,91,-1000.0,14
276000,92,-1000.0,16
279000,93,-1000.0,19
282000,94,-1000.0,19
285000,95,-1000.0,16
288000,96,-1000.0,16
291000,97,-1000.0,19
294000,98,-1000.0,21
297000,99,-1000.0,18
300000,100,-1000.0,16
