Epoch time step,Epoch number,Episode reward
400,1,9.0
800,2,13.0
1200,3,14.0
1600,4,10.0
2000,5,9.0
2400,6,36.0
2800,7,10.0
3200,8,25.0
3600,9,10.0
4000,10,10.0
4400,11,33.0
4800,12,52.0
5200,13,13.0
5600,14,43.0
6000,15,11.0
6400,16,70.0
6800,17,70.0
7200,18,10.0
7600,19,139.0
8000,20,9.0
8400,21,121.0
8800,22,119.0
9200,23,47.0
9600,24,63.0
10000,25,32.0
10400,26,86.0
10800,27,9.0
11200,28,59.0
11600,29,288.0
12000,30,28.0
12400,31,137.0
12800,32,147.0
13200,33,14.0
13600,34,123.0
14000,35,36.0
14400,36,95.0
14800,37,280.0
15200,38,121.0
15600,39,39.0
16000,40,59.0
16400,41,10.0
16800,42,35.0
17200,43,26.0
17600,44,86.0
18000,45,20.0
18400,46,121.0
18800,47,53.0
19200,48,42.0
19600,49,21.0
20000,50,31.0
20400,51,25.0
20800,52,227.0
21200,53,32.0
21600,54,21.0
22000,55,110.0
22400,56,110.0
22800,57,17.0
23200,58,130.0
23600,59,116.0
24000,60,135.0
24400,61,131.0
24800,62,110.0
25200,63,91.0
25600,64,350.0
26000,65,108.0
26400,66,312.0
26800,67,122.0
27200,68,46.0
27600,69,138.0
28000,70,121.0
28400,71,20.0
28800,72,101.0
29200,73,218.0
29600,74,158.0
30000,75,351.0
30400,76,117.0
30800,77,135.0
31200,78,106.0
31600,79,149.0
32000,80,184.0
32400,81,274.0
32800,82,284.0
33200,83,120.0
33600,84,510.0
34000,85,1000.0
34400,86,174.0
34800,87,19.0
35200,88,96.0
35600,89,123.0
36000,90,111.0
36400,91,16.0
36800,92,244.0
37200,93,1000.0
37600,94,1000.0
38000,95,73.0
38400,96,146.0
38800,97,15.0
39200,98,165.0
39600,99,1000.0
40000,100,18.0
