Epoch time step,Epoch number,Episode reward
400,1,11.0
800,2,10.0
1200,3,8.0
1600,4,19.0
2000,5,38.0
2400,6,10.0
2800,7,11.0
3200,8,10.0
3600,9,72.0
4000,10,60.0
4400,11,8.0
4800,12,65.0
5200,13,109.0
5600,14,35.0
6000,15,11.0
6400,16,10.0
6800,17,54.0
7200,18,9.0
7600,19,137.0
8000,20,83.0
8400,21,9.0
8800,22,94.0
9200,23,62.0
9600,24,69.0
10000,25,18.0
10400,26,8.0
10800,27,83.0
11200,28,18.0
11600,29,13.0
12000,30,20.0
12400,31,64.0
12800,32,41.0
13200,33,109.0
13600,34,109.0
14000,35,8.0
14400,36,126.0
14800,37,72.0
15200,38,54.0
15600,39,69.0
16000,40,68.0
16400,41,164.0
16800,42,37.0
17200,43,58.0
17600,44,32.0
18000,45,94.0
18400,46,26.0
18800,47,29.0
19200,48,37.0
19600,49,75.0
20000,50,114.0
20400,51,23.0
20800,52,99.0
21200,53,99.0
21600,54,69.0
22000,55,37.0
22400,56,27.0
22800,57,44.0
23200,58,25.0
23600,59,130.0
24000,60,45.0
24400,61,198.0
24800,62,178.0
25200,63,313.0
25600,64,81.0
26000,65,80.0
26400,66,47.0
26800,67,184.0
27200,68,99.0
27600,69,26.0
28000,70,109.0
28400,71,293.0
28800,72,203.0
29200,73,41.0
29600,74,48.0
30000,75,131.0
30400,76,284.0
30800,77,147.0
31200,78,109.0
31600,79,49.0
32000,80,107.0
32400,81,194.0
32800,82,375.0
33200,83,158.0
33600,84,445.0
34000,85,127.0
34400,86,21.0
34800,87,174.0
35200,88,132.0
35600,89,96.0
36000,90,24.0
36400,91,14.0
36800,92,17.0
37200,93,261.0
37600,94,97.0
38000,95,133.0
38400,96,129.0
38800,97,94.0
39200,98,205.0
39600,99,134.0
40000,100,67.0
