Epoch time step,Epoch number,Episode reward
400,1,8.0
800,2,16.0
1200,3,27.0
1600,4,52.0
2000,5,12.0
2400,6,49.0
2800,7,21.0
3200,8,64.0
3600,9,532.0
4000,10,10.0
4400,11,29.0
4800,12,225.0
5200,13,12.0
5600,14,60.0
6000,15,68.0
6400,16,163.0
6800,17,10.0
7200,18,12.0
7600,19,112.0
8000,20,231.0
8400,21,16.0
8800,22,8.0
9200,23,66.0
9600,24,21.0
10000,25,33.0
10400,26,10.0
10800,27,277.0
11200,28,11.0
11600,29,10.0
12000,30,97.0
12400,31,8.0
12800,32,143.0
13200,33,174.0
13600,34,142.0
14000,35,20.0
14400,36,61.0
14800,37,50.0
15200,38,68.0
15600,39,217.0
16000,40,10.0
16400,41,55.0
16800,42,250.0
17200,43,48.0
17600,44,53.0
18000,45,89.0
18400,46,41.0
18800,47,60.0
19200,48,45.0
19600,49,85.0
20000,50,243.0
20400,51,118.0
20800,52,39.0
21200,53,115.0
21600,54,583.0
22000,55,43.0
22400,56,168.0
22800,57,175.0
23200,58,359.0
23600,59,158.0
24000,60,130.0
24400,61,211.0
24800,62,199.0
25200,63,126.0
25600,64,277.0
26000,65,113.0
26400,66,97.0
26800,67,116.0
27200,68,77.0
27600,69,175.0
28000,70,30.0
28400,71,79.0
28800,72,192.0
29200,73,377.0
29600,74,132.0
30000,75,167.0
30400,76,29.0
30800,77,106.0
31200,78,124.0
31600,79,19.0
32000,80,72.0
32400,81,103.0
32800,82,109.0
33200,83,140.0
33600,84,124.0
34000,85,34.0
34400,86,25.0
34800,87,1000.0
35200,88,104.0
35600,89,24.0
36000,90,104.0
36400,91,154.0
36800,92,320.0
37200,93,77.0
37600,94,16.0
38000,95,191.0
38400,96,696.0
38800,97,148.0
39200,98,109.0
39600,99,53.0
40000,100,20.0
