Epoch time step,Epoch number,Episode reward
400,1,9.0
800,2,11.0
1200,3,15.0
1600,4,11.0
2000,5,8.0
2400,6,32.0
2800,7,12.0
3200,8,25.0
3600,9,19.0
4000,10,8.0
4400,11,45.0
4800,12,8.0
5200,13,10.0
5600,14,29.0
6000,15,33.0
6400,16,72.0
6800,17,71.0
7200,18,16.0
7600,19,22.0
8000,20,21.0
8400,21,52.0
8800,22,23.0
9200,23,80.0
9600,24,103.0
10000,25,81.0
10400,26,108.0
10800,27,41.0
11200,28,90.0
11600,29,58.0
12000,30,110.0
12400,31,148.0
12800,32,126.0
13200,33,11.0
13600,34,11.0
14000,35,208.0
14400,36,89.0
14800,37,70.0
15200,38,33.0
15600,39,83.0
16000,40,65.0
16400,41,129.0
16800,42,157.0
17200,43,51.0
17600,44,35.0
18000,45,97.0
18400,46,38.0
18800,47,220.0
19200,48,62.0
19600,49,87.0
20000,50,26.0
20400,51,118.0
20800,52,214.0
21200,53,176.0
21600,54,35.0
22000,55,245.0
22400,56,129.0
22800,57,217.0
23200,58,163.0
23600,59,236.0
24000,60,207.0
24400,61,70.0
24800,62,69.0
25200,63,122.0
25600,64,51.0
26000,65,314.0
26400,66,232.0
26800,67,192.0
27200,68,114.0
27600,69,83.0
28000,70,222.0
28400,71,602.0
28800,72,218.0
29200,73,119.0
29600,74,92.0
30000,75,93.0
30400,76,96.0
30800,77,22.0
31200,78,37.0
31600,79,177.0
32000,80,225.0
32400,81,19.0
32800,82,34.0
33200,83,1000.0
33600,84,183.0
34000,85,106.0
34400,86,468.0
34800,87,1000.0
35200,88,1000.0
35600,89,32.0
36000,90,19.0
36400,91,24.0
36800,92,121.0
37200,93,160.0
37600,94,17.0
38000,95,279.0
38400,96,115.0
38800,97,317.0
39200,98,176.0
39600,99,105.0
40000,100,103.0
