Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,12.0
1200,3,9.0
1600,4,9.0
2000,5,142.0
2400,6,14.0
2800,7,57.0
3200,8,67.0
3600,9,120.0
4000,10,17.0
4400,11,19.0
4800,12,32.0
5200,13,10.0
5600,14,18.0
6000,15,46.0
6400,16,16.0
6800,17,14.0
7200,18,26.0
7600,19,198.0
8000,20,108.0
8400,21,28.0
8800,22,23.0
9200,23,269.0
9600,24,45.0
10000,25,104.0
10400,26,68.0
10800,27,76.0
11200,28,173.0
11600,29,72.0
12000,30,12.0
12400,31,22.0
12800,32,80.0
13200,33,46.0
13600,34,136.0
14000,35,214.0
14400,36,43.0
14800,37,96.0
15200,38,17.0
15600,39,73.0
16000,40,90.0
16400,41,255.0
16800,42,135.0
17200,43,220.0
17600,44,132.0
18000,45,61.0
18400,46,242.0
18800,47,87.0
19200,48,53.0
19600,49,9.0
20000,50,41.0
20400,51,55.0
20800,52,118.0
21200,53,43.0
21600,54,96.0
22000,55,167.0
22400,56,126.0
22800,57,42.0
23200,58,101.0
23600,59,199.0
24000,60,26.0
24400,61,188.0
24800,62,101.0
25200,63,85.0
25600,64,133.0
26000,65,197.0
26400,66,328.0
26800,67,113.0
27200,68,133.0
27600,69,143.0
28000,70,55.0
28400,71,175.0
28800,72,114.0
29200,73,122.0
29600,74,167.0
30000,75,115.0
30400,76,78.0
30800,77,94.0
31200,78,126.0
31600,79,140.0
32000,80,67.0
32400,81,92.0
32800,82,128.0
33200,83,85.0
33600,84,118.0
34000,85,101.0
34400,86,138.0
34800,87,83.0
35200,88,166.0
35600,89,13.0
36000,90,15.0
36400,91,25.0
36800,92,103.0
37200,93,127.0
37600,94,221.0
38000,95,199.0
38400,96,117.0
38800,97,31.0
39200,98,335.0
39600,99,136.0
40000,100,156.0
