Epoch time step,Epoch number,Episode reward
400,1,12.0
800,2,11.0
1200,3,10.0
1600,4,8.0
2000,5,8.0
2400,6,15.0
2800,7,60.0
3200,8,129.0
3600,9,24.0
4000,10,8.0
4400,11,69.0
4800,12,67.0
5200,13,60.0
5600,14,23.0
6000,15,20.0
6400,16,82.0
6800,17,87.0
7200,18,31.0
7600,19,69.0
8000,20,44.0
8400,21,115.0
8800,22,13.0
9200,23,22.0
9600,24,13.0
10000,25,21.0
10400,26,102.0
10800,27,139.0
11200,28,20.0
11600,29,8.0
12000,30,46.0
12400,31,39.0
12800,32,133.0
13200,33,11.0
13600,34,27.0
14000,35,8.0
14400,36,23.0
14800,37,15.0
15200,38,23.0
15600,39,75.0
16000,40,233.0
16400,41,122.0
16800,42,20.0
17200,43,27.0
17600,44,57.0
18000,45,48.0
18400,46,25.0
18800,47,44.0
19200,48,63.0
19600,49,61.0
20000,50,29.0
20400,51,183.0
20800,52,58.0
21200,53,55.0
21600,54,99.0
22000,55,124.0
22400,56,94.0
22800,57,78.0
23200,58,336.0
23600,59,65.0
24000,60,67.0
24400,61,104.0
24800,62,173.0
25200,63,87.0
25600,64,106.0
26000,65,245.0
26400,66,210.0
26800,67,156.0
27200,68,86.0
27600,69,298.0
28000,70,309.0
28400,71,198.0
28800,72,130.0
29200,73,111.0
29600,74,249.0
30000,75,15.0
30400,76,141.0
30800,77,102.0
31200,78,152.0
31600,79,413.0
32000,80,115.0
32400,81,176.0
32800,82,396.0
33200,83,132.0
33600,84,307.0
34000,85,175.0
34400,86,253.0
34800,87,164.0
35200,88,114.0
35600,89,183.0
36000,90,19.0
36400,91,158.0
36800,92,249.0
37200,93,319.0
37600,94,164.0
38000,95,128.0
38400,96,114.0
38800,97,293.0
39200,98,122.0
39600,99,280.0
40000,100,365.0
