Epoch time step,Epoch number,Episode reward
400,1,-555.0
800,2,-416.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-434.0
4800,12,-420.0
5200,13,-192.0
5600,14,-288.0
6000,15,-866.0
6400,16,-536.0
6800,17,-427.0
7200,18,-350.0
7600,19,-340.0
8000,20,-1000.0
8400,21,-290.0
8800,22,-404.0
9200,23,-293.0
9600,24,-535.0
10000,25,-202.0
10400,26,-171.0
10800,27,-186.0
11200,28,-84.0
11600,29,-111.0
12000,30,-104.0
12400,31,-118.0
12800,32,-284.0
13200,33,-124.0
13600,34,-119.0
14000,35,-143.0
14400,36,-373.0
14800,37,-136.0
15200,38,-274.0
15600,39,-331.0
16000,40,-161.0
16400,41,-347.0
16800,42,-161.0
17200,43,-122.0
17600,44,-142.0
18000,45,-189.0
18400,46,-302.0
18800,47,-150.0
19200,48,-691.0
19600,49,-462.0
20000,50,-257.0
20400,51,-369.0
20800,52,-1000.0
21200,53,-226.0
21600,54,-1000.0
22000,55,-314.0
22400,56,-672.0
22800,57,-1000.0
23200,58,-1000.0
23600,59,-1000.0
24000,60,-1000.0
24400,61,-1000.0
24800,62,-1000.0
25200,63,-1000.0
25600,64,-1000.0
26000,65,-1000.0
26400,66,-1000.0
26800,67,-1000.0
27200,68,-1000.0
27600,69,-1000.0
28000,70,-1000.0
28400,71,-1000.0
28800,72,-1000.0
29200,73,-1000.0
29600,74,-1000.0
30000,75,-1000.0
30400,76,-1000.0
30800,77,-1000.0
31200,78,-1000.0
31600,79,-1000.0
32000,80,-1000.0
32400,81,-1000.0
32800,82,-1000.0
33200,83,-867.0
33600,84,-608.0
34000,85,-1000.0
34400,86,-714.0
34800,87,-708.0
35200,88,-1000.0
35600,89,-622.0
36000,90,-969.0
36400,91,-1000.0
36800,92,-1000.0
37200,93,-966.0
37600,94,-476.0
38000,95,-344.0
38400,96,-371.0
38800,97,-513.0
39200,98,-277.0
39600,99,-506.0
40000,100,-359.0
