Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-310.0
4400,11,-327.0
4800,12,-800.0
5200,13,-1000.0
5600,14,-1000.0
6000,15,-1000.0
6400,16,-622.0
6800,17,-243.0
7200,18,-198.0
7600,19,-119.0
8000,20,-137.0
8400,21,-96.0
8800,22,-122.0
9200,23,-107.0
9600,24,-119.0
10000,25,-126.0
10400,26,-83.0
10800,27,-92.0
11200,28,-102.0
11600,29,-116.0
12000,30,-117.0
12400,31,-98.0
12800,32,-118.0
13200,33,-208.0
13600,34,-174.0
14000,35,-108.0
14400,36,-152.0
14800,37,-135.0
15200,38,-102.0
15600,39,-108.0
16000,40,-171.0
16400,41,-207.0
16800,42,-113.0
17200,43,-138.0
17600,44,-171.0
18000,45,-82.0
18400,46,-140.0
18800,47,-200.0
19200,48,-214.0
19600,49,-132.0
20000,50,-136.0
20400,51,-117.0
20800,52,-142.0
21200,53,-114.0
21600,54,-992.0
22000,55,-119.0
22400,56,-199.0
22800,57,-130.0
23200,58,-141.0
23600,59,-145.0
24000,60,-78.0
24400,61,-84.0
24800,62,-98.0
25200,63,-112.0
25600,64,-124.0
26000,65,-247.0
26400,66,-94.0
26800,67,-224.0
27200,68,-138.0
27600,69,-135.0
28000,70,-164.0
28400,71,-123.0
28800,72,-244.0
29200,73,-176.0
29600,74,-173.0
30000,75,-113.0
30400,76,-144.0
30800,77,-129.0
31200,78,-177.0
31600,79,-136.0
32000,80,-151.0
32400,81,-121.0
32800,82,-154.0
33200,83,-140.0
33600,84,-147.0
34000,85,-136.0
34400,86,-158.0
34800,87,-159.0
35200,88,-211.0
35600,89,-126.0
36000,90,-202.0
36400,91,-144.0
36800,92,-221.0
37200,93,-124.0
37600,94,-195.0
38000,95,-171.0
38400,96,-201.0
38800,97,-158.0
39200,98,-258.0
39600,99,-185.0
40000,100,-190.0
