Epoch time step,Epoch number,Episode reward
400,1,-116.0
800,2,-114.0
1200,3,-221.0
1600,4,-140.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-403.0
3600,9,-1000.0
4000,10,-232.0
4400,11,-210.0
4800,12,-1000.0
5200,13,-190.0
5600,14,-175.0
6000,15,-132.0
6400,16,-99.0
6800,17,-126.0
7200,18,-120.0
7600,19,-641.0
8000,20,-72.0
8400,21,-80.0
8800,22,-154.0
9200,23,-142.0
9600,24,-97.0
10000,25,-95.0
10400,26,-82.0
10800,27,-97.0
11200,28,-99.0
11600,29,-131.0
12000,30,-120.0
12400,31,-116.0
12800,32,-94.0
13200,33,-119.0
13600,34,-124.0
14000,35,-140.0
14400,36,-86.0
14800,37,-112.0
15200,38,-99.0
15600,39,-89.0
16000,40,-143.0
16400,41,-237.0
16800,42,-219.0
17200,43,-146.0
17600,44,-120.0
18000,45,-108.0
18400,46,-347.0
18800,47,-126.0
19200,48,-145.0
19600,49,-149.0
20000,50,-241.0
20400,51,-320.0
20800,52,-728.0
21200,53,-226.0
21600,54,-1000.0
22000,55,-353.0
22400,56,-352.0
22800,57,-513.0
23200,58,-683.0
23600,59,-1000.0
24000,60,-314.0
24400,61,-1000.0
24800,62,-269.0
25200,63,-1000.0
25600,64,-393.0
26000,65,-348.0
26400,66,-333.0
26800,67,-387.0
27200,68,-485.0
27600,69,-153.0
28000,70,-156.0
28400,71,-116.0
28800,72,-245.0
29200,73,-164.0
29600,74,-150.0
30000,75,-299.0
30400,76,-299.0
30800,77,-135.0
31200,78,-399.0
31600,79,-181.0
32000,80,-139.0
32400,81,-163.0
32800,82,-212.0
33200,83,-336.0
33600,84,-138.0
34000,85,-325.0
34400,86,-422.0
34800,87,-266.0
35200,88,-473.0
35600,89,-229.0
36000,90,-380.0
36400,91,-204.0
36800,92,-408.0
37200,93,-266.0
37600,94,-166.0
38000,95,-143.0
38400,96,-373.0
38800,97,-158.0
39200,98,-794.0
39600,99,-1000.0
40000,100,-191.0
