Epoch time step,Epoch number,Episode reward
400,1,-1000.0
800,2,-1000.0
1200,3,-1000.0
1600,4,-1000.0
2000,5,-1000.0
2400,6,-1000.0
2800,7,-1000.0
3200,8,-1000.0
3600,9,-1000.0
4000,10,-1000.0
4400,11,-1000.0
4800,12,-1000.0
5200,13,-1000.0
5600,14,-1000.0
6000,15,-508.0
6400,16,-1000.0
6800,17,-276.0
7200,18,-372.0
7600,19,-287.0
8000,20,-610.0
8400,21,-629.0
8800,22,-189.0
9200,23,-210.0
9600,24,-276.0
10000,25,-158.0
10400,26,-230.0
10800,27,-139.0
11200,28,-209.0
11600,29,-131.0
12000,30,-176.0
12400,31,-152.0
12800,32,-183.0
13200,33,-154.0
13600,34,-139.0
14000,35,-167.0
14400,36,-126.0
14800,37,-231.0
15200,38,-127.0
15600,39,-136.0
16000,40,-213.0
16400,41,-356.0
16800,42,-140.0
17200,43,-174.0
17600,44,-814.0
18000,45,-198.0
18400,46,-517.0
18800,47,-412.0
19200,48,-764.0
19600,49,-1000.0
20000,50,-1000.0
20400,51,-1000.0
20800,52,-145.0
21200,53,-214.0
21600,54,-1000.0
22000,55,-152.0
22400,56,-322.0
22800,57,-1000.0
23200,58,-126.0
23600,59,-119.0
24000,60,-1000.0
24400,61,-93.0
24800,62,-723.0
25200,63,-77.0
25600,64,-107.0
26000,65,-1000.0
26400,66,-105.0
26800,67,-124.0
27200,68,-267.0
27600,69,-135.0
28000,70,-141.0
28400,71,-159.0
28800,72,-104.0
29200,73,-274.0
29600,74,-194.0
30000,75,-382.0
30400,76,-123.0
30800,77,-437.0
31200,78,-188.0
31600,79,-335.0
32000,80,-424.0
32400,81,-162.0
32800,82,-313.0
33200,83,-106.0
33600,84,-121.0
34000,85,-224.0
34400,86,-307.0
34800,87,-197.0
35200,88,-243.0
35600,89,-253.0
36000,90,-138.0
36400,91,-217.0
36800,92,-111.0
37200,93,-221.0
37600,94,-253.0
38000,95,-135.0
38400,96,-195.0
38800,97,-225.0
39200,98,-141.0
39600,99,-122.0
40000,100,-219.0
