Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,3
800,2,-1000.0,3
1200,3,-1000.0,3
1600,4,-1000.0,3
2000,5,-1000.0,3
2400,6,-1000.0,3
2800,7,-1000.0,3
3200,8,-1000.0,3
3600,9,-396.0,3
4000,10,-800.0,3
4400,11,-1000.0,3
4800,12,-413.0,3
5200,13,-328.0,3
5600,14,-195.0,3
6000,15,-1000.0,3
6400,16,-187.0,3
6800,17,-264.0,3
7200,18,-198.0,3
7600,19,-350.0,3
8000,20,-620.0,3
8400,21,-303.0,3
8800,22,-223.0,3
9200,23,-264.0,3
9600,24,-141.0,3
10000,25,-158.0,3
10400,26,-163.0,3
10800,27,-236.0,3
11200,28,-184.0,3
11600,29,-604.0,3
12000,30,-155.0,3
12400,31,-163.0,3
12800,32,-183.0,3
13200,33,-148.0,3
13600,34,-120.0,3
14000,35,-141.0,3
14400,36,-136.0,3
14800,37,-273.0,4
15200,38,-128.0,4
15600,39,-174.0,4
16000,40,-228.0,5
16400,41,-1000.0,5
16800,42,-124.0,5
17200,43,-123.0,5
17600,44,-294.0,5
18000,45,-442.0,5
18400,46,-152.0,6
18800,47,-196.0,6
19200,48,-876.0,6
19600,49,-153.0,6
20000,50,-158.0,6
20400,51,-1000.0,6
20800,52,-446.0,7
21200,53,-624.0,7
21600,54,-217.0,7
22000,55,-388.0,8
22400,56,-620.0,8
22800,57,-135.0,8
23200,58,-554.0,7
23600,59,-222.0,7
24000,60,-460.0,7
24400,61,-1000.0,7
24800,62,-265.0,7
25200,63,-283.0,7
25600,64,-1000.0,7
26000,65,-396.0,7
26400,66,-387.0,7
26800,67,-1000.0,7
27200,68,-462.0,7
27600,69,-593.0,7
28000,70,-518.0,7
28400,71,-213.0,7
28800,72,-311.0,7
29200,73,-705.0,8
29600,74,-344.0,8
30000,75,-426.0,8
30400,76,-403.0,8
30800,77,-257.0,8
31200,78,-271.0,8
31600,79,-273.0,8
32000,80,-200.0,8
32400,81,-148.0,8
32800,82,-451.0,8
33200,83,-697.0,8
33600,84,-241.0,8
34000,85,-216.0,9
34400,86,-319.0,9
34800,87,-207.0,9
35200,88,-193.0,9
35600,89,-164.0,9
36000,90,-261.0,9
36400,91,-294.0,10
36800,92,-175.0,10
37200,93,-139.0,10
37600,94,-217.0,10
38000,95,-153.0,10
38400,96,-160.0,10
38800,97,-142.0,11
39200,98,-161.0,11
39600,99,-151.0,11
40000,100,-182.0,12
