Epoch time step,Epoch number,Episode reward,N steps
400,1,-1000.0,3
800,2,-1000.0,3
1200,3,-1000.0,3
1600,4,-613.0,3
2000,5,-1000.0,3
2400,6,-193.0,3
2800,7,-167.0,3
3200,8,-147.0,3
3600,9,-210.0,3
4000,10,-220.0,3
4400,11,-142.0,3
4800,12,-296.0,3
5200,13,-401.0,3
5600,14,-1000.0,3
6000,15,-479.0,3
6400,16,-289.0,3
6800,17,-373.0,3
7200,18,-235.0,3
7600,19,-512.0,3
8000,20,-310.0,3
8400,21,-347.0,3
8800,22,-454.0,3
9200,23,-395.0,3
9600,24,-316.0,3
10000,25,-267.0,3
10400,26,-204.0,3
10800,27,-198.0,3
11200,28,-176.0,3
11600,29,-199.0,3
12000,30,-202.0,3
12400,31,-192.0,3
12800,32,-161.0,3
13200,33,-152.0,3
13600,34,-179.0,4
14000,35,-193.0,4
14400,36,-139.0,4
14800,37,-112.0,4
15200,38,-103.0,4
15600,39,-300.0,4
16000,40,-168.0,5
16400,41,-106.0,5
16800,42,-301.0,5
17200,43,-200.0,6
17600,44,-101.0,6
18000,45,-192.0,6
18400,46,-98.0,7
18800,47,-183.0,7
19200,48,-91.0,7
19600,49,-87.0,7
20000,50,-182.0,7
20400,51,-87.0,7
20800,52,-176.0,7
21200,53,-92.0,7
21600,54,-109.0,7
22000,55,-320.0,8
22400,56,-253.0,8
22800,57,-425.0,8
23200,58,-204.0,9
23600,59,-223.0,9
24000,60,-201.0,9
24400,61,-179.0,10
24800,62,-237.0,10
25200,63,-221.0,10
25600,64,-142.0,11
26000,65,-182.0,11
26400,66,-249.0,11
26800,67,-451.0,11
27200,68,-460.0,11
27600,69,-106.0,11
28000,70,-272.0,11
28400,71,-424.0,11
28800,72,-204.0,11
29200,73,-151.0,12
29600,74,-200.0,12
30000,75,-255.0,12
30400,76,-247.0,13
30800,77,-401.0,13
31200,78,-214.0,13
31600,79,-337.0,13
32000,80,-750.0,13
32400,81,-660.0,13
32800,82,-260.0,14
33200,83,-1000.0,14
33600,84,-1000.0,14
34000,85,-375.0,15
34400,86,-828.0,15
34800,87,-1000.0,15
35200,88,-291.0,16
35600,89,-350.0,16
36000,90,-312.0,16
36400,91,-334.0,16
36800,92,-1000.0,16
37200,93,-220.0,16
37600,94,-149.0,16
38000,95,-242.0,16
38400,96,-200.0,16
38800,97,-368.0,15
39200,98,-332.0,15
39600,99,-371.0,15
40000,100,-620.0,15
