Epoch time step,Epoch number,Episode reward
400,1,10.0
800,2,14.0
1200,3,14.0
1600,4,14.0
2000,5,10.0
2400,6,10.0
2800,7,10.0
3200,8,17.0
3600,9,106.0
4000,10,12.0
4400,11,85.0
4800,12,14.0
5200,13,23.0
5600,14,13.0
6000,15,9.0
6400,16,14.0
6800,17,12.0
7200,18,52.0
7600,19,17.0
8000,20,13.0
8400,21,17.0
8800,22,17.0
9200,23,12.0
9600,24,72.0
10000,25,85.0
10400,26,12.0
10800,27,80.0
11200,28,15.0
11600,29,103.0
12000,30,119.0
12400,31,153.0
12800,32,142.0
13200,33,127.0
13600,34,83.0
14000,35,16.0
14400,36,47.0
14800,37,68.0
15200,38,81.0
15600,39,74.0
16000,40,72.0
16400,41,85.0
16800,42,59.0
17200,43,183.0
17600,44,200.0
18000,45,68.0
18400,46,91.0
18800,47,103.0
19200,48,173.0
19600,49,97.0
20000,50,85.0
20400,51,80.0
20800,52,80.0
21200,53,93.0
21600,54,122.0
22000,55,108.0
22400,56,117.0
22800,57,288.0
23200,58,185.0
23600,59,157.0
24000,60,128.0
24400,61,249.0
24800,62,101.0
25200,63,97.0
25600,64,264.0
26000,65,164.0
26400,66,182.0
26800,67,147.0
27200,68,89.0
27600,69,145.0
28000,70,154.0
28400,71,166.0
28800,72,102.0
29200,73,233.0
29600,74,377.0
30000,75,135.0
30400,76,235.0
30800,77,196.0
31200,78,230.0
31600,79,530.0
32000,80,216.0
32400,81,104.0
32800,82,168.0
33200,83,142.0
33600,84,104.0
34000,85,160.0
34400,86,138.0
34800,87,187.0
35200,88,165.0
35600,89,134.0
36000,90,109.0
36400,91,165.0
36800,92,94.0
37200,93,88.0
37600,94,120.0
38000,95,121.0
38400,96,136.0
38800,97,91.0
39200,98,108.0
39600,99,149.0
40000,100,163.0
