Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,9.0,10.0,12.0,8.0,12.0,11.0,9.0,10.142857142857142
2,11.0,12.0,11.0,16.0,8.0,10.0,13.0,11.571428571428571
3,15.0,9.0,10.0,13.0,8.0,8.0,14.0,11.0
4,11.0,9.0,8.0,57.0,220.0,19.0,10.0,47.714285714285715
5,8.0,142.0,8.0,65.0,50.0,38.0,62.0,53.285714285714285
6,32.0,14.0,11.0,91.0,38.0,69.0,36.0,41.57142857142857
7,12.0,57.0,12.0,18.0,9.0,99.0,9.0,30.857142857142858
8,25.0,67.0,48.0,10.0,45.0,88.0,56.0,48.42857142857143
9,19.0,120.0,129.0,75.0,17.0,23.0,9.0,56.0
10,8.0,17.0,8.0,50.0,105.0,8.0,374.0,81.42857142857143
11,45.0,19.0,8.0,29.0,10.0,92.0,60.0,37.57142857142857
12,52.0,32.0,8.0,10.0,10.0,30.0,38.0,25.714285714285715
13,49.0,10.0,24.0,68.0,12.0,146.0,10.0,45.57142857142857
14,26.0,18.0,34.0,59.0,8.0,13.0,29.0,26.714285714285715
15,26.0,46.0,36.0,64.0,58.0,102.0,47.0,54.142857142857146
16,8.0,16.0,78.0,85.0,25.0,133.0,42.0,55.285714285714285
17,105.0,14.0,21.0,24.0,95.0,75.0,60.0,56.285714285714285
18,11.0,26.0,22.0,24.0,34.0,48.0,30.0,27.857142857142858
19,31.0,71.0,53.0,20.0,20.0,71.0,15.0,40.142857142857146
20,82.0,50.0,23.0,22.0,50.0,31.0,10.0,38.285714285714285
21,101.0,16.0,55.0,61.0,10.0,93.0,48.0,54.857142857142854
22,11.0,18.0,16.0,22.0,43.0,50.0,131.0,41.57142857142857
23,76.0,70.0,18.0,72.0,167.0,17.0,69.0,69.85714285714286
24,8.0,85.0,20.0,32.0,12.0,34.0,20.0,30.142857142857142
25,9.0,57.0,64.0,93.0,219.0,15.0,25.0,68.85714285714286
26,8.0,62.0,118.0,189.0,46.0,64.0,23.0,72.85714285714286
27,70.0,95.0,13.0,46.0,40.0,31.0,171.0,66.57142857142857
28,8.0,81.0,57.0,108.0,26.0,43.0,215.0,76.85714285714286
