Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward
1,11.0,13.0,10.0,8.0,11.0,8.0,10.0,10.142857142857142
2,12.0,10.0,47.0,8.0,9.0,10.0,32.0,18.285714285714285
3,11.0,12.0,12.0,10.0,8.0,15.0,13.0,11.571428571428571
4,13.0,9.0,8.0,12.0,11.0,15.0,9.0,11.0
5,11.0,11.0,9.0,8.0,98.0,11.0,9.0,22.428571428571427
6,12.0,12.0,14.0,9.0,45.0,185.0,9.0,40.857142857142854
7,8.0,9.0,189.0,10.0,14.0,23.0,131.0,54.857142857142854
8,16.0,104.0,18.0,12.0,14.0,17.0,42.0,31.857142857142858
9,84.0,20.0,100.0,10.0,15.0,91.0,11.0,47.285714285714285
10,16.0,59.0,19.0,10.0,11.0,19.0,16.0,21.428571428571427
11,88.0,13.0,128.0,10.0,11.0,79.0,19.0,49.714285714285715
12,14.0,12.0,142.0,41.0,12.0,34.0,50.0,43.57142857142857
13,11.0,109.0,77.0,11.0,357.0,90.0,25.0,97.14285714285714
14,9.0,17.0,101.0,13.0,12.0,78.0,50.0,40.0
15,125.0,13.0,23.0,11.0,13.0,34.0,285.0,72.0
16,96.0,86.0,16.0,19.0,12.0,23.0,46.0,42.57142857142857
17,78.0,14.0,12.0,19.0,16.0,18.0,70.0,32.42857142857143
18,22.0,17.0,56.0,51.0,72.0,197.0,27.0,63.142857142857146
19,85.0,16.0,80.0,13.0,14.0,164.0,145.0,73.85714285714286
20,71.0,21.0,14.0,73.0,74.0,19.0,231.0,71.85714285714286
21,89.0,400.0,12.0,12.0,11.0,129.0,197.0,121.42857142857143
22,79.0,108.0,71.0,17.0,186.0,127.0,63.0,93.0
23,93.0,182.0,229.0,38.0,13.0,78.0,21.0,93.42857142857143
24,13.0,117.0,68.0,139.0,171.0,255.0,14.0,111.0
25,94.0,21.0,55.0,1000.0,19.0,86.0,97.0,196.0
26,123.0,17.0,62.0,76.0,109.0,98.0,46.0,75.85714285714286
27,138.0,72.0,61.0,16.0,99.0,78.0,108.0,81.71428571428571
28,80.0,115.0,76.0,69.0,182.0,33.0,100.0,93.57142857142857
29,154.0,42.0,49.0,12.0,10.0,126.0,17.0,58.57142857142857
30,107.0,142.0,22.0,12.0,109.0,91.0,38.0,74.42857142857143
31,118.0,70.0,76.0,303.0,94.0,135.0,74.0,124.28571428571429
32,113.0,318.0,136.0,15.0,93.0,81.0,57.0,116.14285714285714
33,89.0,110.0,62.0,78.0,83.0,96.0,40.0,79.71428571428571
34,169.0,80.0,96.0,47.0,95.0,227.0,101.0,116.42857142857143
